standard_job,standard_category,month,month_index,monthly_jd_count,cumulative_jd_count,demand_trend_type,is_active_month
运维工程师,基础设施,2025-07,8,20,177,????,yes
运维工程师,基础设施,2025-08,9,20,197,????,yes
运维工程师,基础设施,2025-09,10,23,220,????,yes
运维工程师,基础设施,2025-10,11,23,243,????,yes
运维工程师,基础设施,2025-11,12,23,266,????,yes
运维工程师,基础设施,2025-12,13,20,286,????,yes
运维工程师,基础设施,2026-01,14,23,309,????,yes
运维工程师,基础设施,2026-02,15,23,332,????,yes
运维工程师,基础设施,2026-03,16,21,353,????,yes
运维工程师,基础设施,2026-04,17,20,373,????,yes
运维工程师,基础设施,2026-05,18,20,393,????,yes
运维工程师,基础设施,2026-06,19,21,414,????,yes
运维工程师,基础设施,2026-07,20,21,435,????,yes
云计算工程师,基础设施,2024-12,1,22,22,??????,yes
云计算工程师,基础设施,2025-01,2,21,43,??????,yes
云计算工程师,基础设施,2025-02,3,22,65,??????,yes
云计算工程师,基础设施,2025-03,4,20,85,??????,yes
云计算工程师,基础设施,2025-04,5,20,105,??????,yes
云计算工程师,基础设施,2025-05,6,22,127,??????,yes
云计算工程师,基础设施,2025-06,7,23,150,??????,yes
云计算工程师,基础设施,2025-07,8,22,172,??????,yes
云计算工程师,基础设施,2025-08,9,21,193,??????,yes
云计算工程师,基础设施,2025-09,10,20,213,??????,yes
云计算工程师,基础设施,2025-10,11,23,236,??????,yes
云计算工程师,基础设施,2025-11,12,19,255,??????,yes
云计算工程师,基础设施,2025-12,13,20,275,??????,yes
云计算工程师,基础设施,2026-01,14,23,298,??????,yes
云计算工程师,基础设施,2026-02,15,19,317,??????,yes
云计算工程师,基础设施,2026-03,16,22,339,??????,yes
云计算工程师,基础设施,2026-04,17,21,360,??????,yes
云计算工程师,基础设施,2026-05,18,22,382,??????,yes
云计算工程师,基础设施,2026-06,19,21,403,??????,yes
云计算工程师,基础设施,2026-07,20,19,422,??????,yes
网络安全工程师,安全,2024-12,1,19,19,????,yes
网络安全工程师,安全,2025-01,2,21,40,????,yes
网络安全工程师,安全,2025-02,3,22,62,????,yes
网络安全工程师,安全,2025-03,4,22,84,????,yes
网络安全工程师,安全,2025-04,5,23,107,????,yes
网络安全工程师,安全,2025-05,6,22,129,????,yes
网络安全工程师,安全,2025-06,7,21,150,????,yes
网络安全工程师,安全,2025-07,8,19,169,????,yes
网络安全工程师,安全,2025-08,9,19,188,????,yes
网络安全工程师,安全,2025-09,10,21,209,????,yes
网络安全工程师,安全,2025-10,11,20,229,????,yes
网络安全工程师,安全,2025-11,12,20,249,????,yes
网络安全工程师,安全,2025-12,13,20,269,????,yes
网络安全工程师,安全,2026-01,14,19,288,????,yes
网络安全工程师,安全,2026-02,15,21,309,????,yes
网络安全工程师,安全,2026-03,16,21,330,????,yes
网络安全工程师,安全,2026-04,17,23,353,????,yes
网络安全工程师,安全,2026-05,18,22,375,????,yes
网络安全工程师,安全,2026-06,19,19,394,????,yes
网络安全工程师,安全,2026-07,20,23,417,????,yes
信息安全工程师,安全,2024-12,1,23,23,??????,yes
信息安全工程师,安全,2025-01,2,21,44,??????,yes
信息安全工程师,安全,2025-02,3,22,66,??????,yes
信息安全工程师,安全,2025-03,4,23,89,??????,yes
信息安全工程师,安全,2025-04,5,20,109,??????,yes
信息安全工程师,安全,2025-05,6,21,130,??????,yes
信息安全工程师,安全,2025-06,7,23,153,??????,yes
信息安全工程师,安全,2025-07,8,19,172,??????,yes
信息安全工程师,安全,2025-08,9,22,194,??????,yes
信息安全工程师,安全,2025-09,10,19,213,??????,yes
信息安全工程师,安全,2025-10,11,20,233,??????,yes
信息安全工程师,安全,2025-11,12,20,253,??????,yes
信息安全工程师,安全,2025-12,13,19,272,??????,yes
信息安全工程师,安全,2026-01,14,23,295,??????,yes
信息安全工程师,安全,2026-02,15,21,316,??????,yes
信息安全工程师,安全,2026-03,16,21,337,??????,yes
信息安全工程师,安全,2026-04,17,23,360,??????,yes
信息安全工程师,安全,2026-05,18,21,381,??????,yes
信息安全工程师,安全,2026-06,19,23,404,??????,yes
信息安全工程师,安全,2026-07,20,23,427,??????,yes
安全工程师,安全,2024-12,1,22,22,??????,yes
安全工程师,安全,2025-01,2,19,41,??????,yes
安全工程师,安全,2025-02,3,22,63,??????,yes
安全工程师,安全,2025-03,4,23,86,??????,yes
安全工程师,安全,2025-04,5,23,109,??????,yes
安全工程师,安全,2025-05,6,19,128,??????,yes
安全工程师,安全,2025-06,7,21,149,??????,yes
安全工程师,安全,2025-07,8,23,172,??????,yes
安全工程师,安全,2025-08,9,20,192,??????,yes
安全工程师,安全,2025-09,10,22,214,??????,yes
安全工程师,安全,2025-10,11,20,234,??????,yes
安全工程师,安全,2025-11,12,21,255,??????,yes
安全工程师,安全,2025-12,13,19,274,??????,yes
安全工程师,安全,2026-01,14,19,293,??????,yes
安全工程师,安全,2026-02,15,19,312,??????,yes
安全工程师,安全,2026-03,16,23,335,??????,yes
安全工程师,安全,2026-04,17,23,358,??????,yes
安全工程师,安全,2026-05,18,23,381,??????,yes
安全工程师,安全,2026-06,19,19,400,??????,yes
安全工程师,安全,2026-07,20,22,422,??????,yes
网络工程师,基础设施,2024-12,1,23,23,????,yes
网络工程师,基础设施,2025-01,2,19,42,????,yes
网络工程师,基础设施,2025-02,3,20,62,????,yes
网络工程师,基础设施,2025-03,4,22,84,????,yes
网络工程师,基础设施,2025-04,5,21,105,????,yes
网络工程师,基础设施,2025-05,6,21,126,????,yes
网络工程师,基础设施,2025-06,7,21,147,????,yes
网络工程师,基础设施,2025-07,8,21,168,????,yes
网络工程师,基础设施,2025-08,9,22,190,????,yes
网络工程师,基础设施,2025-09,10,20,210,????,yes
网络工程师,基础设施,2025-10,11,22,232,????,yes
网络工程师,基础设施,2025-11,12,22,254,????,yes
网络工程师,基础设施,2025-12,13,20,274,????,yes
网络工程师,基础设施,2026-01,14,19,293,????,yes
网络工程师,基础设施,2026-02,15,21,314,????,yes
网络工程师,基础设施,2026-03,16,19,333,????,yes
网络工程师,基础设施,2026-04,17,22,355,????,yes
网络工程师,基础设施,2026-05,18,23,378,????,yes
网络工程师,基础设施,2026-06,19,21,399,????,yes
网络工程师,基础设施,2026-07,20,20,419,????,yes
数据库工程师,基础设施,2024-12,1,21,21,??????,yes
数据库工程师,基础设施,2025-01,2,21,42,??????,yes
数据库工程师,基础设施,2025-02,3,19,61,??????,yes
数据库工程师,基础设施,2025-03,4,19,80,??????,yes
数据库工程师,基础设施,2025-04,5,19,99,??????,yes
数据库工程师,基础设施,2025-05,6,19,118,??????,yes
数据库工程师,基础设施,2025-06,7,21,139,??????,yes
数据库工程师,基础设施,2025-07,8,19,158,??????,yes
数据库工程师,基础设施,2025-08,9,23,181,??????,yes
数据库工程师,基础设施,2025-09,10,19,200,??????,yes
数据库工程师,基础设施,2025-10,11,22,222,??????,yes
数据库工程师,基础设施,2025-11,12,23,245,??????,yes
数据库工程师,基础设施,2025-12,13,22,267,??????,yes
数据库工程师,基础设施,2026-01,14,20,287,??????,yes
数据库工程师,基础设施,2026-02,15,23,310,??????,yes
数据库工程师,基础设施,2026-03,16,20,330,??????,yes
数据库工程师,基础设施,2026-04,17,20,350,??????,yes
数据库工程师,基础设施,2026-05,18,22,372,??????,yes
数据库工程师,基础设施,2026-06,19,22,394,??????,yes
数据库工程师,基础设施,2026-07,20,21,415,??????,yes
服务器工程师,基础设施,2024-12,1,20,20,??????,yes
服务器工程师,基础设施,2025-01,2,23,43,??????,yes
服务器工程师,基础设施,2025-02,3,20,63,??????,yes
服务器工程师,基础设施,2025-03,4,19,82,??????,yes
服务器工程师,基础设施,2025-04,5,22,104,??????,yes
服务器工程师,基础设施,2025-05,6,20,124,??????,yes
服务器工程师,基础设施,2025-06,7,21,145,??????,yes
服务器工程师,基础设施,2025-07,8,21,166,??????,yes
服务器工程师,基础设施,2025-08,9,19,185,??????,yes
服务器工程师,基础设施,2025-09,10,20,205,??????,yes
服务器工程师,基础设施,2025-10,11,22,227,??????,yes
服务器工程师,基础设施,2025-11,12,20,247,??????,yes
服务器工程师,基础设施,2025-12,13,21,268,??????,yes
服务器工程师,基础设施,2026-01,14,19,287,??????,yes
服务器工程师,基础设施,2026-02,15,20,307,??????,yes
服务器工程师,基础设施,2026-03,16,20,327,??????,yes
服务器工程师,基础设施,2026-04,17,22,349,??????,yes
服务器工程师,基础设施,2026-05,18,19,368,??????,yes
服务器工程师,基础设施,2026-06,19,23,391,??????,yes
服务器工程师,基础设施,2026-07,20,20,411,??????,yes
技术支持工程师,技术支持,2024-12,1,20,20,????,yes
技术支持工程师,技术支持,2025-01,2,23,43,????,yes
技术支持工程师,技术支持,2025-02,3,21,64,????,yes
技术支持工程师,技术支持,2025-03,4,19,83,????,yes
技术支持工程师,技术支持,2025-04,5,21,104,????,yes
技术支持工程师,技术支持,2025-05,6,22,126,????,yes
技术支持工程师,技术支持,2025-06,7,22,148,????,yes
技术支持工程师,技术支持,2025-07,8,19,167,????,yes
技术支持工程师,技术支持,2025-08,9,22,189,????,yes
技术支持工程师,技术支持,2025-09,10,23,212,????,yes
技术支持工程师,技术支持,2025-10,11,19,231,????,yes
技术支持工程师,技术支持,2025-11,12,22,253,????,yes
技术支持工程师,技术支持,2025-12,13,21,274,????,yes
技术支持工程师,技术支持,2026-01,14,21,295,????,yes
技术支持工程师,技术支持,2026-02,15,21,316,????,yes
技术支持工程师,技术支持,2026-03,16,21,337,????,yes
技术支持工程师,技术支持,2026-04,17,21,358,????,yes
技术支持工程师,技术支持,2026-05,18,21,379,????,yes
技术支持工程师,技术支持,2026-06,19,19,398,????,yes
技术支持工程师,技术支持,2026-07,20,21,419,????,yes
解决方案工程师,技术支持,2024-12,1,20,20,????,yes
解决方案工程师,技术支持,2025-01,2,21,41,????,yes
解决方案工程师,技术支持,2025-02,3,21,62,????,yes
解决方案工程师,技术支持,2025-03,4,23,85,????,yes
解决方案工程师,技术支持,2025-04,5,21,106,????,yes
解决方案工程师,技术支持,2025-05,6,23,129,????,yes
解决方案工程师,技术支持,2025-06,7,19,148,????,yes
解决方案工程师,技术支持,2025-07,8,20,168,????,yes
解决方案工程师,技术支持,2025-08,9,20,188,????,yes
解决方案工程师,技术支持,2025-09,10,22,210,????,yes
解决方案工程师,技术支持,2025-10,11,19,229,????,yes
解决方案工程师,技术支持,2025-11,12,23,252,????,yes
解决方案工程师,技术支持,2025-12,13,20,272,????,yes
解决方案工程师,技术支持,2026-01,14,19,291,????,yes
解决方案工程师,技术支持,2026-02,15,23,314,????,yes
解决方案工程师,技术支持,2026-03,16,21,335,????,yes
解决方案工程师,技术支持,2026-04,17,23,358,????,yes
解决方案工程师,技术支持,2026-05,18,19,377,????,yes
解决方案工程师,技术支持,2026-06,19,19,396,????,yes
解决方案工程师,技术支持,2026-07,20,21,417,????,yes
机器人算法工程师,机器人,2024-12,1,22,22,????,yes
机器人算法工程师,机器人,2025-01,2,22,44,????,yes
机器人算法工程师,机器人,2025-02,3,22,66,????,yes
机器人算法工程师,机器人,2025-03,4,19,85,????,yes
机器人算法工程师,机器人,2025-04,5,23,108,????,yes
机器人算法工程师,机器人,2025-05,6,23,131,????,yes
机器人算法工程师,机器人,2025-06,7,20,151,????,yes
机器人算法工程师,机器人,2025-07,8,23,174,????,yes
机器人算法工程师,机器人,2025-08,9,21,195,????,yes
机器人算法工程师,机器人,2025-09,10,23,218,????,yes
机器人算法工程师,机器人,2025-10,11,22,240,????,yes
机器人算法工程师,机器人,2025-11,12,23,263,????,yes
机器人算法工程师,机器人,2025-12,13,23,286,????,yes
机器人算法工程师,机器人,2026-01,14,23,309,????,yes
机器人算法工程师,机器人,2026-02,15,19,328,????,yes
机器人算法工程师,机器人,2026-03,16,23,351,????,yes
机器人算法工程师,机器人,2026-04,17,23,374,????,yes
机器人算法工程师,机器人,2026-05,18,19,393,????,yes
机器人算法工程师,机器人,2026-06,19,20,413,????,yes
机器人算法工程师,机器人,2026-07,20,21,434,????,yes
机器人软件工程师,机器人,2024-12,1,20,20,????,yes
机器人软件工程师,机器人,2025-01,2,23,43,????,yes
机器人软件工程师,机器人,2025-02,3,22,65,????,yes
机器人软件工程师,机器人,2025-03,4,19,84,????,yes
机器人软件工程师,机器人,2025-04,5,19,103,????,yes
机器人软件工程师,机器人,2025-05,6,19,122,????,yes
机器人软件工程师,机器人,2025-06,7,19,141,????,yes
机器人软件工程师,机器人,2025-07,8,23,164,????,yes
机器人软件工程师,机器人,2025-08,9,19,183,????,yes
机器人软件工程师,机器人,2025-09,10,22,205,????,yes
机器人软件工程师,机器人,2025-10,11,20,225,????,yes
机器人软件工程师,机器人,2025-11,12,19,244,????,yes
机器人软件工程师,机器人,2025-12,13,20,264,????,yes
机器人软件工程师,机器人,2026-01,14,21,285,????,yes
机器人软件工程师,机器人,2026-02,15,22,307,????,yes
机器人软件工程师,机器人,2026-03,16,22,329,????,yes
机器人软件工程师,机器人,2026-04,17,22,351,????,yes
机器人软件工程师,机器人,2026-05,18,23,374,????,yes
机器人软件工程师,机器人,2026-06,19,19,393,????,yes
机器人软件工程师,机器人,2026-07,20,21,414,????,yes
自动驾驶算法工程师,自动驾驶,2024-12,1,23,23,??????,yes
自动驾驶算法工程师,自动驾驶,2025-01,2,20,43,??????,yes
自动驾驶算法工程师,自动驾驶,2025-02,3,20,63,??????,yes
自动驾驶算法工程师,自动驾驶,2025-03,4,21,84,??????,yes
自动驾驶算法工程师,自动驾驶,2025-04,5,19,103,??????,yes
自动驾驶算法工程师,自动驾驶,2025-05,6,23,126,??????,yes
自动驾驶算法工程师,自动驾驶,2025-06,7,23,149,??????,yes
自动驾驶算法工程师,自动驾驶,2025-07,8,21,170,??????,yes
自动驾驶算法工程师,自动驾驶,2025-08,9,21,191,??????,yes
自动驾驶算法工程师,自动驾驶,2025-09,10,23,214,??????,yes
自动驾驶算法工程师,自动驾驶,2025-10,11,23,237,??????,yes
自动驾驶算法工程师,自动驾驶,2025-11,12,21,258,??????,yes
自动驾驶算法工程师,自动驾驶,2025-12,13,21,279,??????,yes
自动驾驶算法工程师,自动驾驶,2026-01,14,21,300,??????,yes
自动驾驶算法工程师,自动驾驶,2026-02,15,23,323,??????,yes
自动驾驶算法工程师,自动驾驶,2026-03,16,19,342,??????,yes
自动驾驶算法工程师,自动驾驶,2026-04,17,19,361,??????,yes
自动驾驶算法工程师,自动驾驶,2026-05,18,19,380,??????,yes
自动驾驶算法工程师,自动驾驶,2026-06,19,20,400,??????,yes
自动驾驶算法工程师,自动驾驶,2026-07,20,23,423,??????,yes
控制算法工程师,算法,2024-12,1,21,21,??????,yes
控制算法工程师,算法,2025-01,2,23,44,??????,yes
控制算法工程师,算法,2025-02,3,21,65,??????,yes
控制算法工程师,算法,2025-03,4,19,84,??????,yes
控制算法工程师,算法,2025-04,5,20,104,??????,yes
控制算法工程师,算法,2025-05,6,19,123,??????,yes
控制算法工程师,算法,2025-06,7,20,143,??????,yes
控制算法工程师,算法,2025-07,8,23,166,??????,yes
控制算法工程师,算法,2025-08,9,19,185,??????,yes
控制算法工程师,算法,2025-09,10,23,208,??????,yes
控制算法工程师,算法,2025-10,11,20,228,??????,yes
控制算法工程师,算法,2025-11,12,19,247,??????,yes
控制算法工程师,算法,2025-12,13,19,266,??????,yes
控制算法工程师,算法,2026-01,14,21,287,??????,yes
控制算法工程师,算法,2026-02,15,19,306,??????,yes
控制算法工程师,算法,2026-03,16,19,325,??????,yes
控制算法工程师,算法,2026-04,17,19,344,??????,yes
控制算法工程师,算法,2026-05,18,21,365,??????,yes
控制算法工程师,算法,2026-06,19,22,387,??????,yes
控制算法工程师,算法,2026-07,20,22,409,??????,yes
图形图像工程师,多媒体,2024-12,1,20,20,????,yes
图形图像工程师,多媒体,2025-01,2,19,39,????,yes
图形图像工程师,多媒体,2025-02,3,22,61,????,yes
图形图像工程师,多媒体,2025-03,4,21,82,????,yes
图形图像工程师,多媒体,2025-04,5,21,103,????,yes
图形图像工程师,多媒体,2025-05,6,21,124,????,yes
图形图像工程师,多媒体,2025-06,7,20,144,????,yes
图形图像工程师,多媒体,2025-07,8,23,167,????,yes
图形图像工程师,多媒体,2025-08,9,22,189,????,yes
图形图像工程师,多媒体,2025-09,10,19,208,????,yes
图形图像工程师,多媒体,2025-10,11,23,231,????,yes
图形图像工程师,多媒体,2025-11,12,21,252,????,yes
图形图像工程师,多媒体,2025-12,13,22,274,????,yes
图形图像工程师,多媒体,2026-01,14,19,293,????,yes
图形图像工程师,多媒体,2026-02,15,23,316,????,yes
图形图像工程师,多媒体,2026-03,16,22,338,????,yes
图形图像工程师,多媒体,2026-04,17,22,360,????,yes
图形图像工程师,多媒体,2026-05,18,20,380,????,yes
图形图像工程师,多媒体,2026-06,19,22,402,????,yes
图形图像工程师,多媒体,2026-07,20,20,422,????,yes
音视频工程师,多媒体,2024-12,1,19,19,????,yes
音视频工程师,多媒体,2025-01,2,21,40,????,yes
音视频工程师,多媒体,2025-02,3,21,61,????,yes
音视频工程师,多媒体,2025-03,4,19,80,????,yes
音视频工程师,多媒体,2025-04,5,21,101,????,yes
音视频工程师,多媒体,2025-05,6,22,123,????,yes
音视频工程师,多媒体,2025-06,7,20,143,????,yes
音视频工程师,多媒体,2025-07,8,20,163,????,yes
音视频工程师,多媒体,2025-08,9,21,184,????,yes
音视频工程师,多媒体,2025-09,10,19,203,????,yes
音视频工程师,多媒体,2025-10,11,22,225,????,yes
音视频工程师,多媒体,2025-11,12,22,247,????,yes
音视频工程师,多媒体,2025-12,13,23,270,????,yes
音视频工程师,多媒体,2026-01,14,21,291,????,yes
音视频工程师,多媒体,2026-02,15,22,313,????,yes
音视频工程师,多媒体,2026-03,16,19,332,????,yes
音视频工程师,多媒体,2026-04,17,22,354,????,yes
音视频工程师,多媒体,2026-05,18,22,376,????,yes
音视频工程师,多媒体,2026-06,19,19,395,????,yes
音视频工程师,多媒体,2026-07,20,23,418,????,yes
通信工程师,通信,2024-12,1,20,20,????,yes
通信工程师,通信,2025-01,2,19,39,????,yes
通信工程师,通信,2025-02,3,23,62,????,yes
通信工程师,通信,2025-03,4,21,83,????,yes
通信工程师,通信,2025-04,5,21,104,????,yes
通信工程师,通信,2025-05,6,21,125,????,yes
通信工程师,通信,2025-06,7,21,146,????,yes
通信工程师,通信,2025-07,8,22,168,????,yes
通信工程师,通信,2025-08,9,23,191,????,yes
通信工程师,通信,2025-09,10,20,211,????,yes
通信工程师,通信,2025-10,11,19,230,????,yes
通信工程师,通信,2025-11,12,21,251,????,yes
通信工程师,通信,2025-12,13,21,272,????,yes
通信工程师,通信,2026-01,14,23,295,????,yes
通信工程师,通信,2026-02,15,23,318,????,yes
通信工程师,通信,2026-03,16,19,337,????,yes
通信工程师,通信,2026-04,17,20,357,????,yes
通信工程师,通信,2026-05,18,23,380,????,yes
通信工程师,通信,2026-06,19,19,399,????,yes
通信工程师,通信,2026-07,20,20,419,????,yes
芯片设计工程师,芯片,2024-12,1,19,19,????,yes
芯片设计工程师,芯片,2025-01,2,21,40,????,yes
芯片设计工程师,芯片,2025-02,3,22,62,????,yes
芯片设计工程师,芯片,2025-03,4,23,85,????,yes
芯片设计工程师,芯片,2025-04,5,22,107,????,yes
芯片设计工程师,芯片,2025-05,6,22,129,????,yes
芯片设计工程师,芯片,2025-06,7,23,152,????,yes
芯片设计工程师,芯片,2025-07,8,22,174,????,yes
芯片设计工程师,芯片,2025-08,9,22,196,????,yes
芯片设计工程师,芯片,2025-09,10,21,217,????,yes
芯片设计工程师,芯片,2025-10,11,20,237,????,yes
芯片设计工程师,芯片,2025-11,12,19,256,????,yes
芯片设计工程师,芯片,2025-12,13,19,275,????,yes
芯片设计工程师,芯片,2026-01,14,19,294,????,yes
芯片设计工程师,芯片,2026-02,15,23,317,????,yes
芯片设计工程师,芯片,2026-03,16,22,339,????,yes
芯片设计工程师,芯片,2026-04,17,21,360,????,yes
芯片设计工程师,芯片,2026-05,18,22,382,????,yes
芯片设计工程师,芯片,2026-06,19,23,405,????,yes
芯片设计工程师,芯片,2026-07,20,22,427,????,yes
芯片验证工程师,芯片,2024-12,1,22,22,??????,yes
芯片验证工程师,芯片,2025-01,2,20,42,??????,yes
芯片验证工程师,芯片,2025-02,3,21,63,??????,yes
芯片验证工程师,芯片,2025-03,4,21,84,??????,yes
芯片验证工程师,芯片,2025-04,5,20,104,??????,yes
芯片验证工程师,芯片,2025-05,6,22,126,??????,yes
芯片验证工程师,芯片,2025-06,7,22,148,??????,yes
芯片验证工程师,芯片,2025-07,8,23,171,??????,yes
芯片验证工程师,芯片,2025-08,9,20,191,??????,yes
芯片验证工程师,芯片,2025-09,10,20,211,??????,yes
芯片验证工程师,芯片,2025-10,11,19,230,??????,yes
芯片验证工程师,芯片,2025-11,12,23,253,??????,yes
芯片验证工程师,芯片,2025-12,13,19,272,??????,yes
芯片验证工程师,芯片,2026-01,14,19,291,??????,yes
芯片验证工程师,芯片,2026-02,15,21,312,??????,yes
芯片验证工程师,芯片,2026-03,16,20,332,??????,yes
芯片验证工程师,芯片,2026-04,17,22,354,??????,yes
芯片验证工程师,芯片,2026-05,18,19,373,??????,yes
芯片验证工程师,芯片,2026-06,19,22,395,??????,yes
芯片验证工程师,芯片,2026-07,20,23,418,??????,yes
芯片测试工程师,芯片,2024-12,1,20,20,??????,yes
芯片测试工程师,芯片,2025-01,2,23,43,??????,yes
芯片测试工程师,芯片,2025-02,3,23,66,??????,yes
芯片测试工程师,芯片,2025-03,4,22,88,??????,yes
芯片测试工程师,芯片,2025-04,5,22,110,??????,yes
芯片测试工程师,芯片,2025-05,6,22,132,??????,yes
芯片测试工程师,芯片,2025-06,7,23,155,??????,yes
芯片测试工程师,芯片,2025-07,8,22,177,??????,yes
芯片测试工程师,芯片,2025-08,9,22,199,??????,yes
芯片测试工程师,芯片,2025-09,10,21,220,??????,yes
芯片测试工程师,芯片,2025-10,11,20,240,??????,yes
芯片测试工程师,芯片,2025-11,12,20,260,??????,yes
芯片测试工程师,芯片,2025-12,13,21,281,??????,yes
芯片测试工程师,芯片,2026-01,14,22,303,??????,yes
芯片测试工程师,芯片,2026-02,15,21,324,??????,yes
芯片测试工程师,芯片,2026-03,16,23,347,??????,yes
芯片测试工程师,芯片,2026-04,17,20,367,??????,yes
芯片测试工程师,芯片,2026-05,18,20,387,??????,yes
芯片测试工程师,芯片,2026-06,19,21,408,??????,yes
芯片测试工程师,芯片,2026-07,20,21,429,??????,yes
FPGA工程师,芯片,2024-12,1,19,19,????,yes
FPGA工程师,芯片,2025-01,2,19,38,????,yes
FPGA工程师,芯片,2025-02,3,19,57,????,yes
FPGA工程师,芯片,2025-03,4,20,77,????,yes
FPGA工程师,芯片,2025-04,5,21,98,????,yes
FPGA工程师,芯片,2025-05,6,23,121,????,yes
FPGA工程师,芯片,2025-06,7,19,140,????,yes
FPGA工程师,芯片,2025-07,8,20,160,????,yes
FPGA工程师,芯片,2025-08,9,20,180,????,yes
FPGA工程师,芯片,2025-09,10,19,199,????,yes
FPGA工程师,芯片,2025-10,11,22,221,????,yes
FPGA工程师,芯片,2025-11,12,21,242,????,yes
FPGA工程师,芯片,2025-12,13,22,264,????,yes
FPGA工程师,芯片,2026-01,14,23,287,????,yes
FPGA工程师,芯片,2026-02,15,22,309,????,yes
FPGA工程师,芯片,2026-03,16,22,331,????,yes
FPGA工程师,芯片,2026-04,17,19,350,????,yes
FPGA工程师,芯片,2026-05,18,22,372,????,yes
FPGA工程师,芯片,2026-06,19,23,395,????,yes
FPGA工程师,芯片,2026-07,20,19,414,????,yes
电源工程师,硬件,2024-12,1,21,21,????,yes
电源工程师,硬件,2025-01,2,21,42,????,yes
电源工程师,硬件,2025-02,3,22,64,????,yes
电源工程师,硬件,2025-03,4,21,85,????,yes
电源工程师,硬件,2025-04,5,19,104,????,yes
电源工程师,硬件,2025-05,6,21,125,????,yes
电源工程师,硬件,2025-06,7,22,147,????,yes
电源工程师,硬件,2025-07,8,21,168,????,yes
电源工程师,硬件,2025-08,9,23,191,????,yes
电源工程师,硬件,2025-09,10,22,213,????,yes
电源工程师,硬件,2025-10,11,22,235,????,yes
电源工程师,硬件,2025-11,12,19,254,????,yes
电源工程师,硬件,2025-12,13,22,276,????,yes
电源工程师,硬件,2026-01,14,23,299,????,yes
电源工程师,硬件,2026-02,15,20,319,????,yes
电源工程师,硬件,2026-03,16,20,339,????,yes
电源工程师,硬件,2026-04,17,19,358,????,yes
电源工程师,硬件,2026-05,18,23,381,????,yes
电源工程师,硬件,2026-06,19,22,403,????,yes
电源工程师,硬件,2026-07,20,21,424,????,yes
结构工程师,硬件,2024-12,1,23,23,????,yes
结构工程师,硬件,2025-01,2,22,45,????,yes
结构工程师,硬件,2025-02,3,19,64,????,yes
结构工程师,硬件,2025-03,4,21,85,????,yes
结构工程师,硬件,2025-04,5,23,108,????,yes
结构工程师,硬件,2025-05,6,23,131,????,yes
结构工程师,硬件,2025-06,7,19,150,????,yes
结构工程师,硬件,2025-07,8,21,171,????,yes
结构工程师,硬件,2025-08,9,22,193,????,yes
结构工程师,硬件,2025-09,10,23,216,????,yes
结构工程师,硬件,2025-10,11,19,235,????,yes
结构工程师,硬件,2025-11,12,19,254,????,yes
结构工程师,硬件,2025-12,13,19,273,????,yes
结构工程师,硬件,2026-01,14,23,296,????,yes
结构工程师,硬件,2026-02,15,21,317,????,yes
结构工程师,硬件,2026-03,16,22,339,????,yes
结构工程师,硬件,2026-04,17,23,362,????,yes
结构工程师,硬件,2026-05,18,20,382,????,yes
结构工程师,硬件,2026-06,19,19,401,????,yes
结构工程师,硬件,2026-07,20,22,423,????,yes
热设计工程师,硬件,2024-12,1,20,20,??????,yes
热设计工程师,硬件,2025-01,2,19,39,??????,yes
热设计工程师,硬件,2025-02,3,23,62,??????,yes
热设计工程师,硬件,2025-03,4,20,82,??????,yes
热设计工程师,硬件,2025-04,5,20,102,??????,yes
热设计工程师,硬件,2025-05,6,22,124,??????,yes
热设计工程师,硬件,2025-06,7,22,146,??????,yes
热设计工程师,硬件,2025-07,8,21,167,??????,yes
热设计工程师,硬件,2025-08,9,19,186,??????,yes
热设计工程师,硬件,2025-09,10,22,208,??????,yes
热设计工程师,硬件,2025-10,11,23,231,??????,yes
热设计工程师,硬件,2025-11,12,21,252,??????,yes
热设计工程师,硬件,2025-12,13,19,271,??????,yes
热设计工程师,硬件,2026-01,14,20,291,??????,yes
热设计工程师,硬件,2026-02,15,23,314,??????,yes
热设计工程师,硬件,2026-03,16,19,333,??????,yes
热设计工程师,硬件,2026-04,17,20,353,??????,yes
热设计工程师,硬件,2026-05,18,22,375,??????,yes
热设计工程师,硬件,2026-06,19,22,397,??????,yes
热设计工程师,硬件,2026-07,20,22,419,??????,yes
硬件工程师,硬件,2024-12,1,20,20,??????,yes
硬件工程师,硬件,2025-01,2,19,39,??????,yes
硬件工程师,硬件,2025-02,3,22,61,??????,yes
硬件工程师,硬件,2025-03,4,19,80,??????,yes
硬件工程师,硬件,2025-04,5,22,102,??????,yes
硬件工程师,硬件,2025-05,6,19,121,??????,yes
硬件工程师,硬件,2025-06,7,22,143,??????,yes
硬件工程师,硬件,2025-07,8,21,164,??????,yes
硬件工程师,硬件,2025-08,9,23,187,??????,yes
硬件工程师,硬件,2025-09,10,20,207,??????,yes
硬件工程师,硬件,2025-10,11,20,227,??????,yes
硬件工程师,硬件,2025-11,12,20,247,??????,yes
硬件工程师,硬件,2025-12,13,20,267,??????,yes
硬件工程师,硬件,2026-01,14,19,286,??????,yes
硬件工程师,硬件,2026-02,15,20,306,??????,yes
硬件工程师,硬件,2026-03,16,23,329,??????,yes
硬件工程师,硬件,2026-04,17,19,348,??????,yes
硬件工程师,硬件,2026-05,18,21,369,??????,yes
