month,standard_job,skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency
2025-11,大模型算法工程师,音视频技术,19,0,0.0,250,1,0.004
2025-12,大模型算法工程师,音视频技术,19,0,0.0,269,1,0.003717
2026-01,大模型算法工程师,音视频技术,23,0,0.0,292,1,0.003425
2026-02,大模型算法工程师,音视频技术,19,0,0.0,311,1,0.003215
2026-03,大模型算法工程师,音视频技术,23,0,0.0,334,1,0.002994
2026-04,大模型算法工程师,音视频技术,20,0,0.0,354,1,0.002825
2026-05,大模型算法工程师,音视频技术,23,0,0.0,377,1,0.002653
2026-06,大模型算法工程师,音视频技术,23,0,0.0,400,1,0.0025
2026-07,大模型算法工程师,音视频技术,20,0,0.0,420,1,0.002381
2024-12,安全工程师,Android,22,3,0.136364,22,3,0.136364
2025-01,安全工程师,Android,19,1,0.052632,41,4,0.097561
2025-02,安全工程师,Android,22,0,0.0,63,4,0.063492
2025-03,安全工程师,Android,23,0,0.0,86,4,0.046512
2025-04,安全工程师,Android,23,0,0.0,109,4,0.036697
2025-05,安全工程师,Android,19,0,0.0,128,4,0.03125
2025-06,安全工程师,Android,21,0,0.0,149,4,0.026846
2025-07,安全工程师,Android,23,1,0.043478,172,5,0.02907
2025-08,安全工程师,Android,20,0,0.0,192,5,0.026042
2025-09,安全工程师,Android,22,0,0.0,214,5,0.023364
2025-10,安全工程师,Android,20,0,0.0,234,5,0.021368
2025-11,安全工程师,Android,21,0,0.0,255,5,0.019608
2025-12,安全工程师,Android,19,2,0.105263,274,7,0.025547
2026-01,安全工程师,Android,19,1,0.052632,293,8,0.027304
2026-02,安全工程师,Android,19,0,0.0,312,8,0.025641
2026-03,安全工程师,Android,23,0,0.0,335,8,0.023881
2026-04,安全工程师,Android,23,0,0.0,358,8,0.022346
2026-05,安全工程师,Android,23,0,0.0,381,8,0.020997
2026-06,安全工程师,Android,19,1,0.052632,400,9,0.0225
2026-07,安全工程师,Android,22,1,0.045455,422,10,0.023697
2024-12,安全工程师,C/C++,22,14,0.636364,22,14,0.636364
2025-01,安全工程师,C/C++,19,13,0.684211,41,27,0.658537
2025-02,安全工程师,C/C++,22,15,0.681818,63,42,0.666667
2025-03,安全工程师,C/C++,23,18,0.782609,86,60,0.697674
2025-04,安全工程师,C/C++,23,16,0.695652,109,76,0.697248
2025-05,安全工程师,C/C++,19,13,0.684211,128,89,0.695312
2025-06,安全工程师,C/C++,21,16,0.761905,149,105,0.704698
2025-07,安全工程师,C/C++,23,17,0.73913,172,122,0.709302
2025-08,安全工程师,C/C++,20,15,0.75,192,137,0.713542
2025-09,安全工程师,C/C++,22,14,0.636364,214,151,0.705607
2025-10,安全工程师,C/C++,20,15,0.75,234,166,0.709402
2025-11,安全工程师,C/C++,21,14,0.666667,255,180,0.705882
2025-12,安全工程师,C/C++,19,10,0.526316,274,190,0.693431
2026-01,安全工程师,C/C++,19,16,0.842105,293,206,0.703072
2026-02,安全工程师,C/C++,19,16,0.842105,312,222,0.711538
2026-03,安全工程师,C/C++,23,16,0.695652,335,238,0.710448
2026-04,安全工程师,C/C++,23,20,0.869565,358,258,0.72067
2026-05,安全工程师,C/C++,23,16,0.695652,381,274,0.71916
2026-06,安全工程师,C/C++,19,15,0.789474,400,289,0.7225
2026-07,安全工程师,C/C++,22,16,0.727273,422,305,0.722749
2024-12,安全工程师,Docker,22,12,0.545455,22,12,0.545455
2025-01,安全工程师,Docker,19,10,0.526316,41,22,0.536585
2025-02,安全工程师,Docker,22,14,0.636364,63,36,0.571429
2025-03,安全工程师,Docker,23,14,0.608696,86,50,0.581395
2025-04,安全工程师,Docker,23,10,0.434783,109,60,0.550459
2025-05,安全工程师,Docker,19,12,0.631579,128,72,0.5625
2025-06,安全工程师,Docker,21,11,0.52381,149,83,0.557047
2025-07,安全工程师,Docker,23,12,0.521739,172,95,0.552326
2025-08,安全工程师,Docker,20,11,0.55,192,106,0.552083
2025-09,安全工程师,Docker,22,11,0.5,214,117,0.546729
2025-10,安全工程师,Docker,20,10,0.5,234,127,0.542735
2025-11,安全工程师,Docker,21,7,0.333333,255,134,0.52549
2025-12,安全工程师,Docker,19,9,0.473684,274,143,0.521898
2026-01,安全工程师,Docker,19,8,0.421053,293,151,0.515358
2026-02,安全工程师,Docker,19,9,0.473684,312,160,0.512821
2026-03,安全工程师,Docker,23,11,0.478261,335,171,0.510448
2026-04,安全工程师,Docker,23,12,0.521739,358,183,0.511173
2026-05,安全工程师,Docker,23,13,0.565217,381,196,0.514436
2026-06,安全工程师,Docker,19,10,0.526316,400,206,0.515
2026-07,安全工程师,Docker,22,9,0.409091,422,215,0.509479
2024-12,安全工程师,Elasticsearch,22,1,0.045455,22,1,0.045455
2025-01,安全工程师,Elasticsearch,19,2,0.105263,41,3,0.073171
2025-02,安全工程师,Elasticsearch,22,0,0.0,63,3,0.047619
2025-03,安全工程师,Elasticsearch,23,0,0.0,86,3,0.034884
2025-04,安全工程师,Elasticsearch,23,0,0.0,109,3,0.027523
2025-05,安全工程师,Elasticsearch,19,2,0.105263,128,5,0.039062
2025-06,安全工程师,Elasticsearch,21,3,0.142857,149,8,0.053691
2025-07,安全工程师,Elasticsearch,23,0,0.0,172,8,0.046512
2025-08,安全工程师,Elasticsearch,20,0,0.0,192,8,0.041667
2025-09,安全工程师,Elasticsearch,22,1,0.045455,214,9,0.042056
2025-10,安全工程师,Elasticsearch,20,0,0.0,234,9,0.038462
2025-11,安全工程师,Elasticsearch,21,0,0.0,255,9,0.035294
2025-12,安全工程师,Elasticsearch,19,1,0.052632,274,10,0.036496
2026-01,安全工程师,Elasticsearch,19,1,0.052632,293,11,0.037543
2026-02,安全工程师,Elasticsearch,19,1,0.052632,312,12,0.038462
2026-03,安全工程师,Elasticsearch,23,1,0.043478,335,13,0.038806
2026-04,安全工程师,Elasticsearch,23,2,0.086957,358,15,0.041899
2026-05,安全工程师,Elasticsearch,23,0,0.0,381,15,0.03937
2026-06,安全工程师,Elasticsearch,19,2,0.105263,400,17,0.0425
2026-07,安全工程师,Elasticsearch,22,2,0.090909,422,19,0.045024
2025-01,安全工程师,Flink,19,1,0.052632,41,1,0.02439
2025-02,安全工程师,Flink,22,0,0.0,63,1,0.015873
2025-03,安全工程师,Flink,23,1,0.043478,86,2,0.023256
2025-04,安全工程师,Flink,23,2,0.086957,109,4,0.036697
2025-05,安全工程师,Flink,19,2,0.105263,128,6,0.046875
2025-06,安全工程师,Flink,21,2,0.095238,149,8,0.053691
2025-07,安全工程师,Flink,23,0,0.0,172,8,0.046512
2025-08,安全工程师,Flink,20,1,0.05,192,9,0.046875
2025-09,安全工程师,Flink,22,3,0.136364,214,12,0.056075
2025-10,安全工程师,Flink,20,1,0.05,234,13,0.055556
2025-11,安全工程师,Flink,21,0,0.0,255,13,0.05098
2025-12,安全工程师,Flink,19,0,0.0,274,13,0.047445
2026-01,安全工程师,Flink,19,1,0.052632,293,14,0.047782
2026-02,安全工程师,Flink,19,1,0.052632,312,15,0.048077
2026-03,安全工程师,Flink,23,2,0.086957,335,17,0.050746
2026-04,安全工程师,Flink,23,1,0.043478,358,18,0.050279
2026-05,安全工程师,Flink,23,3,0.130435,381,21,0.055118
2026-06,安全工程师,Flink,19,0,0.0,400,21,0.0525
2026-07,安全工程师,Flink,22,1,0.045455,422,22,0.052133
2024-12,安全工程师,Go,22,14,0.636364,22,14,0.636364
2025-01,安全工程师,Go,19,15,0.789474,41,29,0.707317
2025-02,安全工程师,Go,22,16,0.727273,63,45,0.714286
2025-03,安全工程师,Go,23,18,0.782609,86,63,0.732558
2025-04,安全工程师,Go,23,20,0.869565,109,83,0.761468
2025-05,安全工程师,Go,19,12,0.631579,128,95,0.742188
2025-06,安全工程师,Go,21,16,0.761905,149,111,0.744966
2025-07,安全工程师,Go,23,16,0.695652,172,127,0.738372
2025-08,安全工程师,Go,20,13,0.65,192,140,0.729167
2025-09,安全工程师,Go,22,13,0.590909,214,153,0.714953
2025-10,安全工程师,Go,20,14,0.7,234,167,0.713675
2025-11,安全工程师,Go,21,15,0.714286,255,182,0.713725
2025-12,安全工程师,Go,19,16,0.842105,274,198,0.722628
2026-01,安全工程师,Go,19,17,0.894737,293,215,0.733788
2026-02,安全工程师,Go,19,13,0.684211,312,228,0.730769
2026-03,安全工程师,Go,23,17,0.73913,335,245,0.731343
2026-04,安全工程师,Go,23,16,0.695652,358,261,0.72905
2026-05,安全工程师,Go,23,14,0.608696,381,275,0.721785
2026-06,安全工程师,Go,19,17,0.894737,400,292,0.73
2026-07,安全工程师,Go,22,13,0.590909,422,305,0.722749
2024-12,安全工程师,HTML,22,1,0.045455,22,1,0.045455
2025-01,安全工程师,HTML,19,1,0.052632,41,2,0.04878
2025-02,安全工程师,HTML,22,1,0.045455,63,3,0.047619
2025-03,安全工程师,HTML,23,2,0.086957,86,5,0.05814
2025-04,安全工程师,HTML,23,3,0.130435,109,8,0.073394
2025-05,安全工程师,HTML,19,1,0.052632,128,9,0.070312
2025-06,安全工程师,HTML,21,0,0.0,149,9,0.060403
2025-07,安全工程师,HTML,23,0,0.0,172,9,0.052326
2025-08,安全工程师,HTML,20,1,0.05,192,10,0.052083
2025-09,安全工程师,HTML,22,0,0.0,214,10,0.046729
2025-10,安全工程师,HTML,20,0,0.0,234,10,0.042735
2025-11,安全工程师,HTML,21,1,0.047619,255,11,0.043137
2025-12,安全工程师,HTML,19,0,0.0,274,11,0.040146
2026-01,安全工程师,HTML,19,2,0.105263,293,13,0.044369
2026-02,安全工程师,HTML,19,1,0.052632,312,14,0.044872
2026-03,安全工程师,HTML,23,0,0.0,335,14,0.041791
2026-04,安全工程师,HTML,23,0,0.0,358,14,0.039106
2026-05,安全工程师,HTML,23,1,0.043478,381,15,0.03937
2026-06,安全工程师,HTML,19,0,0.0,400,15,0.0375
2026-07,安全工程师,HTML,22,1,0.045455,422,16,0.037915
2025-02,安全工程师,Hive,22,1,0.045455,63,1,0.015873
2025-03,安全工程师,Hive,23,0,0.0,86,1,0.011628
2025-04,安全工程师,Hive,23,0,0.0,109,1,0.009174
2025-05,安全工程师,Hive,19,1,0.052632,128,2,0.015625
2025-06,安全工程师,Hive,21,0,0.0,149,2,0.013423
2025-07,安全工程师,Hive,23,0,0.0,172,2,0.011628
2025-08,安全工程师,Hive,20,1,0.05,192,3,0.015625
2025-09,安全工程师,Hive,22,1,0.045455,214,4,0.018692
2025-10,安全工程师,Hive,20,0,0.0,234,4,0.017094
2025-11,安全工程师,Hive,21,0,0.0,255,4,0.015686
2025-12,安全工程师,Hive,19,0,0.0,274,4,0.014599
2026-01,安全工程师,Hive,19,0,0.0,293,4,0.013652
2026-02,安全工程师,Hive,19,0,0.0,312,4,0.012821
2026-03,安全工程师,Hive,23,0,0.0,335,4,0.01194
2026-04,安全工程师,Hive,23,1,0.043478,358,5,0.013966
2026-05,安全工程师,Hive,23,1,0.043478,381,6,0.015748
2026-06,安全工程师,Hive,19,0,0.0,400,6,0.015
2026-07,安全工程师,Hive,22,0,0.0,422,6,0.014218
2024-12,安全工程师,Java,22,14,0.636364,22,14,0.636364
2025-01,安全工程师,Java,19,9,0.473684,41,23,0.560976
2025-02,安全工程师,Java,22,14,0.636364,63,37,0.587302
2025-03,安全工程师,Java,23,14,0.608696,86,51,0.593023
2025-04,安全工程师,Java,23,16,0.695652,109,67,0.614679
2025-05,安全工程师,Java,19,9,0.473684,128,76,0.59375
2025-06,安全工程师,Java,21,14,0.666667,149,90,0.604027
2025-07,安全工程师,Java,23,18,0.782609,172,108,0.627907
2025-08,安全工程师,Java,20,14,0.7,192,122,0.635417
2025-09,安全工程师,Java,22,16,0.727273,214,138,0.64486
2025-10,安全工程师,Java,20,14,0.7,234,152,0.649573
2025-11,安全工程师,Java,21,16,0.761905,255,168,0.658824
2025-12,安全工程师,Java,19,14,0.736842,274,182,0.664234
2026-01,安全工程师,Java,19,11,0.578947,293,193,0.658703
2026-02,安全工程师,Java,19,13,0.684211,312,206,0.660256
2026-03,安全工程师,Java,23,14,0.608696,335,220,0.656716
2026-04,安全工程师,Java,23,15,0.652174,358,235,0.656425
2026-05,安全工程师,Java,23,14,0.608696,381,249,0.653543
2026-06,安全工程师,Java,19,12,0.631579,400,261,0.6525
2026-07,安全工程师,Java,22,18,0.818182,422,279,0.661137
2025-05,安全工程师,Kafka,19,2,0.105263,128,2,0.015625
2025-06,安全工程师,Kafka,21,2,0.095238,149,4,0.026846
2025-07,安全工程师,Kafka,23,2,0.086957,172,6,0.034884
2025-08,安全工程师,Kafka,20,3,0.15,192,9,0.046875
2025-09,安全工程师,Kafka,22,0,0.0,214,9,0.042056
2025-10,安全工程师,Kafka,20,3,0.15,234,12,0.051282
2025-11,安全工程师,Kafka,21,1,0.047619,255,13,0.05098
2025-12,安全工程师,Kafka,19,2,0.105263,274,15,0.054745
2026-01,安全工程师,Kafka,19,2,0.105263,293,17,0.05802
2026-02,安全工程师,Kafka,19,2,0.105263,312,19,0.060897
2026-03,安全工程师,Kafka,23,2,0.086957,335,21,0.062687
2026-04,安全工程师,Kafka,23,4,0.173913,358,25,0.069832
2026-05,安全工程师,Kafka,23,5,0.217391,381,30,0.07874
2026-06,安全工程师,Kafka,19,2,0.105263,400,32,0.08
2026-07,安全工程师,Kafka,22,5,0.227273,422,37,0.087678
2024-12,安全工程师,Linux,22,2,0.090909,22,2,0.090909
2025-01,安全工程师,Linux,19,1,0.052632,41,3,0.073171
2025-02,安全工程师,Linux,22,3,0.136364,63,6,0.095238
2025-03,安全工程师,Linux,23,0,0.0,86,6,0.069767
2025-04,安全工程师,Linux,23,3,0.130435,109,9,0.082569
2025-05,安全工程师,Linux,19,0,0.0,128,9,0.070312
2025-06,安全工程师,Linux,21,2,0.095238,149,11,0.073826
2025-07,安全工程师,Linux,23,1,0.043478,172,12,0.069767
2025-08,安全工程师,Linux,20,4,0.2,192,16,0.083333
2025-09,安全工程师,Linux,22,3,0.136364,214,19,0.088785
2025-10,安全工程师,Linux,20,5,0.25,234,24,0.102564
2025-11,安全工程师,Linux,21,5,0.238095,255,29,0.113725
2025-12,安全工程师,Linux,19,2,0.105263,274,31,0.113139
2026-01,安全工程师,Linux,19,2,0.105263,293,33,0.112628
2026-02,安全工程师,Linux,19,4,0.210526,312,37,0.11859
2026-03,安全工程师,Linux,23,3,0.130435,335,40,0.119403
2026-04,安全工程师,Linux,23,6,0.26087,358,46,0.128492
2026-05,安全工程师,Linux,23,2,0.086957,381,48,0.125984
2026-06,安全工程师,Linux,19,7,0.368421,400,55,0.1375
2026-07,安全工程师,Linux,22,3,0.136364,422,58,0.137441
2024-12,安全工程师,Machine Learning,22,1,0.045455,22,1,0.045455
2025-01,安全工程师,Machine Learning,19,1,0.052632,41,2,0.04878
2025-02,安全工程师,Machine Learning,22,2,0.090909,63,4,0.063492
2025-03,安全工程师,Machine Learning,23,3,0.130435,86,7,0.081395
2025-04,安全工程师,Machine Learning,23,3,0.130435,109,10,0.091743
2025-05,安全工程师,Machine Learning,19,0,0.0,128,10,0.078125
2025-06,安全工程师,Machine Learning,21,2,0.095238,149,12,0.080537
2025-07,安全工程师,Machine Learning,23,4,0.173913,172,16,0.093023
2025-08,安全工程师,Machine Learning,20,5,0.25,192,21,0.109375
2025-09,安全工程师,Machine Learning,22,5,0.227273,214,26,0.121495
2025-10,安全工程师,Machine Learning,20,4,0.2,234,30,0.128205
2025-11,安全工程师,Machine Learning,21,2,0.095238,255,32,0.12549
2025-12,安全工程师,Machine Learning,19,3,0.157895,274,35,0.127737
2026-01,安全工程师,Machine Learning,19,6,0.315789,293,41,0.139932
2026-02,安全工程师,Machine Learning,19,4,0.210526,312,45,0.144231
2026-03,安全工程师,Machine Learning,23,2,0.086957,335,47,0.140299
2026-04,安全工程师,Machine Learning,23,2,0.086957,358,49,0.136872
2026-05,安全工程师,Machine Learning,23,5,0.217391,381,54,0.141732
2026-06,安全工程师,Machine Learning,19,2,0.105263,400,56,0.14
2026-07,安全工程师,Machine Learning,22,5,0.227273,422,61,0.14455
2025-03,安全工程师,MySQL,23,1,0.043478,86,1,0.011628
2025-04,安全工程师,MySQL,23,1,0.043478,109,2,0.018349
2025-05,安全工程师,MySQL,19,0,0.0,128,2,0.015625
2025-06,安全工程师,MySQL,21,0,0.0,149,2,0.013423
2025-07,安全工程师,MySQL,23,2,0.086957,172,4,0.023256
2025-08,安全工程师,MySQL,20,0,0.0,192,4,0.020833
2025-09,安全工程师,MySQL,22,0,0.0,214,4,0.018692
2025-10,安全工程师,MySQL,20,0,0.0,234,4,0.017094
2025-11,安全工程师,MySQL,21,0,0.0,255,4,0.015686
2025-12,安全工程师,MySQL,19,0,0.0,274,4,0.014599
2026-01,安全工程师,MySQL,19,0,0.0,293,4,0.013652
2026-02,安全工程师,MySQL,19,2,0.105263,312,6,0.019231
2026-03,安全工程师,MySQL,23,3,0.130435,335,9,0.026866
2026-04,安全工程师,MySQL,23,2,0.086957,358,11,0.030726
2026-05,安全工程师,MySQL,23,1,0.043478,381,12,0.031496
2026-06,安全工程师,MySQL,19,0,0.0,400,12,0.03
2026-07,安全工程师,MySQL,22,0,0.0,422,12,0.028436
2024-12,安全工程师,NLP,22,1,0.045455,22,1,0.045455
2025-01,安全工程师,NLP,19,0,0.0,41,1,0.02439
2025-02,安全工程师,NLP,22,2,0.090909,63,3,0.047619
2025-03,安全工程师,NLP,23,1,0.043478,86,4,0.046512
2025-04,安全工程师,NLP,23,1,0.043478,109,5,0.045872
2025-05,安全工程师,NLP,19,0,0.0,128,5,0.039062
2025-06,安全工程师,NLP,21,1,0.047619,149,6,0.040268
2025-07,安全工程师,NLP,23,0,0.0,172,6,0.034884
2025-08,安全工程师,NLP,20,4,0.2,192,10,0.052083
2025-09,安全工程师,NLP,22,0,0.0,214,10,0.046729
2025-10,安全工程师,NLP,20,2,0.1,234,12,0.051282
2025-11,安全工程师,NLP,21,1,0.047619,255,13,0.05098
2025-12,安全工程师,NLP,19,1,0.052632,274,14,0.051095
2026-01,安全工程师,NLP,19,3,0.157895,293,17,0.05802
2026-02,安全工程师,NLP,19,0,0.0,312,17,0.054487
2026-03,安全工程师,NLP,23,5,0.217391,335,22,0.065672
2026-04,安全工程师,NLP,23,1,0.043478,358,23,0.064246
2026-05,安全工程师,NLP,23,4,0.173913,381,27,0.070866
2026-06,安全工程师,NLP,19,7,0.368421,400,34,0.085
2026-07,安全工程师,NLP,22,3,0.136364,422,37,0.087678
2024-12,安全工程师,Node.js,22,2,0.090909,22,2,0.090909
2025-01,安全工程师,Node.js,19,2,0.105263,41,4,0.097561
2025-02,安全工程师,Node.js,22,2,0.090909,63,6,0.095238
2025-03,安全工程师,Node.js,23,1,0.043478,86,7,0.081395
2025-04,安全工程师,Node.js,23,4,0.173913,109,11,0.100917
2025-05,安全工程师,Node.js,19,2,0.105263,128,13,0.101562
2025-06,安全工程师,Node.js,21,3,0.142857,149,16,0.107383
2025-07,安全工程师,Node.js,23,2,0.086957,172,18,0.104651
2025-08,安全工程师,Node.js,20,1,0.05,192,19,0.098958
2025-09,安全工程师,Node.js,22,5,0.227273,214,24,0.11215
2025-10,安全工程师,Node.js,20,1,0.05,234,25,0.106838
2025-11,安全工程师,Node.js,21,0,0.0,255,25,0.098039
2025-12,安全工程师,Node.js,19,1,0.052632,274,26,0.094891
2026-01,安全工程师,Node.js,19,0,0.0,293,26,0.088737
2026-02,安全工程师,Node.js,19,0,0.0,312,26,0.083333
2026-03,安全工程师,Node.js,23,0,0.0,335,26,0.077612
2026-04,安全工程师,Node.js,23,0,0.0,358,26,0.072626
2026-05,安全工程师,Node.js,23,1,0.043478,381,27,0.070866
2026-06,安全工程师,Node.js,19,0,0.0,400,27,0.0675
2026-07,安全工程师,Node.js,22,2,0.090909,422,29,0.06872
2024-12,安全工程师,PHP,22,1,0.045455,22,1,0.045455
2025-01,安全工程师,PHP,19,4,0.210526,41,5,0.121951
2025-02,安全工程师,PHP,22,3,0.136364,63,8,0.126984
2025-03,安全工程师,PHP,23,2,0.086957,86,10,0.116279
2025-04,安全工程师,PHP,23,2,0.086957,109,12,0.110092
2025-05,安全工程师,PHP,19,1,0.052632,128,13,0.101562
2025-06,安全工程师,PHP,21,0,0.0,149,13,0.087248
2025-07,安全工程师,PHP,23,1,0.043478,172,14,0.081395
2025-08,安全工程师,PHP,20,0,0.0,192,14,0.072917
2025-09,安全工程师,PHP,22,0,0.0,214,14,0.065421
2025-10,安全工程师,PHP,20,2,0.1,234,16,0.068376
2025-11,安全工程师,PHP,21,2,0.095238,255,18,0.070588
2025-12,安全工程师,PHP,19,3,0.157895,274,21,0.076642
2026-01,安全工程师,PHP,19,2,0.105263,293,23,0.078498
2026-02,安全工程师,PHP,19,1,0.052632,312,24,0.076923
2026-03,安全工程师,PHP,23,0,0.0,335,24,0.071642
2026-04,安全工程师,PHP,23,1,0.043478,358,25,0.069832
2026-05,安全工程师,PHP,23,3,0.130435,381,28,0.073491
2026-06,安全工程师,PHP,19,1,0.052632,400,29,0.0725
2026-07,安全工程师,PHP,22,2,0.090909,422,31,0.07346
2024-12,安全工程师,Python,22,15,0.681818,22,15,0.681818
2025-01,安全工程师,Python,19,13,0.684211,41,28,0.682927
2025-02,安全工程师,Python,22,15,0.681818,63,43,0.68254
2025-03,安全工程师,Python,23,18,0.782609,86,61,0.709302
2025-04,安全工程师,Python,23,17,0.73913,109,78,0.715596
2025-05,安全工程师,Python,19,14,0.736842,128,92,0.71875
2025-06,安全工程师,Python,21,14,0.666667,149,106,0.711409
2025-07,安全工程师,Python,23,14,0.608696,172,120,0.697674
2025-08,安全工程师,Python,20,12,0.6,192,132,0.6875
2025-09,安全工程师,Python,22,17,0.772727,214,149,0.696262
2025-10,安全工程师,Python,20,14,0.7,234,163,0.696581
2025-11,安全工程师,Python,21,12,0.571429,255,175,0.686275
2025-12,安全工程师,Python,19,14,0.736842,274,189,0.689781
2026-01,安全工程师,Python,19,14,0.736842,293,203,0.692833
2026-02,安全工程师,Python,19,14,0.736842,312,217,0.695513
2026-03,安全工程师,Python,23,17,0.73913,335,234,0.698507
2026-04,安全工程师,Python,23,14,0.608696,358,248,0.692737
2026-05,安全工程师,Python,23,15,0.652174,381,263,0.690289
2026-06,安全工程师,Python,19,10,0.526316,400,273,0.6825
2026-07,安全工程师,Python,22,16,0.727273,422,289,0.684834
2024-12,安全工程师,Redis,22,2,0.090909,22,2,0.090909
2025-01,安全工程师,Redis,19,1,0.052632,41,3,0.073171
2025-02,安全工程师,Redis,22,0,0.0,63,3,0.047619
2025-03,安全工程师,Redis,23,0,0.0,86,3,0.034884
2025-04,安全工程师,Redis,23,0,0.0,109,3,0.027523
2025-05,安全工程师,Redis,19,0,0.0,128,3,0.023438
2025-06,安全工程师,Redis,21,1,0.047619,149,4,0.026846
2025-07,安全工程师,Redis,23,1,0.043478,172,5,0.02907
2025-08,安全工程师,Redis,20,1,0.05,192,6,0.03125
2025-09,安全工程师,Redis,22,0,0.0,214,6,0.028037
2025-10,安全工程师,Redis,20,2,0.1,234,8,0.034188
2025-11,安全工程师,Redis,21,3,0.142857,255,11,0.043137
2025-12,安全工程师,Redis,19,0,0.0,274,11,0.040146
2026-01,安全工程师,Redis,19,0,0.0,293,11,0.037543
2026-02,安全工程师,Redis,19,0,0.0,312,11,0.035256
2026-03,安全工程师,Redis,23,0,0.0,335,11,0.032836
2026-04,安全工程师,Redis,23,0,0.0,358,11,0.030726
2026-05,安全工程师,Redis,23,1,0.043478,381,12,0.031496
2026-06,安全工程师,Redis,19,0,0.0,400,12,0.03
2026-07,安全工程师,Redis,22,0,0.0,422,12,0.028436
2024-12,安全工程师,Rust,22,6,0.272727,22,6,0.272727
2025-01,安全工程师,Rust,19,0,0.0,41,6,0.146341
2025-02,安全工程师,Rust,22,0,0.0,63,6,0.095238
2025-03,安全工程师,Rust,23,3,0.130435,86,9,0.104651
2025-04,安全工程师,Rust,23,2,0.086957,109,11,0.100917
2025-05,安全工程师,Rust,19,1,0.052632,128,12,0.09375
2025-06,安全工程师,Rust,21,1,0.047619,149,13,0.087248
2025-07,安全工程师,Rust,23,3,0.130435,172,16,0.093023
2025-08,安全工程师,Rust,20,1,0.05,192,17,0.088542
2025-09,安全工程师,Rust,22,1,0.045455,214,18,0.084112
2025-10,安全工程师,Rust,20,3,0.15,234,21,0.089744
2025-11,安全工程师,Rust,21,0,0.0,255,21,0.082353
2025-12,安全工程师,Rust,19,0,0.0,274,21,0.076642
2026-01,安全工程师,Rust,19,0,0.0,293,21,0.071672
2026-02,安全工程师,Rust,19,0,0.0,312,21,0.067308
2026-03,安全工程师,Rust,23,1,0.043478,335,22,0.065672
2026-04,安全工程师,Rust,23,5,0.217391,358,27,0.075419
2026-05,安全工程师,Rust,23,0,0.0,381,27,0.070866
2026-06,安全工程师,Rust,19,3,0.157895,400,30,0.075
2026-07,安全工程师,Rust,22,0,0.0,422,30,0.07109
2025-01,安全工程师,Shell脚本,19,1,0.052632,41,1,0.02439
2025-02,安全工程师,Shell脚本,22,0,0.0,63,1,0.015873
2025-03,安全工程师,Shell脚本,23,2,0.086957,86,3,0.034884
2025-04,安全工程师,Shell脚本,23,3,0.130435,109,6,0.055046
2025-05,安全工程师,Shell脚本,19,1,0.052632,128,7,0.054688
2025-06,安全工程师,Shell脚本,21,1,0.047619,149,8,0.053691
2025-07,安全工程师,Shell脚本,23,1,0.043478,172,9,0.052326
2025-08,安全工程师,Shell脚本,20,1,0.05,192,10,0.052083
2025-09,安全工程师,Shell脚本,22,1,0.045455,214,11,0.051402
2025-10,安全工程师,Shell脚本,20,2,0.1,234,13,0.055556
2025-11,安全工程师,Shell脚本,21,0,0.0,255,13,0.05098
2025-12,安全工程师,Shell脚本,19,1,0.052632,274,14,0.051095
2026-01,安全工程师,Shell脚本,19,1,0.052632,293,15,0.051195
2026-02,安全工程师,Shell脚本,19,0,0.0,312,15,0.048077
2026-03,安全工程师,Shell脚本,23,1,0.043478,335,16,0.047761
2026-04,安全工程师,Shell脚本,23,1,0.043478,358,17,0.047486
2026-05,安全工程师,Shell脚本,23,1,0.043478,381,18,0.047244
2026-06,安全工程师,Shell脚本,19,1,0.052632,400,19,0.0475
2026-07,安全工程师,Shell脚本,22,2,0.090909,422,21,0.049763
2024-12,安全工程师,Spark,22,1,0.045455,22,1,0.045455
2025-01,安全工程师,Spark,19,1,0.052632,41,2,0.04878
2025-02,安全工程师,Spark,22,0,0.0,63,2,0.031746
2025-03,安全工程师,Spark,23,2,0.086957,86,4,0.046512
2025-04,安全工程师,Spark,23,3,0.130435,109,7,0.06422
2025-05,安全工程师,Spark,19,2,0.105263,128,9,0.070312
2025-06,安全工程师,Spark,21,0,0.0,149,9,0.060403
2025-07,安全工程师,Spark,23,1,0.043478,172,10,0.05814
2025-08,安全工程师,Spark,20,2,0.1,192,12,0.0625
2025-09,安全工程师,Spark,22,2,0.090909,214,14,0.065421
2025-10,安全工程师,Spark,20,0,0.0,234,14,0.059829
2025-11,安全工程师,Spark,21,3,0.142857,255,17,0.066667
2025-12,安全工程师,Spark,19,2,0.105263,274,19,0.069343
2026-01,安全工程师,Spark,19,2,0.105263,293,21,0.071672
2026-02,安全工程师,Spark,19,1,0.052632,312,22,0.070513
2026-03,安全工程师,Spark,23,1,0.043478,335,23,0.068657
2026-04,安全工程师,Spark,23,6,0.26087,358,29,0.081006
2026-05,安全工程师,Spark,23,2,0.086957,381,31,0.081365
2026-06,安全工程师,Spark,19,3,0.157895,400,34,0.085
2026-07,安全工程师,Spark,22,1,0.045455,422,35,0.082938
2025-01,安全工程师,Spring Boot,19,2,0.105263,41,2,0.04878
2025-02,安全工程师,Spring Boot,22,0,0.0,63,2,0.031746
