month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2025-06,PyTorch,AI,音视频工程师,1,1,1.0,5,4,0.8,2024-12,2024-12,6,1,0,19,24,0.0,0.05,1,2026-08-08T05:27:55+00:00
2025-09,PyTorch,AI,音视频工程师,1,1,1.0,6,5,0.833333,2024-12,2024-12,9,1,0,19,24,0.0,0.033333,1,2026-08-08T05:27:55+00:00
2025-12,PyTorch,AI,音视频工程师,2,1,0.5,8,6,0.75,2024-12,2024-12,12,1,0,20,26,-0.5,-0.083333,1,2026-08-08T05:27:55+00:00
2026-01,PyTorch,AI,音视频工程师,2,2,1.0,10,8,0.8,2024-12,2024-12,13,1,0,17,26,0.5,0.05,1,2026-08-08T05:27:55+00:00
2026-02,PyTorch,AI,音视频工程师,2,2,1.0,12,10,0.833333,2024-12,2024-12,14,1,0,21,26,0.0,0.033333,1,2026-08-08T05:27:55+00:00
2026-04,PyTorch,AI,音视频工程师,2,2,1.0,14,12,0.857143,2024-12,2024-12,16,1,0,20,27,0.0,0.02381,1,2026-08-08T05:27:55+00:00
2026-05,PyTorch,AI,音视频工程师,2,1,0.5,16,13,0.8125,2024-12,2024-12,17,1,0,16,27,-0.5,-0.044643,1,2026-08-08T05:27:55+00:00
2024-12,PyTorch,AI,风控算法工程师,2,1,0.5,2,1,0.5,2024-12,2024-12,0,1,1,20,20,0.5,0.5,1,2026-08-08T05:27:55+00:00
2025-01,PyTorch,AI,风控算法工程师,2,1,0.5,4,2,0.5,2024-12,2024-12,1,1,0,21,22,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-02,PyTorch,AI,风控算法工程师,2,1,0.5,6,3,0.5,2024-12,2024-12,2,1,0,18,23,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-03,PyTorch,AI,风控算法工程师,2,1,0.5,8,4,0.5,2024-12,2024-12,3,1,0,16,23,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-04,PyTorch,AI,风控算法工程师,1,1,1.0,9,5,0.555556,2024-12,2024-12,4,1,0,17,24,0.5,0.055556,1,2026-08-08T05:27:55+00:00
2025-06,PyTorch,AI,风控算法工程师,1,1,1.0,10,6,0.6,2024-12,2024-12,6,1,0,19,24,0.0,0.044444,1,2026-08-08T05:27:55+00:00
2025-07,PyTorch,AI,风控算法工程师,2,1,0.5,12,7,0.583333,2024-12,2024-12,7,1,0,20,24,-0.5,-0.016667,1,2026-08-08T05:27:55+00:00
2025-08,PyTorch,AI,风控算法工程师,2,1,0.5,14,8,0.571429,2024-12,2024-12,8,1,0,16,24,0.0,-0.011904,1,2026-08-08T05:27:55+00:00
2025-09,PyTorch,AI,风控算法工程师,2,1,0.5,16,9,0.5625,2024-12,2024-12,9,1,0,19,24,0.0,-0.008929,1,2026-08-08T05:27:55+00:00
2025-10,PyTorch,AI,风控算法工程师,2,1,0.5,18,10,0.555556,2024-12,2024-12,10,1,0,16,24,0.0,-0.006944,1,2026-08-08T05:27:55+00:00
2025-11,PyTorch,AI,风控算法工程师,1,1,1.0,19,11,0.578947,2024-12,2024-12,11,1,0,16,25,0.5,0.023391,1,2026-08-08T05:27:55+00:00
2025-12,PyTorch,AI,风控算法工程师,1,1,1.0,20,12,0.6,2024-12,2024-12,12,1,0,20,26,0.0,0.021053,1,2026-08-08T05:27:55+00:00
2026-01,PyTorch,AI,风控算法工程师,1,1,1.0,21,13,0.619048,2024-12,2024-12,13,1,0,17,26,0.0,0.019048,1,2026-08-08T05:27:55+00:00
2026-02,PyTorch,AI,风控算法工程师,2,1,0.5,23,14,0.608696,2024-12,2024-12,14,1,0,21,26,-0.5,-0.010352,1,2026-08-08T05:27:55+00:00
2026-03,PyTorch,AI,风控算法工程师,2,1,0.5,25,15,0.6,2024-12,2024-12,15,1,0,16,26,0.0,-0.008696,1,2026-08-08T05:27:55+00:00
2026-04,PyTorch,AI,风控算法工程师,2,2,1.0,27,17,0.62963,2024-12,2024-12,16,1,0,20,27,0.5,0.02963,1,2026-08-08T05:27:55+00:00
2026-05,PyTorch,AI,风控算法工程师,2,1,0.5,29,18,0.62069,2024-12,2024-12,17,1,0,16,27,-0.5,-0.00894,1,2026-08-08T05:27:55+00:00
2026-06,PyTorch,AI,风控算法工程师,2,1,0.5,31,19,0.612903,2024-12,2024-12,18,1,0,18,27,0.0,-0.007787,1,2026-08-08T05:27:55+00:00
2026-07,PyTorch,AI,风控算法工程师,1,1,1.0,32,20,0.625,2024-12,2024-12,19,1,0,17,27,0.5,0.012097,1,2026-08-08T05:27:55+00:00
2024-12,Python,编程语言,AI Agent应用工程师,2,2,1.0,2,2,1.0,2024-12,2024-12,0,1,1,55,55,1.0,1.0,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,AI Agent应用工程师,3,2,0.666667,5,4,0.8,2024-12,2024-12,1,1,0,61,65,-0.333333,-0.2,1,2026-08-08T05:27:55+00:00
2025-02,Python,编程语言,AI Agent应用工程师,3,2,0.666667,8,6,0.75,2024-12,2024-12,2,1,0,52,66,0.0,-0.05,1,2026-08-08T05:27:55+00:00
2025-03,Python,编程语言,AI Agent应用工程师,2,1,0.5,10,7,0.7,2024-12,2024-12,3,1,0,49,66,-0.166667,-0.05,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,AI Agent应用工程师,2,1,0.5,12,8,0.666667,2024-12,2024-12,4,1,0,52,67,0.0,-0.033333,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,AI Agent应用工程师,1,1,1.0,13,9,0.692308,2024-12,2024-12,5,1,0,53,67,0.5,0.025641,1,2026-08-08T05:27:55+00:00
2025-06,Python,编程语言,AI Agent应用工程师,2,1,0.5,15,10,0.666667,2024-12,2024-12,6,1,0,54,67,-0.5,-0.025641,1,2026-08-08T05:27:55+00:00
2025-07,Python,编程语言,AI Agent应用工程师,2,1,0.5,17,11,0.647059,2024-12,2024-12,7,1,0,50,67,0.0,-0.019608,1,2026-08-08T05:27:55+00:00
2025-08,Python,编程语言,AI Agent应用工程师,2,1,0.5,19,12,0.631579,2024-12,2024-12,8,1,0,45,67,0.0,-0.01548,1,2026-08-08T05:27:55+00:00
2025-10,Python,编程语言,AI Agent应用工程师,3,2,0.666667,22,14,0.636364,2024-12,2024-12,10,1,0,48,68,0.166667,0.004785,1,2026-08-08T05:27:55+00:00
2025-11,Python,编程语言,AI Agent应用工程师,1,1,1.0,23,15,0.652174,2024-12,2024-12,11,1,0,47,68,0.333333,0.01581,1,2026-08-08T05:27:55+00:00
2025-12,Python,编程语言,AI Agent应用工程师,2,1,0.5,25,16,0.64,2024-12,2024-12,12,1,0,54,68,-0.5,-0.012174,1,2026-08-08T05:27:55+00:00
2026-01,Python,编程语言,AI Agent应用工程师,2,1,0.5,27,17,0.62963,2024-12,2024-12,13,1,0,52,68,0.0,-0.01037,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,AI Agent应用工程师,2,1,0.5,29,18,0.62069,2024-12,2024-12,14,1,0,55,68,0.0,-0.00894,1,2026-08-08T05:27:55+00:00
2026-03,Python,编程语言,AI Agent应用工程师,3,2,0.666667,32,20,0.625,2024-12,2024-12,15,1,0,50,68,0.166667,0.00431,1,2026-08-08T05:27:55+00:00
2026-04,Python,编程语言,AI Agent应用工程师,2,1,0.5,34,21,0.617647,2024-12,2024-12,16,1,0,53,68,-0.166667,-0.007353,1,2026-08-08T05:27:55+00:00
2026-06,Python,编程语言,AI Agent应用工程师,2,1,0.5,36,22,0.611111,2024-12,2024-12,18,1,0,52,68,0.0,-0.006536,1,2026-08-08T05:27:55+00:00
2026-07,Python,编程语言,AI Agent应用工程师,1,1,1.0,37,23,0.621622,2024-12,2024-12,19,1,0,51,69,0.5,0.010511,1,2026-08-08T05:27:55+00:00
2024-12,Python,编程语言,AI Agent算法工程师,2,1,0.5,2,1,0.5,2024-12,2024-12,0,1,1,55,55,0.5,0.5,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,AI Agent算法工程师,4,2,0.5,6,3,0.5,2024-12,2024-12,1,1,0,61,65,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-02,Python,编程语言,AI Agent算法工程师,4,2,0.5,10,5,0.5,2024-12,2024-12,2,1,0,52,66,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-03,Python,编程语言,AI Agent算法工程师,4,1,0.25,14,6,0.428571,2024-12,2024-12,3,1,0,49,66,-0.25,-0.071429,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,AI Agent算法工程师,3,2,0.666667,17,8,0.470588,2024-12,2024-12,4,1,0,52,67,0.416667,0.042017,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,AI Agent算法工程师,3,2,0.666667,20,10,0.5,2024-12,2024-12,5,1,0,53,67,0.0,0.029412,1,2026-08-08T05:27:55+00:00
2025-06,Python,编程语言,AI Agent算法工程师,3,2,0.666667,23,12,0.521739,2024-12,2024-12,6,1,0,54,67,0.0,0.021739,1,2026-08-08T05:27:55+00:00
2025-07,Python,编程语言,AI Agent算法工程师,3,2,0.666667,26,14,0.538462,2024-12,2024-12,7,1,0,50,67,0.0,0.016723,1,2026-08-08T05:27:55+00:00
2025-08,Python,编程语言,AI Agent算法工程师,4,2,0.5,30,16,0.533333,2024-12,2024-12,8,1,0,45,67,-0.166667,-0.005129,1,2026-08-08T05:27:55+00:00
2025-09,Python,编程语言,AI Agent算法工程师,4,1,0.25,34,17,0.5,2024-12,2024-12,9,1,0,46,68,-0.25,-0.033333,1,2026-08-08T05:27:55+00:00
2025-10,Python,编程语言,AI Agent算法工程师,4,1,0.25,38,18,0.473684,2024-12,2024-12,10,1,0,48,68,0.0,-0.026316,1,2026-08-08T05:27:55+00:00
2025-11,Python,编程语言,AI Agent算法工程师,3,2,0.666667,41,20,0.487805,2024-12,2024-12,11,1,0,47,68,0.416667,0.014121,1,2026-08-08T05:27:55+00:00
2026-01,Python,编程语言,AI Agent算法工程师,3,2,0.666667,44,22,0.5,2024-12,2024-12,13,1,0,52,68,0.0,0.012195,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,AI Agent算法工程师,3,2,0.666667,47,24,0.510638,2024-12,2024-12,14,1,0,55,68,0.0,0.010638,1,2026-08-08T05:27:55+00:00
2026-03,Python,编程语言,AI Agent算法工程师,4,2,0.5,51,26,0.509804,2024-12,2024-12,15,1,0,50,68,-0.166667,-0.000834,1,2026-08-08T05:27:55+00:00
2026-04,Python,编程语言,AI Agent算法工程师,4,1,0.25,55,27,0.490909,2024-12,2024-12,16,1,0,53,68,-0.25,-0.018895,1,2026-08-08T05:27:55+00:00
2026-05,Python,编程语言,AI Agent算法工程师,4,2,0.5,59,29,0.491525,2024-12,2024-12,17,1,0,49,68,0.25,0.000616,1,2026-08-08T05:27:55+00:00
2026-06,Python,编程语言,AI Agent算法工程师,3,1,0.333333,62,30,0.483871,2024-12,2024-12,18,1,0,52,68,-0.166667,-0.007654,1,2026-08-08T05:27:55+00:00
2026-07,Python,编程语言,AI Agent算法工程师,2,1,0.5,64,31,0.484375,2024-12,2024-12,19,1,0,51,69,0.166667,0.000504,1,2026-08-08T05:27:55+00:00
2024-12,Python,编程语言,AI Infra工程师,3,1,0.333333,3,1,0.333333,2024-12,2024-12,0,1,1,55,55,0.333333,0.333333,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,AI Infra工程师,5,2,0.4,8,3,0.375,2024-12,2024-12,1,1,0,61,65,0.066667,0.041667,1,2026-08-08T05:27:55+00:00
2025-02,Python,编程语言,AI Infra工程师,5,3,0.6,13,6,0.461538,2024-12,2024-12,2,1,0,52,66,0.2,0.086538,1,2026-08-08T05:27:55+00:00
2025-03,Python,编程语言,AI Infra工程师,3,1,0.333333,16,7,0.4375,2024-12,2024-12,3,1,0,49,66,-0.266667,-0.024038,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,AI Infra工程师,3,2,0.666667,19,9,0.473684,2024-12,2024-12,4,1,0,52,67,0.333334,0.036184,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,AI Infra工程师,2,1,0.5,21,10,0.47619,2024-12,2024-12,5,1,0,53,67,-0.166667,0.002506,1,2026-08-08T05:27:55+00:00
2025-06,Python,编程语言,AI Infra工程师,2,1,0.5,23,11,0.478261,2024-12,2024-12,6,1,0,54,67,0.0,0.002071,1,2026-08-08T05:27:55+00:00
2025-07,Python,编程语言,AI Infra工程师,3,2,0.666667,26,13,0.5,2024-12,2024-12,7,1,0,50,67,0.166667,0.021739,1,2026-08-08T05:27:55+00:00
2025-08,Python,编程语言,AI Infra工程师,4,2,0.5,30,15,0.5,2024-12,2024-12,8,1,0,45,67,-0.166667,0.0,1,2026-08-08T05:27:55+00:00
2025-09,Python,编程语言,AI Infra工程师,5,3,0.6,35,18,0.514286,2024-12,2024-12,9,1,0,46,68,0.1,0.014286,1,2026-08-08T05:27:55+00:00
2025-10,Python,编程语言,AI Infra工程师,3,2,0.666667,38,20,0.526316,2024-12,2024-12,10,1,0,48,68,0.066667,0.01203,1,2026-08-08T05:27:55+00:00
2025-11,Python,编程语言,AI Infra工程师,2,1,0.5,40,21,0.525,2024-12,2024-12,11,1,0,47,68,-0.166667,-0.001316,1,2026-08-08T05:27:55+00:00
2025-12,Python,编程语言,AI Infra工程师,2,1,0.5,42,22,0.52381,2024-12,2024-12,12,1,0,54,68,0.0,-0.00119,1,2026-08-08T05:27:55+00:00
2026-01,Python,编程语言,AI Infra工程师,2,1,0.5,44,23,0.522727,2024-12,2024-12,13,1,0,52,68,0.0,-0.001083,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,AI Infra工程师,3,2,0.666667,47,25,0.531915,2024-12,2024-12,14,1,0,55,68,0.166667,0.009188,1,2026-08-08T05:27:55+00:00
2026-03,Python,编程语言,AI Infra工程师,4,2,0.5,51,27,0.529412,2024-12,2024-12,15,1,0,50,68,-0.166667,-0.002503,1,2026-08-08T05:27:55+00:00
2026-04,Python,编程语言,AI Infra工程师,5,3,0.6,56,30,0.535714,2024-12,2024-12,16,1,0,53,68,0.1,0.006302,1,2026-08-08T05:27:55+00:00
2026-05,Python,编程语言,AI Infra工程师,4,2,0.5,60,32,0.533333,2024-12,2024-12,17,1,0,49,68,-0.1,-0.002381,1,2026-08-08T05:27:55+00:00
2026-06,Python,编程语言,AI Infra工程师,3,2,0.666667,63,34,0.539683,2024-12,2024-12,18,1,0,52,68,0.166667,0.00635,1,2026-08-08T05:27:55+00:00
2024-12,Python,编程语言,AIGC算法工程师,1,1,1.0,1,1,1.0,2024-12,2024-12,0,1,1,55,55,1.0,1.0,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,AIGC算法工程师,2,1,0.5,3,2,0.666667,2024-12,2024-12,1,1,0,61,65,-0.5,-0.333333,1,2026-08-08T05:27:55+00:00
2025-03,Python,编程语言,AIGC算法工程师,1,1,1.0,4,3,0.75,2024-12,2024-12,3,1,0,49,66,0.5,0.083333,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,AIGC算法工程师,1,1,1.0,5,4,0.8,2024-12,2024-12,4,1,0,52,67,0.0,0.05,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,AIGC算法工程师,1,1,1.0,6,5,0.833333,2024-12,2024-12,5,1,0,53,67,0.0,0.033333,1,2026-08-08T05:27:55+00:00
2025-06,Python,编程语言,AIGC算法工程师,2,1,0.5,8,6,0.75,2024-12,2024-12,6,1,0,54,67,-0.5,-0.083333,1,2026-08-08T05:27:55+00:00
2025-07,Python,编程语言,AIGC算法工程师,2,1,0.5,10,7,0.7,2024-12,2024-12,7,1,0,50,67,0.0,-0.05,1,2026-08-08T05:27:55+00:00
2025-08,Python,编程语言,AIGC算法工程师,3,2,0.666667,13,9,0.692308,2024-12,2024-12,8,1,0,45,67,0.166667,-0.007692,1,2026-08-08T05:27:55+00:00
2025-09,Python,编程语言,AIGC算法工程师,3,2,0.666667,16,11,0.6875,2024-12,2024-12,9,1,0,46,68,0.0,-0.004808,1,2026-08-08T05:27:55+00:00
2025-10,Python,编程语言,AIGC算法工程师,3,2,0.666667,19,13,0.684211,2024-12,2024-12,10,1,0,48,68,0.0,-0.003289,1,2026-08-08T05:27:55+00:00
2025-11,Python,编程语言,AIGC算法工程师,3,2,0.666667,22,15,0.681818,2024-12,2024-12,11,1,0,47,68,0.0,-0.002393,1,2026-08-08T05:27:55+00:00
2025-12,Python,编程语言,AIGC算法工程师,3,1,0.333333,25,16,0.64,2024-12,2024-12,12,1,0,54,68,-0.333334,-0.041818,1,2026-08-08T05:27:55+00:00
2026-01,Python,编程语言,AIGC算法工程师,3,2,0.666667,28,18,0.642857,2024-12,2024-12,13,1,0,52,68,0.333334,0.002857,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,AIGC算法工程师,2,1,0.5,30,19,0.633333,2024-12,2024-12,14,1,0,55,68,-0.166667,-0.009524,1,2026-08-08T05:27:55+00:00
2026-03,Python,编程语言,AIGC算法工程师,2,1,0.5,32,20,0.625,2024-12,2024-12,15,1,0,50,68,0.0,-0.008333,1,2026-08-08T05:27:55+00:00
2026-04,Python,编程语言,AIGC算法工程师,2,1,0.5,34,21,0.617647,2024-12,2024-12,16,1,0,53,68,0.0,-0.007353,1,2026-08-08T05:27:55+00:00
2026-05,Python,编程语言,AIGC算法工程师,1,1,1.0,35,22,0.628571,2024-12,2024-12,17,1,0,49,68,0.5,0.010924,1,2026-08-08T05:27:55+00:00
2026-06,Python,编程语言,AIGC算法工程师,1,1,1.0,36,23,0.638889,2024-12,2024-12,18,1,0,52,68,0.0,0.010318,1,2026-08-08T05:27:55+00:00
2026-07,Python,编程语言,AIGC算法工程师,1,1,1.0,37,24,0.648649,2024-12,2024-12,19,1,0,51,69,0.0,0.00976,1,2026-08-08T05:27:55+00:00
2024-12,Python,编程语言,AI产品经理,3,2,0.666667,3,2,0.666667,2024-12,2024-12,0,1,1,55,55,0.666667,0.666667,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,AI产品经理,3,1,0.333333,6,3,0.5,2024-12,2024-12,1,1,0,61,65,-0.333334,-0.166667,1,2026-08-08T05:27:55+00:00
2025-02,Python,编程语言,AI产品经理,2,0,0.0,8,3,0.375,2024-12,2024-12,2,1,0,52,66,-0.333333,-0.125,1,2026-08-08T05:27:55+00:00
2025-03,Python,编程语言,AI产品经理,2,0,0.0,10,3,0.3,2024-12,2024-12,3,1,0,49,66,0.0,-0.075,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,AI产品经理,2,1,0.5,12,4,0.333333,2024-12,2024-12,4,1,0,52,67,0.5,0.033333,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,AI产品经理,2,1,0.5,14,5,0.357143,2024-12,2024-12,5,1,0,53,67,0.0,0.02381,1,2026-08-08T05:27:55+00:00
2025-06,Python,编程语言,AI产品经理,1,0,0.0,15,5,0.333333,2024-12,2024-12,6,1,0,54,67,-0.5,-0.02381,1,2026-08-08T05:27:55+00:00
2025-07,Python,编程语言,AI产品经理,2,0,0.0,17,5,0.294118,2024-12,2024-12,7,1,0,50,67,0.0,-0.039215,1,2026-08-08T05:27:55+00:00
2025-08,Python,编程语言,AI产品经理,1,0,0.0,18,5,0.277778,2024-12,2024-12,8,1,0,45,67,0.0,-0.01634,1,2026-08-08T05:27:55+00:00
2025-09,Python,编程语言,AI产品经理,1,0,0.0,19,5,0.263158,2024-12,2024-12,9,1,0,46,68,0.0,-0.01462,1,2026-08-08T05:27:55+00:00
2025-10,Python,编程语言,AI产品经理,1,0,0.0,20,5,0.25,2024-12,2024-12,10,1,0,48,68,0.0,-0.013158,1,2026-08-08T05:27:55+00:00
2025-11,Python,编程语言,AI产品经理,1,0,0.0,21,5,0.238095,2024-12,2024-12,11,1,0,47,68,0.0,-0.011905,1,2026-08-08T05:27:55+00:00
2025-12,Python,编程语言,AI产品经理,1,0,0.0,22,5,0.227273,2024-12,2024-12,12,1,0,54,68,0.0,-0.010822,1,2026-08-08T05:27:55+00:00
2026-01,Python,编程语言,AI产品经理,1,0,0.0,23,5,0.217391,2024-12,2024-12,13,1,0,52,68,0.0,-0.009882,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,AI产品经理,2,0,0.0,25,5,0.2,2024-12,2024-12,14,1,0,55,68,0.0,-0.017391,1,2026-08-08T05:27:55+00:00
2026-03,Python,编程语言,AI产品经理,2,0,0.0,27,5,0.185185,2024-12,2024-12,15,1,0,50,68,0.0,-0.014815,1,2026-08-08T05:27:55+00:00
2026-04,Python,编程语言,AI产品经理,2,0,0.0,29,5,0.172414,2024-12,2024-12,16,1,0,53,68,0.0,-0.012771,1,2026-08-08T05:27:55+00:00
2026-05,Python,编程语言,AI产品经理,1,0,0.0,30,5,0.166667,2024-12,2024-12,17,1,0,49,68,0.0,-0.005747,1,2026-08-08T05:27:55+00:00
2026-06,Python,编程语言,AI产品经理,1,0,0.0,31,5,0.16129,2024-12,2024-12,18,1,0,52,68,0.0,-0.005377,1,2026-08-08T05:27:55+00:00
2026-07,Python,编程语言,AI产品经理,1,0,0.0,32,5,0.15625,2024-12,2024-12,19,1,0,51,69,0.0,-0.00504,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,AI安全工程师,2,1,0.5,2,1,0.5,2025-01,2024-12,1,0,1,61,65,0.5,0.5,1,2026-08-08T05:27:55+00:00
2025-02,Python,编程语言,AI安全工程师,3,1,0.333333,5,2,0.4,2025-01,2024-12,2,0,0,52,66,-0.166667,-0.1,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,AI安全工程师,2,1,0.5,7,3,0.428571,2025-01,2024-12,4,0,0,52,67,0.166667,0.028571,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,AI安全工程师,2,1,0.5,9,4,0.444444,2025-01,2024-12,5,0,0,53,67,0.0,0.015873,1,2026-08-08T05:27:55+00:00
2025-06,Python,编程语言,AI安全工程师,3,3,1.0,12,7,0.583333,2025-01,2024-12,6,0,0,54,67,0.5,0.138889,1,2026-08-08T05:27:55+00:00
2025-09,Python,编程语言,AI安全工程师,2,1,0.5,14,8,0.571429,2025-01,2024-12,9,0,0,46,68,-0.5,-0.011904,1,2026-08-08T05:27:55+00:00
2025-12,Python,编程语言,AI安全工程师,2,1,0.5,16,9,0.5625,2025-01,2024-12,12,0,0,54,68,0.0,-0.008929,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,AI安全工程师,3,2,0.666667,19,11,0.578947,2025-01,2024-12,14,0,0,55,68,0.166667,0.016447,1,2026-08-08T05:27:55+00:00
2026-05,Python,编程语言,AI安全工程师,2,1,0.5,21,12,0.571429,2025-01,2024-12,17,0,0,49,68,-0.166667,-0.007518,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,AI应用工程师,3,2,0.666667,3,2,0.666667,2025-01,2024-12,1,0,1,61,65,0.666667,0.666667,1,2026-08-08T05:27:55+00:00
2025-02,Python,编程语言,AI应用工程师,3,2,0.666667,6,4,0.666667,2025-01,2024-12,2,0,0,52,66,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,AI应用工程师,3,2,0.666667,9,6,0.666667,2025-01,2024-12,5,0,0,53,67,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-07,Python,编程语言,AI应用工程师,3,1,0.333333,12,7,0.583333,2025-01,2024-12,7,0,0,50,67,-0.333334,-0.083334,1,2026-08-08T05:27:55+00:00
2025-09,Python,编程语言,AI应用工程师,3,2,0.666667,15,9,0.6,2025-01,2024-12,9,0,0,46,68,0.333334,0.016667,1,2026-08-08T05:27:55+00:00
2025-12,Python,编程语言,AI应用工程师,3,2,0.666667,18,11,0.611111,2025-01,2024-12,12,0,0,54,68,0.0,0.011111,1,2026-08-08T05:27:55+00:00
2026-01,Python,编程语言,AI应用工程师,2,1,0.5,20,12,0.6,2025-01,2024-12,13,0,0,52,68,-0.166667,-0.011111,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,AI应用工程师,3,2,0.666667,23,14,0.608696,2025-01,2024-12,14,0,0,55,68,0.166667,0.008696,1,2026-08-08T05:27:55+00:00
2026-03,Python,编程语言,AI应用工程师,4,2,0.5,27,16,0.592593,2025-01,2024-12,15,0,0,50,68,-0.166667,-0.016103,1,2026-08-08T05:27:55+00:00
2026-04,Python,编程语言,AI应用工程师,3,1,0.333333,30,17,0.566667,2025-01,2024-12,16,0,0,53,68,-0.166667,-0.025926,1,2026-08-08T05:27:55+00:00
2026-05,Python,编程语言,AI应用工程师,2,1,0.5,32,18,0.5625,2025-01,2024-12,17,0,0,49,68,0.166667,-0.004167,1,2026-08-08T05:27:55+00:00
2026-07,Python,编程语言,AI应用工程师,2,1,0.5,34,19,0.558824,2025-01,2024-12,19,0,0,51,69,0.0,-0.003676,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,Android开发工程师,2,1,0.5,6,1,0.166667,2025-04,2024-12,4,0,1,52,67,0.5,0.166667,1,2026-08-08T05:27:55+00:00
2025-06,Python,编程语言,Android开发工程师,2,0,0.0,8,1,0.125,2025-04,2024-12,6,0,0,54,67,-0.5,-0.041667,1,2026-08-08T05:27:55+00:00
2025-07,Python,编程语言,Android开发工程师,2,0,0.0,10,1,0.1,2025-04,2024-12,7,0,0,50,67,0.0,-0.025,1,2026-08-08T05:27:55+00:00
2025-09,Python,编程语言,Android开发工程师,2,0,0.0,12,1,0.083333,2025-04,2024-12,9,0,0,46,68,0.0,-0.016667,1,2026-08-08T05:27:55+00:00
2025-12,Python,编程语言,Android开发工程师,1,0,0.0,13,1,0.076923,2025-04,2024-12,12,0,0,54,68,0.0,-0.00641,1,2026-08-08T05:27:55+00:00
2026-01,Python,编程语言,Android开发工程师,2,1,0.5,15,2,0.133333,2025-04,2024-12,13,0,0,52,68,0.5,0.05641,1,2026-08-08T05:27:55+00:00
2026-02,Python,编程语言,Android开发工程师,2,0,0.0,17,2,0.117647,2025-04,2024-12,14,0,0,55,68,-0.5,-0.015686,1,2026-08-08T05:27:55+00:00
2026-05,Python,编程语言,Android开发工程师,2,0,0.0,19,2,0.105263,2025-04,2024-12,17,0,0,49,68,0.0,-0.012384,1,2026-08-08T05:27:55+00:00
2026-06,Python,编程语言,Android开发工程师,2,0,0.0,21,2,0.095238,2025-04,2024-12,18,0,0,52,68,0.0,-0.010025,1,2026-08-08T05:27:55+00:00
2024-12,Python,编程语言,C++开发工程师,1,1,1.0,1,1,1.0,2024-12,2024-12,0,1,1,55,55,1.0,1.0,1,2026-08-08T05:27:55+00:00
2025-01,Python,编程语言,C++开发工程师,1,1,1.0,2,2,1.0,2024-12,2024-12,1,1,0,61,65,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-02,Python,编程语言,C++开发工程师,1,1,1.0,3,3,1.0,2024-12,2024-12,2,1,0,52,66,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-03,Python,编程语言,C++开发工程师,1,1,1.0,4,4,1.0,2024-12,2024-12,3,1,0,49,66,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-04,Python,编程语言,C++开发工程师,1,1,1.0,5,5,1.0,2024-12,2024-12,4,1,0,52,67,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-05,Python,编程语言,C++开发工程师,2,2,1.0,7,7,1.0,2024-12,2024-12,5,1,0,53,67,0.0,0.0,1,2026-08-08T05:27:55+00:00
