month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2023-10,物联网工程,智能化技术,政府信息化建设与管理岗,86,6,0.069767,86,6,0.069767,2023-10,2023-10,0,1,1,7,7,0.069767,0.069767,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府信息化建设与管理岗,56,1,0.017857,142,7,0.049296,2023-10,2023-10,12,1,0,8,10,-0.05191,-0.020471,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府信息化建设与管理岗,73,0,0.0,215,7,0.032558,2023-10,2023-10,24,1,0,4,10,-0.017857,-0.016738,1,2026-08-06T03:30:35+00:00
2023-10,物联网工程,智能化技术,政府信息系统运维岗,109,17,0.155963,109,17,0.155963,2023-10,2023-10,0,1,1,7,7,0.155963,0.155963,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府信息系统运维岗,246,34,0.138211,355,51,0.143662,2023-10,2023-10,12,1,0,8,10,-0.017752,-0.012301,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府信息系统运维岗,230,41,0.178261,585,92,0.157265,2023-10,2023-10,24,1,0,4,10,0.04005,0.013603,1,2026-08-06T03:30:35+00:00
2023-10,物联网工程,智能化技术,政府数字监管与科技执法岗,34,6,0.176471,34,6,0.176471,2023-10,2023-10,0,1,1,7,7,0.176471,0.176471,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府数字监管与科技执法岗,36,7,0.194444,70,13,0.185714,2023-10,2023-10,12,1,0,8,10,0.017973,0.009243,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府数字监管与科技执法岗,39,10,0.25641,109,23,0.211009,2023-10,2023-10,24,1,0,4,10,0.061966,0.025295,1,2026-08-06T03:30:35+00:00
2023-10,物联网工程,智能化技术,政府数据治理与统计分析岗,631,41,0.064976,631,41,0.064976,2023-10,2023-10,0,1,1,7,7,0.064976,0.064976,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府数据治理与统计分析岗,638,13,0.020376,1269,54,0.042553,2023-10,2023-10,12,1,0,8,10,-0.0446,-0.022423,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府数据治理与统计分析岗,408,17,0.041667,1677,71,0.042338,2023-10,2023-10,24,1,0,4,10,0.021291,-0.000215,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府智能化与自动化技术岗,6,1,0.166667,10,1,0.1,2024-10,2023-10,12,0,1,8,10,0.166667,0.1,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府智能化与自动化技术岗,6,1,0.166667,16,2,0.125,2024-10,2023-10,24,0,0,4,10,0.0,0.025,1,2026-08-06T03:30:35+00:00
2023-10,物联网工程,智能化技术,政府网络与数据安全岗,38,2,0.052632,38,2,0.052632,2023-10,2023-10,0,1,1,7,7,0.052632,0.052632,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府网络与数据安全岗,44,1,0.022727,82,3,0.036585,2023-10,2023-10,12,1,0,8,10,-0.029905,-0.016047,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府网络与数据安全岗,26,0,0.0,108,3,0.027778,2023-10,2023-10,24,1,0,4,10,-0.022727,-0.008807,1,2026-08-06T03:30:35+00:00
2023-10,物联网工程,智能化技术,政府警务信息技术保障岗,40,1,0.025,40,1,0.025,2023-10,2023-10,0,1,1,7,7,0.025,0.025,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府警务信息技术保障岗,24,0,0.0,64,1,0.015625,2023-10,2023-10,12,1,0,8,10,-0.025,-0.009375,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府警务信息技术保障岗,24,0,0.0,88,1,0.011364,2023-10,2023-10,24,1,0,4,10,0.0,-0.004261,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府通信电子技术岗,11,1,0.090909,18,1,0.055556,2024-10,2023-10,12,0,1,8,10,0.090909,0.055556,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府通信电子技术岗,2,0,0.0,20,1,0.05,2024-10,2023-10,24,0,0,4,10,-0.090909,-0.005556,1,2026-08-06T03:30:35+00:00
2023-10,物联网工程,智能化技术,政府通用计算机技术岗,37,2,0.054054,37,2,0.054054,2023-10,2023-10,0,1,1,7,7,0.054054,0.054054,1,2026-08-06T03:30:35+00:00
2024-10,物联网工程,智能化技术,政府通用计算机技术岗,38,0,0.0,75,2,0.026667,2023-10,2023-10,12,1,0,8,10,-0.054054,-0.027387,1,2026-08-06T03:30:35+00:00
2025-10,物联网工程,智能化技术,政府通用计算机技术岗,35,0,0.0,110,2,0.018182,2023-10,2023-10,24,1,0,4,10,0.0,-0.008485,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府信息化审计岗,1,1,1.0,2,1,0.5,2025-10,2023-10,24,0,1,13,13,1.0,0.5,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府信息化建设与管理岗,86,49,0.569767,86,49,0.569767,2023-10,2023-10,0,1,1,11,11,0.569767,0.569767,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府信息化建设与管理岗,56,46,0.821429,142,95,0.669014,2023-10,2023-10,12,1,0,12,12,0.251662,0.099247,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府信息化建设与管理岗,73,62,0.849315,215,157,0.730233,2023-10,2023-10,24,1,0,13,13,0.027886,0.061219,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府信息系统开发岗,5,5,1.0,5,5,1.0,2023-10,2023-10,0,1,1,11,11,1.0,1.0,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府信息系统开发岗,13,10,0.769231,18,15,0.833333,2023-10,2023-10,12,1,0,12,12,-0.230769,-0.166667,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府信息系统开发岗,4,3,0.75,22,18,0.818182,2023-10,2023-10,24,1,0,13,13,-0.019231,-0.015151,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府信息系统运维岗,109,12,0.110092,109,12,0.110092,2023-10,2023-10,0,1,1,11,11,0.110092,0.110092,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府信息系统运维岗,246,57,0.231707,355,69,0.194366,2023-10,2023-10,12,1,0,12,12,0.121615,0.084274,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府信息系统运维岗,230,82,0.356522,585,151,0.25812,2023-10,2023-10,24,1,0,13,13,0.124815,0.063754,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府数字监管与科技执法岗,34,11,0.323529,34,11,0.323529,2023-10,2023-10,0,1,1,11,11,0.323529,0.323529,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府数字监管与科技执法岗,36,33,0.916667,70,44,0.628571,2023-10,2023-10,12,1,0,12,12,0.593138,0.305042,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府数字监管与科技执法岗,39,35,0.897436,109,79,0.724771,2023-10,2023-10,24,1,0,13,13,-0.019231,0.0962,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府数据治理与统计分析岗,631,89,0.141046,631,89,0.141046,2023-10,2023-10,0,1,1,11,11,0.141046,0.141046,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府数据治理与统计分析岗,638,123,0.19279,1269,212,0.167061,2023-10,2023-10,12,1,0,12,12,0.051744,0.026015,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府数据治理与统计分析岗,408,68,0.166667,1677,280,0.166965,2023-10,2023-10,24,1,0,13,13,-0.026123,-9.6e-05,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府智能化与自动化技术岗,6,3,0.5,10,3,0.3,2024-10,2023-10,12,0,1,12,12,0.5,0.3,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府智能化与自动化技术岗,6,2,0.333333,16,5,0.3125,2024-10,2023-10,24,0,0,13,13,-0.166667,0.0125,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府电子数据取证与情报技术岗,4,2,0.5,4,2,0.5,2023-10,2023-10,0,1,1,11,11,0.5,0.5,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府电子数据取证与情报技术岗,1,1,1.0,5,3,0.6,2023-10,2023-10,12,1,0,12,12,0.5,0.1,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府电子数据取证与情报技术岗,5,3,0.6,10,6,0.6,2023-10,2023-10,24,1,0,13,13,-0.4,0.0,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府网络与数据安全岗,38,5,0.131579,38,5,0.131579,2023-10,2023-10,0,1,1,11,11,0.131579,0.131579,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府网络与数据安全岗,44,14,0.318182,82,19,0.231707,2023-10,2023-10,12,1,0,12,12,0.186603,0.100128,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府网络与数据安全岗,26,9,0.346154,108,28,0.259259,2023-10,2023-10,24,1,0,13,13,0.027972,0.027552,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府网络与通信运维岗,13,6,0.461538,13,6,0.461538,2023-10,2023-10,0,1,1,11,11,0.461538,0.461538,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府网络与通信运维岗,8,3,0.375,21,9,0.428571,2023-10,2023-10,12,1,0,12,12,-0.086538,-0.032967,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府网络与通信运维岗,11,8,0.727273,32,17,0.53125,2023-10,2023-10,24,1,0,13,13,0.352273,0.102679,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府警务信息技术保障岗,40,10,0.25,40,10,0.25,2023-10,2023-10,0,1,1,11,11,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府警务信息技术保障岗,24,3,0.125,64,13,0.203125,2023-10,2023-10,12,1,0,12,12,-0.125,-0.046875,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府警务信息技术保障岗,24,17,0.708333,88,30,0.340909,2023-10,2023-10,24,1,0,13,13,0.583333,0.137784,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府通信电子技术岗,7,5,0.714286,7,5,0.714286,2023-10,2023-10,0,1,1,11,11,0.714286,0.714286,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府通信电子技术岗,11,7,0.636364,18,12,0.666667,2023-10,2023-10,12,1,0,12,12,-0.077922,-0.047619,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府通信电子技术岗,2,1,0.5,20,13,0.65,2023-10,2023-10,24,1,0,13,13,-0.136364,-0.016667,1,2026-08-06T03:30:35+00:00
2023-10,电子信息,通信与电子技术,政府通用计算机技术岗,37,8,0.216216,37,8,0.216216,2023-10,2023-10,0,1,1,11,11,0.216216,0.216216,1,2026-08-06T03:30:35+00:00
2024-10,电子信息,通信与电子技术,政府通用计算机技术岗,38,4,0.105263,75,12,0.16,2023-10,2023-10,12,1,0,12,12,-0.110953,-0.056216,1,2026-08-06T03:30:35+00:00
2025-10,电子信息,通信与电子技术,政府通用计算机技术岗,35,10,0.285714,110,22,0.2,2023-10,2023-10,24,1,0,13,13,0.180451,0.04,1,2026-08-06T03:30:35+00:00
2023-10,电子信息工程,通信与电子技术,政府信息化建设与管理岗,86,6,0.069767,86,6,0.069767,2023-10,2023-10,0,1,1,6,6,0.069767,0.069767,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府信息化建设与管理岗,56,0,0.0,142,6,0.042254,2023-10,2023-10,12,1,0,9,11,-0.069767,-0.027513,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府信息化建设与管理岗,73,0,0.0,215,6,0.027907,2023-10,2023-10,24,1,0,6,11,0.0,-0.014347,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府信息系统开发岗,13,1,0.076923,18,1,0.055556,2024-10,2023-10,12,0,1,9,11,0.076923,0.055556,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府信息系统开发岗,4,1,0.25,22,2,0.090909,2024-10,2023-10,24,0,0,6,11,0.173077,0.035353,1,2026-08-06T03:30:35+00:00
2023-10,电子信息工程,通信与电子技术,政府信息系统运维岗,109,12,0.110092,109,12,0.110092,2023-10,2023-10,0,1,1,6,6,0.110092,0.110092,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府信息系统运维岗,246,4,0.01626,355,16,0.04507,2023-10,2023-10,12,1,0,9,11,-0.093832,-0.065022,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府信息系统运维岗,230,5,0.021739,585,21,0.035897,2023-10,2023-10,24,1,0,6,11,0.005479,-0.009173,1,2026-08-06T03:30:35+00:00
2023-10,电子信息工程,通信与电子技术,政府数字监管与科技执法岗,34,2,0.058824,34,2,0.058824,2023-10,2023-10,0,1,1,6,6,0.058824,0.058824,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府数字监管与科技执法岗,36,2,0.055556,70,4,0.057143,2023-10,2023-10,12,1,0,9,11,-0.003268,-0.001681,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府数字监管与科技执法岗,39,9,0.230769,109,13,0.119266,2023-10,2023-10,24,1,0,6,11,0.175213,0.062123,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府数据治理与统计分析岗,638,2,0.003135,1269,2,0.001576,2024-10,2023-10,12,0,1,9,11,0.003135,0.001576,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府数据治理与统计分析岗,408,3,0.007353,1677,5,0.002982,2024-10,2023-10,24,0,0,6,11,0.004218,0.001406,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府智能化与自动化技术岗,6,1,0.166667,10,1,0.1,2024-10,2023-10,12,0,1,9,11,0.166667,0.1,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府智能化与自动化技术岗,6,1,0.166667,16,2,0.125,2024-10,2023-10,24,0,0,6,11,0.0,0.025,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府网络与数据安全岗,44,1,0.022727,82,1,0.012195,2024-10,2023-10,12,0,1,9,11,0.022727,0.012195,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府网络与数据安全岗,26,0,0.0,108,1,0.009259,2024-10,2023-10,24,0,0,6,11,-0.022727,-0.002936,1,2026-08-06T03:30:35+00:00
2023-10,电子信息工程,通信与电子技术,政府网络与通信运维岗,13,3,0.230769,13,3,0.230769,2023-10,2023-10,0,1,1,6,6,0.230769,0.230769,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府网络与通信运维岗,8,0,0.0,21,3,0.142857,2023-10,2023-10,12,1,0,9,11,-0.230769,-0.087912,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府网络与通信运维岗,11,3,0.272727,32,6,0.1875,2023-10,2023-10,24,1,0,6,11,0.272727,0.044643,1,2026-08-06T03:30:35+00:00
2023-10,电子信息工程,通信与电子技术,政府警务信息技术保障岗,40,1,0.025,40,1,0.025,2023-10,2023-10,0,1,1,6,6,0.025,0.025,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府警务信息技术保障岗,24,2,0.083333,64,3,0.046875,2023-10,2023-10,12,1,0,9,11,0.058333,0.021875,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府警务信息技术保障岗,24,0,0.0,88,3,0.034091,2023-10,2023-10,24,1,0,6,11,-0.083333,-0.012784,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府通信电子技术岗,11,4,0.363636,18,4,0.222222,2024-10,2023-10,12,0,1,9,11,0.363636,0.222222,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府通信电子技术岗,2,0,0.0,20,4,0.2,2024-10,2023-10,24,0,0,6,11,-0.363636,-0.022222,1,2026-08-06T03:30:35+00:00
2023-10,电子信息工程,通信与电子技术,政府通用计算机技术岗,37,2,0.054054,37,2,0.054054,2023-10,2023-10,0,1,1,6,6,0.054054,0.054054,1,2026-08-06T03:30:35+00:00
2024-10,电子信息工程,通信与电子技术,政府通用计算机技术岗,38,1,0.026316,75,3,0.04,2023-10,2023-10,12,1,0,9,11,-0.027738,-0.014054,1,2026-08-06T03:30:35+00:00
2025-10,电子信息工程,通信与电子技术,政府通用计算机技术岗,35,0,0.0,110,3,0.027273,2023-10,2023-10,24,1,0,6,11,-0.026316,-0.012727,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府信息系统开发岗,4,1,0.25,22,1,0.045455,2025-10,2023-10,24,0,1,4,8,0.25,0.045455,1,2026-08-06T03:30:35+00:00
2023-10,系统运维,网络与基础设施,政府信息系统运维岗,109,107,0.981651,109,107,0.981651,2023-10,2023-10,0,1,1,5,5,0.981651,0.981651,1,2026-08-06T03:30:35+00:00
2024-10,系统运维,网络与基础设施,政府信息系统运维岗,246,245,0.995935,355,352,0.991549,2023-10,2023-10,12,1,0,6,7,0.014284,0.009898,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府信息系统运维岗,230,229,0.995652,585,581,0.993162,2023-10,2023-10,24,1,0,4,8,-0.000283,0.001613,1,2026-08-06T03:30:35+00:00
2023-10,系统运维,网络与基础设施,政府数据治理与统计分析岗,631,39,0.061807,631,39,0.061807,2023-10,2023-10,0,1,1,5,5,0.061807,0.061807,1,2026-08-06T03:30:35+00:00
2024-10,系统运维,网络与基础设施,政府数据治理与统计分析岗,638,59,0.092476,1269,98,0.077226,2023-10,2023-10,12,1,0,6,7,0.030669,0.015419,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府数据治理与统计分析岗,408,1,0.002451,1677,99,0.059034,2023-10,2023-10,24,1,0,4,8,-0.090025,-0.018192,1,2026-08-06T03:30:35+00:00
2024-10,系统运维,网络与基础设施,政府电子数据取证与情报技术岗,1,1,1.0,5,1,0.2,2024-10,2023-10,12,0,1,6,7,1.0,0.2,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府电子数据取证与情报技术岗,5,0,0.0,10,1,0.1,2024-10,2023-10,24,0,0,4,8,-1.0,-0.1,1,2026-08-06T03:30:35+00:00
2023-10,系统运维,网络与基础设施,政府网络与数据安全岗,38,1,0.026316,38,1,0.026316,2023-10,2023-10,0,1,1,5,5,0.026316,0.026316,1,2026-08-06T03:30:35+00:00
2024-10,系统运维,网络与基础设施,政府网络与数据安全岗,44,2,0.045455,82,3,0.036585,2023-10,2023-10,12,1,0,6,7,0.019139,0.010269,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府网络与数据安全岗,26,0,0.0,108,3,0.027778,2023-10,2023-10,24,1,0,4,8,-0.045455,-0.008807,1,2026-08-06T03:30:35+00:00
2023-10,系统运维,网络与基础设施,政府网络与通信运维岗,13,1,0.076923,13,1,0.076923,2023-10,2023-10,0,1,1,5,5,0.076923,0.076923,1,2026-08-06T03:30:35+00:00
2024-10,系统运维,网络与基础设施,政府网络与通信运维岗,8,1,0.125,21,2,0.095238,2023-10,2023-10,12,1,0,6,7,0.048077,0.018315,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府网络与通信运维岗,11,0,0.0,32,2,0.0625,2023-10,2023-10,24,1,0,4,8,-0.125,-0.032738,1,2026-08-06T03:30:35+00:00
2024-10,系统运维,网络与基础设施,政府警务信息技术保障岗,24,2,0.083333,64,2,0.03125,2024-10,2023-10,12,0,1,6,7,0.083333,0.03125,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府警务信息技术保障岗,24,0,0.0,88,2,0.022727,2024-10,2023-10,24,0,0,4,8,-0.083333,-0.008523,1,2026-08-06T03:30:35+00:00
2023-10,系统运维,网络与基础设施,政府通用计算机技术岗,37,1,0.027027,37,1,0.027027,2023-10,2023-10,0,1,1,5,5,0.027027,0.027027,1,2026-08-06T03:30:35+00:00
2024-10,系统运维,网络与基础设施,政府通用计算机技术岗,38,0,0.0,75,1,0.013333,2023-10,2023-10,12,1,0,6,7,-0.027027,-0.013694,1,2026-08-06T03:30:35+00:00
2025-10,系统运维,网络与基础设施,政府通用计算机技术岗,35,1,0.028571,110,2,0.018182,2023-10,2023-10,24,1,0,4,8,0.028571,0.004849,1,2026-08-06T03:30:35+00:00
2025-10,统计分析,数据与统计,政府信息化建设与管理岗,73,1,0.013699,215,1,0.004651,2025-10,2023-10,24,0,1,3,3,0.013699,0.004651,1,2026-08-06T03:30:35+00:00
2024-10,统计分析,数据与统计,政府数字监管与科技执法岗,36,3,0.083333,70,3,0.042857,2024-10,2023-10,12,0,1,2,2,0.083333,0.042857,1,2026-08-06T03:30:35+00:00
2025-10,统计分析,数据与统计,政府数字监管与科技执法岗,39,4,0.102564,109,7,0.06422,2024-10,2023-10,24,0,0,3,3,0.019231,0.021363,1,2026-08-06T03:30:35+00:00
2023-10,统计分析,数据与统计,政府数据治理与统计分析岗,631,397,0.62916,631,397,0.62916,2023-10,2023-10,0,1,1,1,1,0.62916,0.62916,1,2026-08-06T03:30:35+00:00
2024-10,统计分析,数据与统计,政府数据治理与统计分析岗,638,449,0.703762,1269,846,0.666667,2023-10,2023-10,12,1,0,2,2,0.074602,0.037507,1,2026-08-06T03:30:35+00:00
2025-10,统计分析,数据与统计,政府数据治理与统计分析岗,408,332,0.813725,1677,1178,0.702445,2023-10,2023-10,24,1,0,3,3,0.109963,0.035778,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府信息化审计岗,1,1,1.0,2,1,0.5,2025-10,2023-10,24,0,1,5,10,1.0,0.5,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府信息化建设与管理岗,86,5,0.05814,86,5,0.05814,2023-10,2023-10,0,1,1,8,8,0.05814,0.05814,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府信息化建设与管理岗,56,0,0.0,142,5,0.035211,2023-10,2023-10,12,1,0,4,9,-0.05814,-0.022929,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府信息化建设与管理岗,73,2,0.027397,215,7,0.032558,2023-10,2023-10,24,1,0,5,10,0.027397,-0.002653,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府信息系统开发岗,13,1,0.076923,18,1,0.055556,2024-10,2023-10,12,0,1,4,9,0.076923,0.055556,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府信息系统开发岗,4,0,0.0,22,1,0.045455,2024-10,2023-10,24,0,0,5,10,-0.076923,-0.010101,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府信息系统运维岗,109,1,0.009174,109,1,0.009174,2023-10,2023-10,0,1,1,8,8,0.009174,0.009174,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府信息系统运维岗,246,0,0.0,355,1,0.002817,2023-10,2023-10,12,1,0,4,9,-0.009174,-0.006357,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府信息系统运维岗,230,0,0.0,585,1,0.001709,2023-10,2023-10,24,1,0,5,10,0.0,-0.001108,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府地理信息与空间数据技术岗,5,1,0.2,5,1,0.2,2023-10,2023-10,0,1,1,8,8,0.2,0.2,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府数字监管与科技执法岗,34,9,0.264706,34,9,0.264706,2023-10,2023-10,0,1,1,8,8,0.264706,0.264706,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府数字监管与科技执法岗,36,2,0.055556,70,11,0.157143,2023-10,2023-10,12,1,0,4,9,-0.20915,-0.107563,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府数字监管与科技执法岗,39,3,0.076923,109,14,0.12844,2023-10,2023-10,24,1,0,5,10,0.021367,-0.028703,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府数据治理与统计分析岗,631,474,0.751189,631,474,0.751189,2023-10,2023-10,0,1,1,8,8,0.751189,0.751189,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府数据治理与统计分析岗,638,449,0.703762,1269,923,0.727344,2023-10,2023-10,12,1,0,4,9,-0.047427,-0.023845,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府数据治理与统计分析岗,408,258,0.632353,1677,1181,0.704234,2023-10,2023-10,24,1,0,5,10,-0.071409,-0.02311,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府电子数据取证与情报技术岗,4,1,0.25,4,1,0.25,2023-10,2023-10,0,1,1,8,8,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府电子数据取证与情报技术岗,1,0,0.0,5,1,0.2,2023-10,2023-10,12,1,0,4,9,-0.25,-0.05,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府电子数据取证与情报技术岗,5,0,0.0,10,1,0.1,2023-10,2023-10,24,1,0,5,10,0.0,-0.1,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府警务信息技术保障岗,40,1,0.025,40,1,0.025,2023-10,2023-10,0,1,1,8,8,0.025,0.025,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府警务信息技术保障岗,24,0,0.0,64,1,0.015625,2023-10,2023-10,12,1,0,4,9,-0.025,-0.009375,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府警务信息技术保障岗,24,0,0.0,88,1,0.011364,2023-10,2023-10,24,1,0,5,10,0.0,-0.004261,1,2026-08-06T03:30:35+00:00
2023-10,统计学,数据与统计,政府通用计算机技术岗,37,2,0.054054,37,2,0.054054,2023-10,2023-10,0,1,1,8,8,0.054054,0.054054,1,2026-08-06T03:30:35+00:00
2024-10,统计学,数据与统计,政府通用计算机技术岗,38,1,0.026316,75,3,0.04,2023-10,2023-10,12,1,0,4,9,-0.027738,-0.014054,1,2026-08-06T03:30:35+00:00
2025-10,统计学,数据与统计,政府通用计算机技术岗,35,5,0.142857,110,8,0.072727,2023-10,2023-10,24,1,0,5,10,0.116541,0.032727,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府信息化建设与管理岗,86,17,0.197674,86,17,0.197674,2023-10,2023-10,0,1,1,8,8,0.197674,0.197674,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府信息化建设与管理岗,56,3,0.053571,142,20,0.140845,2023-10,2023-10,12,1,0,9,11,-0.144103,-0.056829,1,2026-08-06T03:30:35+00:00
