month,standard_job,skill,kg_display_skill,lifecycle_status,first_seen_month,last_seen_month,age_months,months_since_last_seen,current_monthly_skill_count,current_monthly_skill_frequency,cumulative_skill_count,cumulative_skill_frequency,recent_3m_skill_count,recent_6m_skill_count,recent_3m_active_months,recent_6m_active_months,prev_3m_skill_count,prev_6m_skill_count,mom_frequency_change,recent_3m_vs_prev_3m_change,recent_6m_frequency_stddev,covered_job_count,recent_3m_covered_job_count,prev_3m_covered_job_count,recent_3m_covered_job_count_change,lifecycle_reason,updated_at
2025-10,政府网络与数据安全岗,遥感技术,空间信息技术,新兴技能,2025-10,2025-10,1,0,1,0.038462,1,0.009259,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,first appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,人工智能,智能化技术,新兴技能,2025-10,2025-10,1,0,5,0.454545,5,0.15625,5,5,1,1,0,0,0.0,0.0,0.0,0,0,0,0,first appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,信息安全,网络与安全,活跃技能,2023-10,2025-10,2,0,1,0.090909,4,0.125,4,4,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,信息管理与信息系统,政务信息化,衰退技能,2024-10,2024-10,1,1,0,0.0,2,0.0625,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,信息系统,政务信息化,衰退技能,2023-10,2024-10,2,1,0,0.0,5,0.15625,5,5,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,大数据管理与应用,政务信息化,衰退技能,2024-10,2024-10,1,1,0,0.0,2,0.0625,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据分析,数据与统计,废弃技能,2023-10,2023-10,1,2,0,0.0,3,0.09375,3,3,1,1,0,0,0.0,0.0,0.0,0,0,0,0,absent for at least two observed annual recruitment cycles; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据安全,网络与安全,衰退技能,2023-10,2023-10,1,2,0,0.0,1,0.03125,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据科学与大数据技术,数据与统计,活跃技能,2023-10,2025-10,3,0,2,0.181818,4,0.125,4,4,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,数据管理,数据与统计,衰退技能,2024-10,2024-10,1,1,0,0.0,2,0.0625,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,电子信息,通信与电子技术,稳定核心技能,2023-10,2025-10,3,0,8,0.727273,17,0.53125,17,17,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,电子信息工程,通信与电子技术,活跃技能,2023-10,2025-10,2,0,3,0.272727,6,0.1875,6,6,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,系统运维,网络与基础设施,衰退技能,2023-10,2024-10,2,1,0,0.0,2,0.0625,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,网络工程,网络与基础设施,衰退技能,2023-10,2023-10,1,2,0,0.0,2,0.0625,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,网络空间安全,网络与安全,稳定核心技能,2023-10,2025-10,3,0,4,0.363636,13,0.40625,13,13,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,网络运维,网络与基础设施,新兴技能,2025-10,2025-10,1,0,1,0.090909,1,0.03125,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,first appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,计算机科学与技术,计算机基础,稳定核心技能,2023-10,2025-10,3,0,11,1.0,31,0.96875,31,31,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,软件工程,软件工程,稳定核心技能,2023-10,2025-10,3,0,6,0.545455,18,0.5625,18,18,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府网络与通信运维岗,通信工程,通信与电子技术,稳定核心技能,2023-10,2025-10,3,0,6,0.545455,22,0.6875,22,22,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,人工智能,智能化技术,活跃技能,2023-10,2025-10,2,0,5,0.208333,6,0.068182,6,6,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,信息安全,网络与安全,活跃技能,2023-10,2025-10,3,0,12,0.5,20,0.227273,20,20,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,大数据管理与应用,政务信息化,活跃技能,2023-10,2025-10,2,0,1,0.041667,2,0.022727,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,密码技术,网络与安全,新兴技能,2025-10,2025-10,1,0,1,0.041667,1,0.011364,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,first appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据分析,数据与统计,活跃技能,2023-10,2025-10,3,0,11,0.458333,20,0.227273,20,20,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据安全,网络与安全,新兴技能,2025-10,2025-10,1,0,2,0.083333,2,0.022727,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,first appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据科学与大数据技术,数据与统计,活跃技能,2023-10,2025-10,3,0,5,0.208333,14,0.159091,14,14,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,数据管理,数据与统计,活跃技能,2023-10,2025-10,2,0,1,0.041667,2,0.022727,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,物联网工程,智能化技术,衰退技能,2023-10,2023-10,1,2,0,0.0,1,0.011364,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,电子信息,通信与电子技术,稳定核心技能,2023-10,2025-10,3,0,17,0.708333,30,0.340909,30,30,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,电子信息工程,通信与电子技术,衰退技能,2023-10,2024-10,2,1,0,0.0,3,0.034091,3,3,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,系统运维,网络与基础设施,衰退技能,2024-10,2024-10,1,1,0,0.0,2,0.022727,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,统计学,数据与统计,衰退技能,2023-10,2023-10,1,2,0,0.0,1,0.011364,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,网络工程,网络与基础设施,活跃技能,2023-10,2025-10,2,0,4,0.166667,9,0.102273,9,9,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,网络空间安全,网络与安全,活跃技能,2023-10,2025-10,3,0,13,0.541667,16,0.181818,16,16,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,网络运维,网络与基础设施,新兴技能,2025-10,2025-10,1,0,3,0.125,3,0.034091,3,3,1,1,0,0,0.0,0.0,0.0,0,0,0,0,first appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,自动化,智能化技术,活跃技能,2024-10,2025-10,2,0,10,0.416667,11,0.125,11,11,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,计算机科学与技术,计算机基础,稳定核心技能,2023-10,2025-10,3,0,19,0.791667,80,0.909091,80,80,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,软件工程,软件工程,稳定核心技能,2023-10,2025-10,3,0,17,0.708333,37,0.420455,37,37,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府警务信息技术保障岗,通信工程,通信与电子技术,稳定核心技能,2023-10,2025-10,3,0,12,0.5,28,0.318182,28,28,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,人工智能,智能化技术,活跃技能,2024-10,2025-10,2,0,1,0.5,2,0.1,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,信息安全,网络与安全,衰退技能,2024-10,2024-10,1,1,0,0.0,3,0.15,3,3,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,信息系统,政务信息化,衰退技能,2023-10,2023-10,1,2,0,0.0,1,0.05,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,地理信息系统,空间信息技术,衰退技能,2023-10,2023-10,1,2,0,0.0,1,0.05,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,数据科学与大数据技术,数据与统计,衰退技能,2024-10,2024-10,1,1,0,0.0,3,0.15,3,3,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,物联网工程,智能化技术,衰退技能,2024-10,2024-10,1,1,0,0.0,1,0.05,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,电子信息,通信与电子技术,稳定核心技能,2023-10,2025-10,3,0,1,0.5,13,0.65,13,13,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,电子信息工程,通信与电子技术,衰退技能,2024-10,2024-10,1,1,0,0.0,4,0.2,4,4,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,网络工程,网络与基础设施,衰退技能,2024-10,2024-10,1,1,0,0.0,2,0.1,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,网络空间安全,网络与安全,活跃技能,2023-10,2025-10,2,0,2,1.0,4,0.2,4,4,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,自动化,智能化技术,衰退技能,2023-10,2023-10,1,2,0,0.0,1,0.05,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,计算机科学与技术,计算机基础,稳定核心技能,2023-10,2025-10,3,0,2,1.0,18,0.9,18,18,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,软件工程,软件工程,稳定核心技能,2023-10,2025-10,3,0,2,1.0,9,0.45,9,9,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通信电子技术岗,通信工程,通信与电子技术,稳定核心技能,2023-10,2025-10,3,0,2,1.0,12,0.6,12,12,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,人工智能,智能化技术,活跃技能,2023-10,2025-10,3,0,7,0.2,14,0.127273,14,14,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,信息化建设,政务信息化,衰退技能,2023-10,2023-10,1,2,0,0.0,1,0.009091,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,信息安全,网络与安全,稳定核心技能,2023-10,2025-10,3,0,12,0.342857,41,0.372727,41,41,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,信息管理与信息系统,政务信息化,衰退技能,2023-10,2024-10,2,1,0,0.0,2,0.018182,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,信息系统,政务信息化,活跃技能,2023-10,2025-10,3,0,1,0.028571,9,0.081818,9,9,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,密码技术,网络与安全,活跃技能,2024-10,2025-10,2,0,1,0.028571,2,0.018182,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,数据分析,数据与统计,活跃技能,2024-10,2025-10,2,0,2,0.057143,3,0.027273,3,3,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,数据处理,数据与统计,衰退技能,2023-10,2024-10,2,1,0,0.0,3,0.027273,3,3,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,数据安全,网络与安全,衰退技能,2024-10,2024-10,1,1,0,0.0,1,0.009091,1,1,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,数据科学与大数据技术,数据与统计,稳定核心技能,2023-10,2025-10,3,0,9,0.257143,34,0.309091,34,34,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,数据管理,数据与统计,活跃技能,2024-10,2025-10,2,0,1,0.028571,2,0.018182,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,数据计算及应用,数据与统计,活跃技能,2023-10,2025-10,3,0,1,0.028571,6,0.054545,6,6,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,物联网工程,智能化技术,衰退技能,2023-10,2023-10,1,2,0,0.0,2,0.018182,2,2,1,1,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,电子信息,通信与电子技术,活跃技能,2023-10,2025-10,3,0,10,0.285714,22,0.2,22,22,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,电子信息工程,通信与电子技术,衰退技能,2023-10,2024-10,2,1,0,0.0,3,0.027273,3,3,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,系统运维,网络与基础设施,活跃技能,2023-10,2025-10,2,0,1,0.028571,2,0.018182,2,2,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,统计学,数据与统计,活跃技能,2023-10,2025-10,3,0,5,0.142857,8,0.072727,8,8,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,网络工程,网络与基础设施,稳定核心技能,2023-10,2025-10,3,0,13,0.371429,39,0.354545,39,39,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,网络空间安全,网络与安全,活跃技能,2023-10,2025-10,3,0,11,0.314286,24,0.218182,24,24,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,网络运维,网络与基础设施,衰退技能,2023-10,2024-10,2,1,0,0.0,10,0.090909,10,10,2,2,0,0,0.0,0.0,0.0,0,0,0,0,appeared historically but not in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,自动化,智能化技术,活跃技能,2023-10,2025-10,3,0,1,0.028571,3,0.027273,3,3,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,计算机科学与技术,计算机基础,稳定核心技能,2023-10,2025-10,3,0,32,0.914286,99,0.9,99,99,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,软件工程,软件工程,稳定核心技能,2023-10,2025-10,3,0,20,0.571429,53,0.481818,53,53,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in multiple annual recruitment cycles with sustained cumulative demand; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
2025-10,政府通用计算机技术岗,通信工程,通信与电子技术,活跃技能,2023-10,2025-10,3,0,3,0.085714,6,0.054545,6,6,3,3,0,0,0.0,0.0,0.0,0,0,0,0,appeared in the latest annual recruitment cycle; government metrics use observed annual recruitment cycles,2026-08-06T03:30:35+00:00
