standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
客户端开发工程师,软件研发,2025-08,9,软件工程,软件工程,traditional,trend,稳定型,3,0.1754,1
客户端开发工程师,软件研发,2025-09,10,软件工程,软件工程,traditional,trend,稳定型,4,0.1882,1
客户端开发工程师,软件研发,2025-10,11,软件工程,软件工程,traditional,trend,稳定型,3,0.1535,0
客户端开发工程师,软件研发,2025-11,12,软件工程,软件工程,traditional,trend,稳定型,2,0.1502,0
客户端开发工程师,软件研发,2025-12,13,软件工程,软件工程,traditional,trend,稳定型,2,0.1535,0
客户端开发工程师,软件研发,2026-01,14,软件工程,软件工程,traditional,trend,稳定型,3,0.1602,0
客户端开发工程师,软件研发,2026-02,15,软件工程,软件工程,traditional,trend,稳定型,4,0.1478,1
客户端开发工程师,软件研发,2026-03,16,软件工程,软件工程,traditional,trend,稳定型,4,0.1413,1
客户端开发工程师,软件研发,2026-04,17,软件工程,软件工程,traditional,trend,稳定型,4,0.1475,1
客户端开发工程师,软件研发,2026-05,18,软件工程,软件工程,traditional,trend,稳定型,0,0.0000,0
客户端开发工程师,软件研发,2026-06,19,软件工程,软件工程,traditional,trend,稳定型,2,0.1360,0
客户端开发工程师,软件研发,2026-07,20,软件工程,软件工程,traditional,trend,稳定型,2,0.1689,0
客户端开发工程师,软件研发,2024-12,1,HTML,编程语言,traditional,trend,持续下降,3,0.3210,1
客户端开发工程师,软件研发,2025-01,2,HTML,编程语言,traditional,trend,持续下降,3,0.2833,1
客户端开发工程师,软件研发,2025-02,3,HTML,编程语言,traditional,trend,持续下降,4,0.2912,1
客户端开发工程师,软件研发,2025-03,4,HTML,编程语言,traditional,trend,持续下降,3,0.2621,1
客户端开发工程师,软件研发,2025-04,5,HTML,编程语言,traditional,trend,持续下降,2,0.2426,0
客户端开发工程师,软件研发,2025-05,6,HTML,编程语言,traditional,trend,持续下降,3,0.2361,1
客户端开发工程师,软件研发,2025-06,7,HTML,编程语言,traditional,trend,持续下降,2,0.2372,0
客户端开发工程师,软件研发,2025-07,8,HTML,编程语言,traditional,trend,持续下降,3,0.2142,1
客户端开发工程师,软件研发,2025-08,9,HTML,编程语言,traditional,trend,持续下降,3,0.2307,1
客户端开发工程师,软件研发,2025-09,10,HTML,编程语言,traditional,trend,持续下降,4,0.1999,1
客户端开发工程师,软件研发,2025-10,11,HTML,编程语言,traditional,trend,持续下降,3,0.1916,1
客户端开发工程师,软件研发,2025-11,12,HTML,编程语言,traditional,trend,持续下降,2,0.1948,0
客户端开发工程师,软件研发,2025-12,13,HTML,编程语言,traditional,trend,持续下降,2,0.1816,0
客户端开发工程师,软件研发,2026-01,14,HTML,编程语言,traditional,trend,持续下降,3,0.1848,1
客户端开发工程师,软件研发,2026-02,15,HTML,编程语言,traditional,trend,持续下降,4,0.1620,1
客户端开发工程师,软件研发,2026-03,16,HTML,编程语言,traditional,trend,持续下降,4,0.1452,1
客户端开发工程师,软件研发,2026-04,17,HTML,编程语言,traditional,trend,持续下降,4,0.1402,1
客户端开发工程师,软件研发,2026-05,18,HTML,编程语言,traditional,trend,持续下降,0,0.0000,0
客户端开发工程师,软件研发,2026-06,19,HTML,编程语言,traditional,trend,持续下降,2,0.1407,0
客户端开发工程师,软件研发,2026-07,20,HTML,编程语言,traditional,trend,持续下降,2,0.1227,0
客户端开发工程师,软件研发,2024-12,1,座舱系统,行业应用,traditional,trend,间歇出现,3,0.1215,0
客户端开发工程师,软件研发,2025-01,2,座舱系统,行业应用,traditional,trend,间歇出现,3,0.1998,1
客户端开发工程师,软件研发,2025-02,3,座舱系统,行业应用,traditional,trend,间歇出现,4,0.0000,0
客户端开发工程师,软件研发,2025-03,4,座舱系统,行业应用,traditional,trend,间歇出现,3,0.0000,0
客户端开发工程师,软件研发,2025-04,5,座舱系统,行业应用,traditional,trend,间歇出现,2,0.0000,0
客户端开发工程师,软件研发,2025-05,6,座舱系统,行业应用,traditional,trend,间歇出现,3,0.0000,0
客户端开发工程师,软件研发,2025-06,7,座舱系统,行业应用,traditional,trend,间歇出现,2,0.1620,0
客户端开发工程师,软件研发,2025-07,8,座舱系统,行业应用,traditional,trend,间歇出现,3,0.2004,1
客户端开发工程师,软件研发,2025-08,9,座舱系统,行业应用,traditional,trend,间歇出现,3,0.0000,0
客户端开发工程师,软件研发,2025-09,10,座舱系统,行业应用,traditional,trend,间歇出现,4,0.0000,0
客户端开发工程师,软件研发,2025-10,11,座舱系统,行业应用,traditional,trend,间歇出现,3,0.0000,0
客户端开发工程师,软件研发,2025-11,12,座舱系统,行业应用,traditional,trend,间歇出现,2,0.0000,0
客户端开发工程师,软件研发,2025-12,13,座舱系统,行业应用,traditional,trend,间歇出现,2,0.1334,0
客户端开发工程师,软件研发,2026-01,14,座舱系统,行业应用,traditional,trend,间歇出现,3,0.1561,0
客户端开发工程师,软件研发,2026-02,15,座舱系统,行业应用,traditional,trend,间歇出现,4,0.0000,0
客户端开发工程师,软件研发,2026-03,16,座舱系统,行业应用,traditional,trend,间歇出现,4,0.0000,0
客户端开发工程师,软件研发,2026-04,17,座舱系统,行业应用,traditional,trend,间歇出现,4,0.0000,0
客户端开发工程师,软件研发,2026-05,18,座舱系统,行业应用,traditional,trend,间歇出现,0,0.0000,0
客户端开发工程师,软件研发,2026-06,19,座舱系统,行业应用,traditional,trend,间歇出现,2,0.1264,0
客户端开发工程师,软件研发,2026-07,20,座舱系统,行业应用,traditional,trend,间歇出现,2,0.1199,0
Android开发工程师,软件研发,2024-12,1,ASR,大模型,new,trend,稳定型,2,0.1450,0
Android开发工程师,软件研发,2025-01,2,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,ASR,大模型,new,trend,稳定型,2,0.1322,0
Android开发工程师,软件研发,2025-03,4,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,ASR,大模型,new,trend,稳定型,2,0.1375,0
Android开发工程师,软件研发,2025-05,6,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,ASR,大模型,new,trend,稳定型,2,0.1714,0
Android开发工程师,软件研发,2025-07,8,ASR,大模型,new,trend,稳定型,2,0.1547,0
Android开发工程师,软件研发,2025-08,9,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,ASR,大模型,new,trend,稳定型,2,0.1469,0
Android开发工程师,软件研发,2025-10,11,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,ASR,大模型,new,trend,稳定型,1,0.1685,0
Android开发工程师,软件研发,2026-01,14,ASR,大模型,new,trend,稳定型,2,0.1735,0
Android开发工程师,软件研发,2026-02,15,ASR,大模型,new,trend,稳定型,2,0.1330,0
Android开发工程师,软件研发,2026-03,16,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,ASR,大模型,new,trend,稳定型,2,0.1381,0
Android开发工程师,软件研发,2026-06,19,ASR,大模型,new,trend,稳定型,2,0.1440,0
Android开发工程师,软件研发,2026-07,20,ASR,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1166,0
Android开发工程师,软件研发,2025-01,2,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1291,0
Android开发工程师,软件研发,2025-03,4,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1373,0
Android开发工程师,软件研发,2025-05,6,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1173,0
Android开发工程师,软件研发,2025-07,8,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1460,0
Android开发工程师,软件研发,2025-08,9,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1544,0
Android开发工程师,软件研发,2025-10,11,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,高性能计算,硬件与芯片,new,trend,稳定型,1,0.1163,0
Android开发工程师,软件研发,2026-01,14,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1332,0
Android开发工程师,软件研发,2026-02,15,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1490,0
Android开发工程师,软件研发,2026-03,16,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1313,0
Android开发工程师,软件研发,2026-06,19,高性能计算,硬件与芯片,new,trend,稳定型,2,0.1174,0
Android开发工程师,软件研发,2026-07,20,高性能计算,硬件与芯片,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,AIops,系统与运维,new,trend,间歇出现,2,0.2034,0
Android开发工程师,软件研发,2025-01,2,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,AIops,系统与运维,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2025-03,4,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,AIops,系统与运维,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2025-05,6,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,AIops,系统与运维,new,trend,间歇出现,2,0.1668,0
Android开发工程师,软件研发,2025-07,8,AIops,系统与运维,new,trend,间歇出现,2,0.1599,0
Android开发工程师,软件研发,2025-08,9,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,AIops,系统与运维,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2025-10,11,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,AIops,系统与运维,new,trend,间歇出现,1,0.1525,0
Android开发工程师,软件研发,2026-01,14,AIops,系统与运维,new,trend,间歇出现,2,0.1654,0
Android开发工程师,软件研发,2026-02,15,AIops,系统与运维,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2026-03,16,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,AIops,系统与运维,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2026-06,19,AIops,系统与运维,new,trend,间歇出现,2,0.2061,0
Android开发工程师,软件研发,2026-07,20,AIops,系统与运维,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,AI工具,大模型,new,trend,先上升后下降,2,0.0658,0
Android开发工程师,软件研发,2025-01,2,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,AI工具,大模型,new,trend,先上升后下降,2,0.0955,0
Android开发工程师,软件研发,2025-03,4,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,AI工具,大模型,new,trend,先上升后下降,2,0.1444,0
Android开发工程师,软件研发,2025-05,6,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,AI工具,大模型,new,trend,先上升后下降,2,0.1631,0
Android开发工程师,软件研发,2025-07,8,AI工具,大模型,new,trend,先上升后下降,2,0.1988,0
Android开发工程师,软件研发,2025-08,9,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,AI工具,大模型,new,trend,先上升后下降,2,0.2169,0
Android开发工程师,软件研发,2025-10,11,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,AI工具,大模型,new,trend,先上升后下降,1,0.2777,0
Android开发工程师,软件研发,2026-01,14,AI工具,大模型,new,trend,先上升后下降,2,0.2628,1
Android开发工程师,软件研发,2026-02,15,AI工具,大模型,new,trend,先上升后下降,2,0.2433,0
Android开发工程师,软件研发,2026-03,16,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,AI工具,大模型,new,trend,先上升后下降,2,0.1572,0
Android开发工程师,软件研发,2026-06,19,AI工具,大模型,new,trend,先上升后下降,2,0.1402,0
Android开发工程师,软件研发,2026-07,20,AI工具,大模型,new,trend,先上升后下降,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,AI算法,AI,new,trend,间歇出现,2,0.1720,0
Android开发工程师,软件研发,2025-01,2,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,AI算法,AI,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2025-03,4,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,AI算法,AI,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2025-05,6,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,AI算法,AI,new,trend,间歇出现,2,0.1746,0
Android开发工程师,软件研发,2025-07,8,AI算法,AI,new,trend,间歇出现,2,0.1415,0
Android开发工程师,软件研发,2025-08,9,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,AI算法,AI,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2025-10,11,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,AI算法,AI,new,trend,间歇出现,1,0.1361,0
Android开发工程师,软件研发,2026-01,14,AI算法,AI,new,trend,间歇出现,2,0.2146,0
Android开发工程师,软件研发,2026-02,15,AI算法,AI,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2026-03,16,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,AI算法,AI,new,trend,间歇出现,2,0.0000,0
Android开发工程师,软件研发,2026-06,19,AI算法,AI,new,trend,间歇出现,2,0.1826,0
Android开发工程师,软件研发,2026-07,20,AI算法,AI,new,trend,间歇出现,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,NLP,大模型,new,trend,后期突增,2,0.0530,0
Android开发工程师,软件研发,2025-01,2,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,NLP,大模型,new,trend,后期突增,2,0.0815,0
Android开发工程师,软件研发,2025-03,4,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,NLP,大模型,new,trend,后期突增,2,0.0822,0
Android开发工程师,软件研发,2025-05,6,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,NLP,大模型,new,trend,后期突增,2,0.0729,0
Android开发工程师,软件研发,2025-07,8,NLP,大模型,new,trend,后期突增,2,0.0808,0
Android开发工程师,软件研发,2025-08,9,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,NLP,大模型,new,trend,后期突增,2,0.0857,0
Android开发工程师,软件研发,2025-10,11,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,NLP,大模型,new,trend,后期突增,1,0.1221,0
Android开发工程师,软件研发,2026-01,14,NLP,大模型,new,trend,后期突增,2,0.1502,0
Android开发工程师,软件研发,2026-02,15,NLP,大模型,new,trend,后期突增,2,0.1600,0
Android开发工程师,软件研发,2026-03,16,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,NLP,大模型,new,trend,后期突增,2,0.2618,1
Android开发工程师,软件研发,2026-06,19,NLP,大模型,new,trend,后期突增,2,0.2642,1
Android开发工程师,软件研发,2026-07,20,NLP,大模型,new,trend,后期突增,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,TTS,大模型,new,trend,稳定型,2,0.1171,0
Android开发工程师,软件研发,2025-01,2,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,TTS,大模型,new,trend,稳定型,2,0.1082,0
Android开发工程师,软件研发,2025-03,4,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,TTS,大模型,new,trend,稳定型,2,0.1231,0
Android开发工程师,软件研发,2025-05,6,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,TTS,大模型,new,trend,稳定型,2,0.1278,0
Android开发工程师,软件研发,2025-07,8,TTS,大模型,new,trend,稳定型,2,0.0969,0
Android开发工程师,软件研发,2025-08,9,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,TTS,大模型,new,trend,稳定型,2,0.0987,0
Android开发工程师,软件研发,2025-10,11,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,TTS,大模型,new,trend,稳定型,1,0.1199,0
Android开发工程师,软件研发,2026-01,14,TTS,大模型,new,trend,稳定型,2,0.1178,0
Android开发工程师,软件研发,2026-02,15,TTS,大模型,new,trend,稳定型,2,0.1236,0
Android开发工程师,软件研发,2026-03,16,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,TTS,大模型,new,trend,稳定型,2,0.1058,0
Android开发工程师,软件研发,2026-06,19,TTS,大模型,new,trend,稳定型,2,0.1142,0
Android开发工程师,软件研发,2026-07,20,TTS,大模型,new,trend,稳定型,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.0931,0
Android开发工程师,软件研发,2025-01,2,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.1293,0
Android开发工程师,软件研发,2025-03,4,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.1632,0
Android开发工程师,软件研发,2025-05,6,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.1981,0
Android开发工程师,软件研发,2025-07,8,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.2341,0
Android开发工程师,软件研发,2025-08,9,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.2662,1
Android开发工程师,软件研发,2025-10,11,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,1,0.2928,0
Android开发工程师,软件研发,2026-01,14,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.3300,1
Android开发工程师,软件研发,2026-02,15,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.3465,1
Android开发工程师,软件研发,2026-03,16,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.2773,1
Android开发工程师,软件研发,2026-06,19,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,2,0.2973,1
Android开发工程师,软件研发,2026-07,20,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2025-01,2,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2025-03,4,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2025-05,6,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2025-07,8,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2025-08,9,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2025-10,11,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,Java,编程语言,traditional,core,持续下降,1,0.6200,1
Android开发工程师,软件研发,2026-01,14,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2026-02,15,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2026-03,16,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2026-06,19,Java,编程语言,traditional,core,持续下降,2,0.6200,1
Android开发工程师,软件研发,2026-07,20,Java,编程语言,traditional,core,持续下降,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2025-01,2,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2025-03,4,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2025-05,6,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2025-07,8,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2025-08,9,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2025-10,11,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,Android,软件开发,traditional,core,稳定型,1,0.6200,1
Android开发工程师,软件研发,2026-01,14,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2026-02,15,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2026-03,16,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2026-06,19,Android,软件开发,traditional,core,稳定型,2,0.6200,1
Android开发工程师,软件研发,2026-07,20,Android,软件开发,traditional,core,稳定型,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2025-01,2,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-02,3,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2025-03,4,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-04,5,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2025-05,6,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-06,7,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2025-07,8,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2025-08,9,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-09,10,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2025-10,11,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-11,12,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2025-12,13,Kotlin,编程语言,traditional,core,先上升后稳定,1,0.6200,1
Android开发工程师,软件研发,2026-01,14,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2026-02,15,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2026-03,16,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2026-04,17,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2026-05,18,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2026-06,19,Kotlin,编程语言,traditional,core,先上升后稳定,2,0.6200,1
Android开发工程师,软件研发,2026-07,20,Kotlin,编程语言,traditional,core,先上升后稳定,0,0.0000,0
Android开发工程师,软件研发,2024-12,1,C/C++,编程语言,traditional,core,稳定型,2,0.6200,1
