standard_job,standard_category,month,month_index,monthly_jd_count,cumulative_jd_count,demand_trend_type,is_active_month
大模型测试工程师,测试质量,2025-02,3,2,5,持续上升,yes
大模型测试工程师,测试质量,2025-03,4,1,6,持续上升,yes
大模型测试工程师,测试质量,2025-04,5,0,6,持续上升,no
大模型测试工程师,测试质量,2025-05,6,1,7,持续上升,yes
大模型测试工程师,测试质量,2025-06,7,2,9,持续上升,yes
大模型测试工程师,测试质量,2025-07,8,2,11,持续上升,yes
大模型测试工程师,测试质量,2025-08,9,2,13,持续上升,yes
大模型测试工程师,测试质量,2025-09,10,2,15,持续上升,yes
大模型测试工程师,测试质量,2025-10,11,2,17,持续上升,yes
大模型测试工程师,测试质量,2025-11,12,2,19,持续上升,yes
大模型测试工程师,测试质量,2025-12,13,2,21,持续上升,yes
大模型测试工程师,测试质量,2026-01,14,3,24,持续上升,yes
大模型测试工程师,测试质量,2026-02,15,3,27,持续上升,yes
大模型测试工程师,测试质量,2026-03,16,3,30,持续上升,yes
大模型测试工程师,测试质量,2026-04,17,3,33,持续上升,yes
大模型测试工程师,测试质量,2026-05,18,3,36,持续上升,yes
大模型测试工程师,测试质量,2026-06,19,4,40,持续上升,yes
大模型测试工程师,测试质量,2026-07,20,4,44,持续上升,yes
测试开发工程师,测试质量,2024-12,1,3,3,稳定波动,yes
测试开发工程师,测试质量,2025-01,2,4,7,稳定波动,yes
测试开发工程师,测试质量,2025-02,3,3,10,稳定波动,yes
测试开发工程师,测试质量,2025-03,4,4,14,稳定波动,yes
测试开发工程师,测试质量,2025-04,5,2,16,稳定波动,yes
测试开发工程师,测试质量,2025-05,6,2,18,稳定波动,yes
测试开发工程师,测试质量,2025-06,7,3,21,稳定波动,yes
测试开发工程师,测试质量,2025-07,8,3,24,稳定波动,yes
测试开发工程师,测试质量,2025-08,9,4,28,稳定波动,yes
测试开发工程师,测试质量,2025-09,10,4,32,稳定波动,yes
测试开发工程师,测试质量,2025-10,11,3,35,稳定波动,yes
测试开发工程师,测试质量,2025-11,12,3,38,稳定波动,yes
测试开发工程师,测试质量,2025-12,13,2,40,稳定波动,yes
测试开发工程师,测试质量,2026-01,14,2,42,稳定波动,yes
测试开发工程师,测试质量,2026-02,15,3,45,稳定波动,yes
测试开发工程师,测试质量,2026-03,16,3,48,稳定波动,yes
测试开发工程师,测试质量,2026-04,17,4,52,稳定波动,yes
测试开发工程师,测试质量,2026-05,18,3,55,稳定波动,yes
测试开发工程师,测试质量,2026-06,19,2,57,稳定波动,yes
测试开发工程师,测试质量,2026-07,20,2,59,稳定波动,yes
质量工程师,测试质量,2024-12,1,1,1,间歇出现,yes
质量工程师,测试质量,2025-01,2,2,3,间歇出现,yes
质量工程师,测试质量,2025-02,3,2,5,间歇出现,yes
质量工程师,测试质量,2025-03,4,0,5,间歇出现,no
质量工程师,测试质量,2025-04,5,0,5,间歇出现,no
质量工程师,测试质量,2025-05,6,0,5,间歇出现,no
质量工程师,测试质量,2025-06,7,1,6,间歇出现,yes
质量工程师,测试质量,2025-07,8,0,6,间歇出现,no
质量工程师,测试质量,2025-08,9,0,6,间歇出现,no
质量工程师,测试质量,2025-09,10,0,6,间歇出现,no
质量工程师,测试质量,2025-10,11,1,7,间歇出现,yes
质量工程师,测试质量,2025-11,12,0,7,间歇出现,no
质量工程师,测试质量,2025-12,13,2,9,间歇出现,yes
质量工程师,测试质量,2026-01,14,0,9,间歇出现,no
质量工程师,测试质量,2026-02,15,0,9,间歇出现,no
质量工程师,测试质量,2026-03,16,2,11,间歇出现,yes
质量工程师,测试质量,2026-04,17,0,11,间歇出现,no
质量工程师,测试质量,2026-05,18,0,11,间歇出现,no
质量工程师,测试质量,2026-06,19,2,13,间歇出现,yes
质量工程师,测试质量,2026-07,20,0,13,间歇出现,no
测试工程师,测试质量,2024-12,1,0,0,间歇出现,no
测试工程师,测试质量,2025-01,2,1,1,间歇出现,yes
测试工程师,测试质量,2025-02,3,2,3,间歇出现,yes
测试工程师,测试质量,2025-03,4,0,3,间歇出现,no
测试工程师,测试质量,2025-04,5,2,5,间歇出现,yes
测试工程师,测试质量,2025-05,6,0,5,间歇出现,no
测试工程师,测试质量,2025-06,7,2,7,间歇出现,yes
测试工程师,测试质量,2025-07,8,2,9,间歇出现,yes
测试工程师,测试质量,2025-08,9,0,9,间歇出现,no
测试工程师,测试质量,2025-09,10,0,9,间歇出现,no
测试工程师,测试质量,2025-10,11,0,9,间歇出现,no
测试工程师,测试质量,2025-11,12,2,11,间歇出现,yes
测试工程师,测试质量,2025-12,13,2,13,间歇出现,yes
测试工程师,测试质量,2026-01,14,0,13,间歇出现,no
测试工程师,测试质量,2026-02,15,0,13,间歇出现,no
测试工程师,测试质量,2026-03,16,0,13,间歇出现,no
测试工程师,测试质量,2026-04,17,2,15,间歇出现,yes
测试工程师,测试质量,2026-05,18,0,15,间歇出现,no
测试工程师,测试质量,2026-06,19,2,17,间歇出现,yes
测试工程师,测试质量,2026-07,20,0,17,间歇出现,no
DevOps工程师,基础设施,2024-12,1,1,1,消失后再出现,yes
DevOps工程师,基础设施,2025-01,2,2,3,消失后再出现,yes
DevOps工程师,基础设施,2025-02,3,2,5,消失后再出现,yes
DevOps工程师,基础设施,2025-03,4,1,6,消失后再出现,yes
DevOps工程师,基础设施,2025-04,5,0,6,消失后再出现,no
DevOps工程师,基础设施,2025-05,6,1,7,消失后再出现,yes
DevOps工程师,基础设施,2025-06,7,1,8,消失后再出现,yes
DevOps工程师,基础设施,2025-07,8,1,9,消失后再出现,yes
DevOps工程师,基础设施,2025-08,9,0,9,消失后再出现,no
DevOps工程师,基础设施,2025-09,10,1,10,消失后再出现,yes
DevOps工程师,基础设施,2025-10,11,2,12,消失后再出现,yes
DevOps工程师,基础设施,2025-11,12,0,12,消失后再出现,no
DevOps工程师,基础设施,2025-12,13,0,12,消失后再出现,no
DevOps工程师,基础设施,2026-01,14,0,12,消失后再出现,no
DevOps工程师,基础设施,2026-02,15,0,12,消失后再出现,no
DevOps工程师,基础设施,2026-03,16,1,13,消失后再出现,yes
DevOps工程师,基础设施,2026-04,17,1,14,消失后再出现,yes
DevOps工程师,基础设施,2026-05,18,1,15,消失后再出现,yes
DevOps工程师,基础设施,2026-06,19,2,17,消失后再出现,yes
DevOps工程师,基础设施,2026-07,20,2,19,消失后再出现,yes
运维工程师,基础设施,2024-12,1,2,2,稳定波动,yes
运维工程师,基础设施,2025-01,2,2,4,稳定波动,yes
运维工程师,基础设施,2025-02,3,3,7,稳定波动,yes
运维工程师,基础设施,2025-03,4,3,10,稳定波动,yes
运维工程师,基础设施,2025-04,5,2,12,稳定波动,yes
运维工程师,基础设施,2025-05,6,2,14,稳定波动,yes
运维工程师,基础设施,2025-06,7,2,16,稳定波动,yes
运维工程师,基础设施,2025-07,8,2,18,稳定波动,yes
运维工程师,基础设施,2025-08,9,0,18,稳定波动,no
运维工程师,基础设施,2025-09,10,2,20,稳定波动,yes
运维工程师,基础设施,2025-10,11,2,22,稳定波动,yes
运维工程师,基础设施,2025-11,12,2,24,稳定波动,yes
运维工程师,基础设施,2025-12,13,1,25,稳定波动,yes
运维工程师,基础设施,2026-01,14,2,27,稳定波动,yes
运维工程师,基础设施,2026-02,15,2,29,稳定波动,yes
运维工程师,基础设施,2026-03,16,3,32,稳定波动,yes
运维工程师,基础设施,2026-04,17,3,35,稳定波动,yes
运维工程师,基础设施,2026-05,18,2,37,稳定波动,yes
运维工程师,基础设施,2026-06,19,1,38,稳定波动,yes
运维工程师,基础设施,2026-07,20,2,40,稳定波动,yes
云计算工程师,基础设施,2024-12,1,1,1,消失后再出现,yes
云计算工程师,基础设施,2025-01,2,0,1,消失后再出现,no
云计算工程师,基础设施,2025-02,3,2,3,消失后再出现,yes
云计算工程师,基础设施,2025-03,4,2,5,消失后再出现,yes
云计算工程师,基础设施,2025-04,5,2,7,消失后再出现,yes
云计算工程师,基础设施,2025-05,6,1,8,消失后再出现,yes
云计算工程师,基础设施,2025-06,7,0,8,消失后再出现,no
云计算工程师,基础设施,2025-07,8,0,8,消失后再出现,no
云计算工程师,基础设施,2025-08,9,0,8,消失后再出现,no
云计算工程师,基础设施,2025-09,10,0,8,消失后再出现,no
云计算工程师,基础设施,2025-10,11,1,9,消失后再出现,yes
云计算工程师,基础设施,2025-11,12,1,10,消失后再出现,yes
云计算工程师,基础设施,2025-12,13,0,10,消失后再出现,no
云计算工程师,基础设施,2026-01,14,1,11,消失后再出现,yes
云计算工程师,基础设施,2026-02,15,2,13,消失后再出现,yes
云计算工程师,基础设施,2026-03,16,2,15,消失后再出现,yes
云计算工程师,基础设施,2026-04,17,1,16,消失后再出现,yes
云计算工程师,基础设施,2026-05,18,2,18,消失后再出现,yes
云计算工程师,基础设施,2026-06,19,2,20,消失后再出现,yes
云计算工程师,基础设施,2026-07,20,2,22,消失后再出现,yes
网络安全工程师,安全,2024-12,1,1,1,先上升后下降,yes
网络安全工程师,安全,2025-01,2,2,3,先上升后下降,yes
网络安全工程师,安全,2025-02,3,0,3,先上升后下降,no
网络安全工程师,安全,2025-03,4,2,5,先上升后下降,yes
网络安全工程师,安全,2025-04,5,0,5,先上升后下降,no
网络安全工程师,安全,2025-05,6,1,6,先上升后下降,yes
网络安全工程师,安全,2025-06,7,1,7,先上升后下降,yes
网络安全工程师,安全,2025-07,8,1,8,先上升后下降,yes
网络安全工程师,安全,2025-08,9,2,10,先上升后下降,yes
网络安全工程师,安全,2025-09,10,2,12,先上升后下降,yes
网络安全工程师,安全,2025-10,11,2,14,先上升后下降,yes
网络安全工程师,安全,2025-11,12,2,16,先上升后下降,yes
网络安全工程师,安全,2025-12,13,2,18,先上升后下降,yes
网络安全工程师,安全,2026-01,14,1,19,先上升后下降,yes
网络安全工程师,安全,2026-02,15,2,21,先上升后下降,yes
网络安全工程师,安全,2026-03,16,1,22,先上升后下降,yes
网络安全工程师,安全,2026-04,17,1,23,先上升后下降,yes
网络安全工程师,安全,2026-05,18,1,24,先上升后下降,yes
网络安全工程师,安全,2026-06,19,2,26,先上升后下降,yes
网络安全工程师,安全,2026-07,20,2,28,先上升后下降,yes
信息安全工程师,安全,2024-12,1,2,2,先上升后下降,yes
信息安全工程师,安全,2025-01,2,2,4,先上升后下降,yes
信息安全工程师,安全,2025-02,3,2,6,先上升后下降,yes
信息安全工程师,安全,2025-03,4,1,7,先上升后下降,yes
信息安全工程师,安全,2025-04,5,1,8,先上升后下降,yes
信息安全工程师,安全,2025-05,6,1,9,先上升后下降,yes
信息安全工程师,安全,2025-06,7,1,10,先上升后下降,yes
信息安全工程师,安全,2025-07,8,0,10,先上升后下降,no
信息安全工程师,安全,2025-08,9,2,12,先上升后下降,yes
信息安全工程师,安全,2025-09,10,2,14,先上升后下降,yes
信息安全工程师,安全,2025-10,11,2,16,先上升后下降,yes
信息安全工程师,安全,2025-11,12,2,18,先上升后下降,yes
信息安全工程师,安全,2025-12,13,3,21,先上升后下降,yes
信息安全工程师,安全,2026-01,14,2,23,先上升后下降,yes
信息安全工程师,安全,2026-02,15,2,25,先上升后下降,yes
信息安全工程师,安全,2026-03,16,2,27,先上升后下降,yes
信息安全工程师,安全,2026-04,17,1,28,先上升后下降,yes
信息安全工程师,安全,2026-05,18,1,29,先上升后下降,yes
信息安全工程师,安全,2026-06,19,1,30,先上升后下降,yes
信息安全工程师,安全,2026-07,20,2,32,先上升后下降,yes
安全工程师,安全,2024-12,1,2,2,稳定波动,yes
安全工程师,安全,2025-01,2,2,4,稳定波动,yes
安全工程师,安全,2025-02,3,3,7,稳定波动,yes
安全工程师,安全,2025-03,4,2,9,稳定波动,yes
安全工程师,安全,2025-04,5,2,11,稳定波动,yes
安全工程师,安全,2025-05,6,1,12,稳定波动,yes
安全工程师,安全,2025-06,7,1,13,稳定波动,yes
安全工程师,安全,2025-07,8,2,15,稳定波动,yes
安全工程师,安全,2025-08,9,2,17,稳定波动,yes
安全工程师,安全,2025-09,10,2,19,稳定波动,yes
安全工程师,安全,2025-10,11,2,21,稳定波动,yes
安全工程师,安全,2025-11,12,2,23,稳定波动,yes
安全工程师,安全,2025-12,13,1,24,稳定波动,yes
安全工程师,安全,2026-01,14,1,25,稳定波动,yes
安全工程师,安全,2026-02,15,2,27,稳定波动,yes
安全工程师,安全,2026-03,16,2,29,稳定波动,yes
安全工程师,安全,2026-04,17,2,31,稳定波动,yes
安全工程师,安全,2026-05,18,2,33,稳定波动,yes
安全工程师,安全,2026-06,19,1,34,稳定波动,yes
安全工程师,安全,2026-07,20,1,35,稳定波动,yes
网络工程师,基础设施,2024-12,1,0,0,间歇出现,no
网络工程师,基础设施,2025-01,2,2,2,间歇出现,yes
网络工程师,基础设施,2025-02,3,0,2,间歇出现,no
网络工程师,基础设施,2025-03,4,0,2,间歇出现,no
网络工程师,基础设施,2025-04,5,2,4,间歇出现,yes
网络工程师,基础设施,2025-05,6,2,6,间歇出现,yes
网络工程师,基础设施,2025-06,7,1,7,间歇出现,yes
网络工程师,基础设施,2025-07,8,0,7,间歇出现,no
网络工程师,基础设施,2025-08,9,2,9,间歇出现,yes
网络工程师,基础设施,2025-09,10,0,9,间歇出现,no
网络工程师,基础设施,2025-10,11,0,9,间歇出现,no
网络工程师,基础设施,2025-11,12,0,9,间歇出现,no
网络工程师,基础设施,2025-12,13,0,9,间歇出现,no
网络工程师,基础设施,2026-01,14,0,9,间歇出现,no
网络工程师,基础设施,2026-02,15,2,11,间歇出现,yes
网络工程师,基础设施,2026-03,16,0,11,间歇出现,no
网络工程师,基础设施,2026-04,17,1,12,间歇出现,yes
网络工程师,基础设施,2026-05,18,2,14,间歇出现,yes
网络工程师,基础设施,2026-06,19,0,14,间歇出现,no
网络工程师,基础设施,2026-07,20,0,14,间歇出现,no
数据库工程师,基础设施,2024-12,1,1,1,间歇出现,yes
数据库工程师,基础设施,2025-01,2,2,3,间歇出现,yes
数据库工程师,基础设施,2025-02,3,0,3,间歇出现,no
数据库工程师,基础设施,2025-03,4,0,3,间歇出现,no
数据库工程师,基础设施,2025-04,5,0,3,间歇出现,no
数据库工程师,基础设施,2025-05,6,1,4,间歇出现,yes
数据库工程师,基础设施,2025-06,7,2,6,间歇出现,yes
数据库工程师,基础设施,2025-07,8,2,8,间歇出现,yes
数据库工程师,基础设施,2025-08,9,0,8,间歇出现,no
数据库工程师,基础设施,2025-09,10,0,8,间歇出现,no
数据库工程师,基础设施,2025-10,11,0,8,间歇出现,no
数据库工程师,基础设施,2025-11,12,0,8,间歇出现,no
数据库工程师,基础设施,2025-12,13,1,9,间歇出现,yes
数据库工程师,基础设施,2026-01,14,0,9,间歇出现,no
数据库工程师,基础设施,2026-02,15,0,9,间歇出现,no
数据库工程师,基础设施,2026-03,16,0,9,间歇出现,no
数据库工程师,基础设施,2026-04,17,0,9,间歇出现,no
数据库工程师,基础设施,2026-05,18,1,10,间歇出现,yes
数据库工程师,基础设施,2026-06,19,0,10,间歇出现,no
数据库工程师,基础设施,2026-07,20,0,10,间歇出现,no
服务器工程师,基础设施,2024-12,1,1,1,先上升后稳定,yes
服务器工程师,基础设施,2025-01,2,2,3,先上升后稳定,yes
服务器工程师,基础设施,2025-02,3,1,4,先上升后稳定,yes
服务器工程师,基础设施,2025-03,4,1,5,先上升后稳定,yes
服务器工程师,基础设施,2025-04,5,1,6,先上升后稳定,yes
服务器工程师,基础设施,2025-05,6,1,7,先上升后稳定,yes
服务器工程师,基础设施,2025-06,7,2,9,先上升后稳定,yes
服务器工程师,基础设施,2025-07,8,0,9,先上升后稳定,no
服务器工程师,基础设施,2025-08,9,3,12,先上升后稳定,yes
服务器工程师,基础设施,2025-09,10,2,14,先上升后稳定,yes
服务器工程师,基础设施,2025-10,11,3,17,先上升后稳定,yes
服务器工程师,基础设施,2025-11,12,3,20,先上升后稳定,yes
服务器工程师,基础设施,2025-12,13,3,23,先上升后稳定,yes
服务器工程师,基础设施,2026-01,14,2,25,先上升后稳定,yes
服务器工程师,基础设施,2026-02,15,2,27,先上升后稳定,yes
服务器工程师,基础设施,2026-03,16,2,29,先上升后稳定,yes
服务器工程师,基础设施,2026-04,17,3,32,先上升后稳定,yes
服务器工程师,基础设施,2026-05,18,3,35,先上升后稳定,yes
服务器工程师,基础设施,2026-06,19,3,38,先上升后稳定,yes
服务器工程师,基础设施,2026-07,20,3,41,先上升后稳定,yes
技术支持工程师,技术支持,2024-12,1,4,4,持续下降,yes
技术支持工程师,技术支持,2025-01,2,3,7,持续下降,yes
技术支持工程师,技术支持,2025-02,3,3,10,持续下降,yes
技术支持工程师,技术支持,2025-03,4,3,13,持续下降,yes
技术支持工程师,技术支持,2025-04,5,3,16,持续下降,yes
技术支持工程师,技术支持,2025-05,6,3,19,持续下降,yes
技术支持工程师,技术支持,2025-06,7,2,21,持续下降,yes
技术支持工程师,技术支持,2025-07,8,2,23,持续下降,yes
技术支持工程师,技术支持,2025-08,9,0,23,持续下降,no
技术支持工程师,技术支持,2025-09,10,2,25,持续下降,yes
技术支持工程师,技术支持,2025-10,11,2,27,持续下降,yes
技术支持工程师,技术支持,2025-11,12,2,29,持续下降,yes
技术支持工程师,技术支持,2025-12,13,1,30,持续下降,yes
技术支持工程师,技术支持,2026-01,14,1,31,持续下降,yes
技术支持工程师,技术支持,2026-02,15,1,32,持续下降,yes
技术支持工程师,技术支持,2026-03,16,1,33,持续下降,yes
技术支持工程师,技术支持,2026-04,17,0,33,持续下降,no
技术支持工程师,技术支持,2026-05,18,2,35,持续下降,yes
技术支持工程师,技术支持,2026-06,19,0,35,持续下降,no
技术支持工程师,技术支持,2026-07,20,1,36,持续下降,yes
解决方案工程师,技术支持,2024-12,1,4,4,持续下降,yes
解决方案工程师,技术支持,2025-01,2,4,8,持续下降,yes
解决方案工程师,技术支持,2025-02,3,4,12,持续下降,yes
解决方案工程师,技术支持,2025-03,4,4,16,持续下降,yes
解决方案工程师,技术支持,2025-04,5,3,19,持续下降,yes
解决方案工程师,技术支持,2025-05,6,3,22,持续下降,yes
解决方案工程师,技术支持,2025-06,7,2,24,持续下降,yes
解决方案工程师,技术支持,2025-07,8,3,27,持续下降,yes
解决方案工程师,技术支持,2025-08,9,0,27,持续下降,no
解决方案工程师,技术支持,2025-09,10,2,29,持续下降,yes
解决方案工程师,技术支持,2025-10,11,2,31,持续下降,yes
解决方案工程师,技术支持,2025-11,12,2,33,持续下降,yes
解决方案工程师,技术支持,2025-12,13,2,35,持续下降,yes
解决方案工程师,技术支持,2026-01,14,2,37,持续下降,yes
解决方案工程师,技术支持,2026-02,15,2,39,持续下降,yes
解决方案工程师,技术支持,2026-03,16,1,40,持续下降,yes
解决方案工程师,技术支持,2026-04,17,1,41,持续下降,yes
解决方案工程师,技术支持,2026-05,18,1,42,持续下降,yes
解决方案工程师,技术支持,2026-06,19,1,43,持续下降,yes
解决方案工程师,技术支持,2026-07,20,2,45,持续下降,yes
机器人算法工程师,机器人,2024-12,1,0,0,先上升后稳定,no
机器人算法工程师,机器人,2025-01,2,0,0,先上升后稳定,no
机器人算法工程师,机器人,2025-02,3,1,1,先上升后稳定,yes
机器人算法工程师,机器人,2025-03,4,1,2,先上升后稳定,yes
机器人算法工程师,机器人,2025-04,5,0,2,先上升后稳定,no
机器人算法工程师,机器人,2025-05,6,1,3,先上升后稳定,yes
机器人算法工程师,机器人,2025-06,7,1,4,先上升后稳定,yes
机器人算法工程师,机器人,2025-07,8,0,4,先上升后稳定,no
机器人算法工程师,机器人,2025-08,9,2,6,先上升后稳定,yes
机器人算法工程师,机器人,2025-09,10,0,6,先上升后稳定,no
机器人算法工程师,机器人,2025-10,11,1,7,先上升后稳定,yes
机器人算法工程师,机器人,2025-11,12,0,7,先上升后稳定,no
机器人算法工程师,机器人,2025-12,13,2,9,先上升后稳定,yes
机器人算法工程师,机器人,2026-01,14,2,11,先上升后稳定,yes
机器人算法工程师,机器人,2026-02,15,0,11,先上升后稳定,no
机器人算法工程师,机器人,2026-03,16,2,13,先上升后稳定,yes
机器人算法工程师,机器人,2026-04,17,0,13,先上升后稳定,no
机器人算法工程师,机器人,2026-05,18,2,15,先上升后稳定,yes
机器人算法工程师,机器人,2026-06,19,2,17,先上升后稳定,yes
机器人算法工程师,机器人,2026-07,20,0,17,先上升后稳定,no
机器人软件工程师,机器人,2024-12,1,1,1,先上升后下降,yes
机器人软件工程师,机器人,2025-01,2,1,2,先上升后下降,yes
机器人软件工程师,机器人,2025-02,3,1,3,先上升后下降,yes
机器人软件工程师,机器人,2025-03,4,1,4,先上升后下降,yes
机器人软件工程师,机器人,2025-04,5,1,5,先上升后下降,yes
机器人软件工程师,机器人,2025-05,6,1,6,先上升后下降,yes
机器人软件工程师,机器人,2025-06,7,0,6,先上升后下降,no
机器人软件工程师,机器人,2025-07,8,1,7,先上升后下降,yes
机器人软件工程师,机器人,2025-08,9,0,7,先上升后下降,no
机器人软件工程师,机器人,2025-09,10,0,7,先上升后下降,no
机器人软件工程师,机器人,2025-10,11,0,7,先上升后下降,no
机器人软件工程师,机器人,2025-11,12,0,7,先上升后下降,no
机器人软件工程师,机器人,2025-12,13,1,8,先上升后下降,yes
机器人软件工程师,机器人,2026-01,14,1,9,先上升后下降,yes
机器人软件工程师,机器人,2026-02,15,0,9,先上升后下降,no
机器人软件工程师,机器人,2026-03,16,1,10,先上升后下降,yes
机器人软件工程师,机器人,2026-04,17,1,11,先上升后下降,yes
机器人软件工程师,机器人,2026-05,18,1,12,先上升后下降,yes
机器人软件工程师,机器人,2026-06,19,1,13,先上升后下降,yes
机器人软件工程师,机器人,2026-07,20,1,14,先上升后下降,yes
自动驾驶算法工程师,自动驾驶,2024-12,1,2,2,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-01,2,2,4,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-02,3,2,6,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-03,4,1,7,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-04,5,2,9,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-05,6,1,10,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-06,7,1,11,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-07,8,1,12,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-08,9,1,13,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-09,10,2,15,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-10,11,1,16,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-11,12,2,18,持续上升,yes
自动驾驶算法工程师,自动驾驶,2025-12,13,2,20,持续上升,yes
自动驾驶算法工程师,自动驾驶,2026-01,14,2,22,持续上升,yes
自动驾驶算法工程师,自动驾驶,2026-02,15,2,24,持续上升,yes
自动驾驶算法工程师,自动驾驶,2026-03,16,2,26,持续上升,yes
自动驾驶算法工程师,自动驾驶,2026-04,17,2,28,持续上升,yes
自动驾驶算法工程师,自动驾驶,2026-05,18,0,28,持续上升,no
自动驾驶算法工程师,自动驾驶,2026-06,19,3,31,持续上升,yes
自动驾驶算法工程师,自动驾驶,2026-07,20,3,34,持续上升,yes
控制算法工程师,算法,2024-12,1,1,1,持续上升,yes
控制算法工程师,算法,2025-01,2,1,2,持续上升,yes
控制算法工程师,算法,2025-02,3,1,3,持续上升,yes
控制算法工程师,算法,2025-03,4,1,4,持续上升,yes
控制算法工程师,算法,2025-04,5,1,5,持续上升,yes
控制算法工程师,算法,2025-05,6,1,6,持续上升,yes
控制算法工程师,算法,2025-06,7,2,8,持续上升,yes
控制算法工程师,算法,2025-07,8,2,10,持续上升,yes
控制算法工程师,算法,2025-08,9,2,12,持续上升,yes
控制算法工程师,算法,2025-09,10,2,14,持续上升,yes
控制算法工程师,算法,2025-10,11,0,14,持续上升,no
控制算法工程师,算法,2025-11,12,1,15,持续上升,yes
控制算法工程师,算法,2025-12,13,1,16,持续上升,yes
控制算法工程师,算法,2026-01,14,1,17,持续上升,yes
控制算法工程师,算法,2026-02,15,1,18,持续上升,yes
控制算法工程师,算法,2026-03,16,1,19,持续上升,yes
控制算法工程师,算法,2026-04,17,2,21,持续上升,yes
控制算法工程师,算法,2026-05,18,1,22,持续上升,yes
控制算法工程师,算法,2026-06,19,0,22,持续上升,no
控制算法工程师,算法,2026-07,20,1,23,持续上升,yes
图形图像工程师,多媒体,2024-12,1,1,1,先上升后稳定,yes
图形图像工程师,多媒体,2025-01,2,1,2,先上升后稳定,yes
图形图像工程师,多媒体,2025-02,3,1,3,先上升后稳定,yes
图形图像工程师,多媒体,2025-03,4,2,5,先上升后稳定,yes
图形图像工程师,多媒体,2025-04,5,1,6,先上升后稳定,yes
图形图像工程师,多媒体,2025-05,6,2,8,先上升后稳定,yes
图形图像工程师,多媒体,2025-06,7,1,9,先上升后稳定,yes
图形图像工程师,多媒体,2025-07,8,1,10,先上升后稳定,yes
图形图像工程师,多媒体,2025-08,9,1,11,先上升后稳定,yes
图形图像工程师,多媒体,2025-09,10,2,13,先上升后稳定,yes
图形图像工程师,多媒体,2025-10,11,1,14,先上升后稳定,yes
图形图像工程师,多媒体,2025-11,12,2,16,先上升后稳定,yes
图形图像工程师,多媒体,2025-12,13,1,17,先上升后稳定,yes
图形图像工程师,多媒体,2026-01,14,1,18,先上升后稳定,yes
图形图像工程师,多媒体,2026-02,15,2,20,先上升后稳定,yes
图形图像工程师,多媒体,2026-03,16,0,20,先上升后稳定,no
图形图像工程师,多媒体,2026-04,17,2,22,先上升后稳定,yes
图形图像工程师,多媒体,2026-05,18,1,23,先上升后稳定,yes
图形图像工程师,多媒体,2026-06,19,1,24,先上升后稳定,yes
图形图像工程师,多媒体,2026-07,20,1,25,先上升后稳定,yes
音视频工程师,多媒体,2024-12,1,1,1,间歇出现,yes
音视频工程师,多媒体,2025-01,2,2,3,间歇出现,yes
音视频工程师,多媒体,2025-02,3,0,3,间歇出现,no
音视频工程师,多媒体,2025-03,4,0,3,间歇出现,no
音视频工程师,多媒体,2025-04,5,0,3,间歇出现,no
音视频工程师,多媒体,2025-05,6,1,4,间歇出现,yes
音视频工程师,多媒体,2025-06,7,1,5,间歇出现,yes
音视频工程师,多媒体,2025-07,8,0,5,间歇出现,no
音视频工程师,多媒体,2025-08,9,0,5,间歇出现,no
音视频工程师,多媒体,2025-09,10,1,6,间歇出现,yes
音视频工程师,多媒体,2025-10,11,0,6,间歇出现,no
音视频工程师,多媒体,2025-11,12,0,6,间歇出现,no
音视频工程师,多媒体,2025-12,13,2,8,间歇出现,yes
音视频工程师,多媒体,2026-01,14,2,10,间歇出现,yes
音视频工程师,多媒体,2026-02,15,2,12,间歇出现,yes
音视频工程师,多媒体,2026-03,16,0,12,间歇出现,no
音视频工程师,多媒体,2026-04,17,2,14,间歇出现,yes
音视频工程师,多媒体,2026-05,18,2,16,间歇出现,yes
音视频工程师,多媒体,2026-06,19,0,16,间歇出现,no
音视频工程师,多媒体,2026-07,20,0,16,间歇出现,no
通信工程师,通信,2024-12,1,3,3,间歇出现,yes
通信工程师,通信,2025-01,2,2,5,间歇出现,yes
通信工程师,通信,2025-02,3,0,5,间歇出现,no
通信工程师,通信,2025-03,4,0,5,间歇出现,no
通信工程师,通信,2025-04,5,0,5,间歇出现,no
通信工程师,通信,2025-05,6,0,5,间歇出现,no
通信工程师,通信,2025-06,7,0,5,间歇出现,no
通信工程师,通信,2025-07,8,2,7,间歇出现,yes
通信工程师,通信,2025-08,9,0,7,间歇出现,no
通信工程师,通信,2025-09,10,0,7,间歇出现,no
通信工程师,通信,2025-10,11,2,9,间歇出现,yes
通信工程师,通信,2025-11,12,0,9,间歇出现,no
通信工程师,通信,2025-12,13,3,12,间歇出现,yes
通信工程师,通信,2026-01,14,0,12,间歇出现,no
通信工程师,通信,2026-02,15,2,14,间歇出现,yes
