month,standard_job,skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency
2025-11,大模型应用工程师,软件测试,3,0,0.0,34,1,0.029412
2026-01,大模型应用工程师,软件测试,1,0,0.0,35,1,0.028571
2026-02,大模型应用工程师,软件测试,1,0,0.0,36,1,0.027778
2026-03,大模型应用工程师,软件测试,4,0,0.0,40,1,0.025
2026-04,大模型应用工程师,软件测试,2,0,0.0,42,1,0.02381
2026-05,大模型应用工程师,软件测试,4,0,0.0,46,1,0.021739
2026-06,大模型应用工程师,软件测试,3,0,0.0,49,1,0.020408
2026-07,大模型应用工程师,软件测试,2,0,0.0,51,1,0.019608
2026-03,大模型应用工程师,音视频技术,4,1,0.25,40,1,0.025
2026-04,大模型应用工程师,音视频技术,2,0,0.0,42,1,0.02381
2026-05,大模型应用工程师,音视频技术,4,0,0.0,46,1,0.021739
2026-06,大模型应用工程师,音视频技术,3,0,0.0,49,1,0.020408
2026-07,大模型应用工程师,音视频技术,2,0,0.0,51,1,0.019608
2025-01,大模型应用工程师,高性能通信,5,1,0.2,7,1,0.142857
2025-02,大模型应用工程师,高性能通信,2,0,0.0,9,1,0.111111
2025-03,大模型应用工程师,高性能通信,4,0,0.0,13,1,0.076923
2025-04,大模型应用工程师,高性能通信,3,0,0.0,16,1,0.0625
2025-05,大模型应用工程师,高性能通信,2,0,0.0,18,1,0.055556
2025-06,大模型应用工程师,高性能通信,2,0,0.0,20,1,0.05
2025-07,大模型应用工程师,高性能通信,5,0,0.0,25,1,0.04
2025-08,大模型应用工程师,高性能通信,3,0,0.0,28,1,0.035714
2025-10,大模型应用工程师,高性能通信,3,0,0.0,31,1,0.032258
2025-11,大模型应用工程师,高性能通信,3,0,0.0,34,1,0.029412
2026-01,大模型应用工程师,高性能通信,1,0,0.0,35,1,0.028571
2026-02,大模型应用工程师,高性能通信,1,0,0.0,36,1,0.027778
2026-03,大模型应用工程师,高性能通信,4,0,0.0,40,1,0.025
2026-04,大模型应用工程师,高性能通信,2,0,0.0,42,1,0.02381
2026-05,大模型应用工程师,高性能通信,4,0,0.0,46,1,0.021739
2026-06,大模型应用工程师,高性能通信,3,0,0.0,49,1,0.020408
2026-07,大模型应用工程师,高性能通信,2,0,0.0,51,1,0.019608
2025-11,大模型测试工程师,AIGC,4,1,0.25,19,1,0.052632
2025-12,大模型测试工程师,AIGC,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,AIGC,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,AIGC,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,AIGC,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,AIGC,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,AIGC,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,AIGC,3,0,0.0,35,1,0.028571
2026-02,大模型测试工程师,AI测试,4,1,0.25,27,1,0.037037
2026-04,大模型测试工程师,AI测试,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,AI测试,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,AI测试,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,AI测试,3,0,0.0,35,1,0.028571
2026-07,大模型测试工程师,AI算法,3,1,0.333333,35,1,0.028571
2024-12,大模型测试工程师,Agent,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Agent,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,Agent,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Agent,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Agent,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,Agent,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,Agent,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,Agent,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,Agent,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,Agent,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,Agent,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,Agent,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,Agent,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,Agent,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,Agent,3,0,0.0,35,1,0.028571
2024-12,大模型测试工程师,C/C++,5,3,0.6,5,3,0.6
2025-01,大模型测试工程师,C/C++,3,0,0.0,8,3,0.375
2025-02,大模型测试工程师,C/C++,1,0,0.0,9,3,0.333333
2025-06,大模型测试工程师,C/C++,2,1,0.5,11,4,0.363636
2025-07,大模型测试工程师,C/C++,2,0,0.0,13,4,0.307692
2025-08,大模型测试工程师,C/C++,1,1,1.0,14,5,0.357143
2025-10,大模型测试工程师,C/C++,1,1,1.0,15,6,0.4
2025-11,大模型测试工程师,C/C++,4,1,0.25,19,7,0.368421
2025-12,大模型测试工程师,C/C++,2,1,0.5,21,8,0.380952
2026-01,大模型测试工程师,C/C++,2,1,0.5,23,9,0.391304
2026-02,大模型测试工程师,C/C++,4,0,0.0,27,9,0.333333
2026-04,大模型测试工程师,C/C++,3,1,0.333333,30,10,0.333333
2026-05,大模型测试工程师,C/C++,1,0,0.0,31,10,0.322581
2026-06,大模型测试工程师,C/C++,1,0,0.0,32,10,0.3125
2026-07,大模型测试工程师,C/C++,3,1,0.333333,35,11,0.314286
2025-01,大模型测试工程师,CI/CD,3,1,0.333333,8,1,0.125
2025-02,大模型测试工程师,CI/CD,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,CI/CD,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,CI/CD,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,CI/CD,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,CI/CD,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,CI/CD,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,CI/CD,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,CI/CD,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,CI/CD,4,3,0.75,27,4,0.148148
2026-04,大模型测试工程师,CI/CD,3,0,0.0,30,4,0.133333
2026-05,大模型测试工程师,CI/CD,1,1,1.0,31,5,0.16129
2026-06,大模型测试工程师,CI/CD,1,0,0.0,32,5,0.15625
2026-07,大模型测试工程师,CI/CD,3,0,0.0,35,5,0.142857
2026-07,大模型测试工程师,DeepSpeed,3,1,0.333333,35,1,0.028571
2025-07,大模型测试工程师,DevOps,2,1,0.5,13,1,0.076923
2025-08,大模型测试工程师,DevOps,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,DevOps,1,1,1.0,15,2,0.133333
2025-11,大模型测试工程师,DevOps,4,0,0.0,19,2,0.105263
2025-12,大模型测试工程师,DevOps,2,1,0.5,21,3,0.142857
2026-01,大模型测试工程师,DevOps,2,1,0.5,23,4,0.173913
2026-02,大模型测试工程师,DevOps,4,1,0.25,27,5,0.185185
2026-04,大模型测试工程师,DevOps,3,0,0.0,30,5,0.166667
2026-05,大模型测试工程师,DevOps,1,0,0.0,31,5,0.16129
2026-06,大模型测试工程师,DevOps,1,0,0.0,32,5,0.15625
2026-07,大模型测试工程师,DevOps,3,0,0.0,35,5,0.142857
2024-12,大模型测试工程师,Docker,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Docker,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,Docker,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Docker,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Docker,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,Docker,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,Docker,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,Docker,4,1,0.25,19,2,0.105263
2025-12,大模型测试工程师,Docker,2,1,0.5,21,3,0.142857
2026-01,大模型测试工程师,Docker,2,1,0.5,23,4,0.173913
2026-02,大模型测试工程师,Docker,4,2,0.5,27,6,0.222222
2026-04,大模型测试工程师,Docker,3,1,0.333333,30,7,0.233333
2026-05,大模型测试工程师,Docker,1,0,0.0,31,7,0.225806
2026-06,大模型测试工程师,Docker,1,0,0.0,32,7,0.21875
2026-07,大模型测试工程师,Docker,3,0,0.0,35,7,0.2
2025-01,大模型测试工程师,Elasticsearch,3,1,0.333333,8,1,0.125
2025-02,大模型测试工程师,Elasticsearch,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Elasticsearch,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Elasticsearch,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,Elasticsearch,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,Elasticsearch,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,Elasticsearch,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,Elasticsearch,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,Elasticsearch,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,Elasticsearch,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,Elasticsearch,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,Elasticsearch,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,Elasticsearch,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,Elasticsearch,3,0,0.0,35,1,0.028571
2025-12,大模型测试工程师,GPU,2,1,0.5,21,1,0.047619
2026-01,大模型测试工程师,GPU,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,GPU,4,1,0.25,27,2,0.074074
2026-04,大模型测试工程师,GPU,3,0,0.0,30,2,0.066667
2026-05,大模型测试工程师,GPU,1,0,0.0,31,2,0.064516
2026-06,大模型测试工程师,GPU,1,0,0.0,32,2,0.0625
2026-07,大模型测试工程师,GPU,3,0,0.0,35,2,0.057143
2025-10,大模型测试工程师,GPU内存优化,1,1,1.0,15,1,0.066667
2025-11,大模型测试工程师,GPU内存优化,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,GPU内存优化,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,GPU内存优化,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,GPU内存优化,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,GPU内存优化,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,GPU内存优化,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,GPU内存优化,1,1,1.0,32,2,0.0625
2026-07,大模型测试工程师,GPU内存优化,3,0,0.0,35,2,0.057143
2024-12,大模型测试工程师,Go,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Go,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,Go,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Go,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Go,2,1,0.5,13,2,0.153846
2025-08,大模型测试工程师,Go,1,1,1.0,14,3,0.214286
2025-10,大模型测试工程师,Go,1,0,0.0,15,3,0.2
2025-11,大模型测试工程师,Go,4,2,0.5,19,5,0.263158
2025-12,大模型测试工程师,Go,2,0,0.0,21,5,0.238095
2026-01,大模型测试工程师,Go,2,1,0.5,23,6,0.26087
2026-02,大模型测试工程师,Go,4,2,0.5,27,8,0.296296
2026-04,大模型测试工程师,Go,3,1,0.333333,30,9,0.3
2026-05,大模型测试工程师,Go,1,1,1.0,31,10,0.322581
2026-06,大模型测试工程师,Go,1,0,0.0,32,10,0.3125
2026-07,大模型测试工程师,Go,3,1,0.333333,35,11,0.314286
2025-01,大模型测试工程师,HTML,3,1,0.333333,8,1,0.125
2025-02,大模型测试工程师,HTML,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,HTML,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,HTML,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,HTML,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,HTML,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,HTML,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,HTML,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,HTML,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,HTML,4,1,0.25,27,2,0.074074
2026-04,大模型测试工程师,HTML,3,1,0.333333,30,3,0.1
2026-05,大模型测试工程师,HTML,1,0,0.0,31,3,0.096774
2026-06,大模型测试工程师,HTML,1,0,0.0,32,3,0.09375
2026-07,大模型测试工程师,HTML,3,0,0.0,35,3,0.085714
2024-12,大模型测试工程师,Hadoop,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Hadoop,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,Hadoop,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Hadoop,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Hadoop,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,Hadoop,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,Hadoop,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,Hadoop,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,Hadoop,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,Hadoop,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,Hadoop,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,Hadoop,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,Hadoop,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,Hadoop,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,Hadoop,3,0,0.0,35,1,0.028571
2026-02,大模型测试工程师,IT基础设施,4,1,0.25,27,1,0.037037
2026-04,大模型测试工程师,IT基础设施,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,IT基础设施,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,IT基础设施,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,IT基础设施,3,0,0.0,35,1,0.028571
2024-12,大模型测试工程师,Java,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Java,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,Java,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Java,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Java,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,Java,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,Java,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,Java,4,3,0.75,19,4,0.210526
2025-12,大模型测试工程师,Java,2,0,0.0,21,4,0.190476
2026-01,大模型测试工程师,Java,2,0,0.0,23,4,0.173913
2026-02,大模型测试工程师,Java,4,0,0.0,27,4,0.148148
2026-04,大模型测试工程师,Java,3,0,0.0,30,4,0.133333
2026-05,大模型测试工程师,Java,1,0,0.0,31,4,0.129032
2026-06,大模型测试工程师,Java,1,1,1.0,32,5,0.15625
2026-07,大模型测试工程师,Java,3,0,0.0,35,5,0.142857
2024-12,大模型测试工程师,Kubernetes,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Kubernetes,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,Kubernetes,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Kubernetes,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Kubernetes,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,Kubernetes,1,1,1.0,14,2,0.142857
2025-10,大模型测试工程师,Kubernetes,1,0,0.0,15,2,0.133333
2025-11,大模型测试工程师,Kubernetes,4,0,0.0,19,2,0.105263
2025-12,大模型测试工程师,Kubernetes,2,0,0.0,21,2,0.095238
2026-01,大模型测试工程师,Kubernetes,2,1,0.5,23,3,0.130435
2026-02,大模型测试工程师,Kubernetes,4,0,0.0,27,3,0.111111
2026-04,大模型测试工程师,Kubernetes,3,1,0.333333,30,4,0.133333
2026-05,大模型测试工程师,Kubernetes,1,0,0.0,31,4,0.129032
2026-06,大模型测试工程师,Kubernetes,1,0,0.0,32,4,0.125
2026-07,大模型测试工程师,Kubernetes,3,1,0.333333,35,5,0.142857
2025-06,大模型测试工程师,LangChain,2,1,0.5,11,1,0.090909
2025-07,大模型测试工程师,LangChain,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,LangChain,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,LangChain,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,LangChain,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,LangChain,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,LangChain,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,LangChain,4,1,0.25,27,2,0.074074
2026-04,大模型测试工程师,LangChain,3,2,0.666667,30,4,0.133333
2026-05,大模型测试工程师,LangChain,1,0,0.0,31,4,0.129032
2026-06,大模型测试工程师,LangChain,1,0,0.0,32,4,0.125
2026-07,大模型测试工程师,LangChain,3,0,0.0,35,4,0.114286
2025-01,大模型测试工程师,Linux,3,2,0.666667,8,2,0.25
2025-02,大模型测试工程师,Linux,1,0,0.0,9,2,0.222222
2025-06,大模型测试工程师,Linux,2,0,0.0,11,2,0.181818
2025-07,大模型测试工程师,Linux,2,0,0.0,13,2,0.153846
2025-08,大模型测试工程师,Linux,1,0,0.0,14,2,0.142857
2025-10,大模型测试工程师,Linux,1,0,0.0,15,2,0.133333
2025-11,大模型测试工程师,Linux,4,2,0.5,19,4,0.210526
2025-12,大模型测试工程师,Linux,2,1,0.5,21,5,0.238095
2026-01,大模型测试工程师,Linux,2,0,0.0,23,5,0.217391
2026-02,大模型测试工程师,Linux,4,1,0.25,27,6,0.222222
2026-04,大模型测试工程师,Linux,3,0,0.0,30,6,0.2
2026-05,大模型测试工程师,Linux,1,1,1.0,31,7,0.225806
2026-06,大模型测试工程师,Linux,1,0,0.0,32,7,0.21875
2026-07,大模型测试工程师,Linux,3,1,0.333333,35,8,0.228571
2024-12,大模型测试工程师,MCP,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,MCP,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,MCP,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,MCP,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,MCP,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,MCP,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,MCP,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,MCP,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,MCP,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,MCP,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,MCP,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,MCP,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,MCP,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,MCP,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,MCP,3,1,0.333333,35,2,0.057143
2025-12,大模型测试工程师,MCP协议,2,1,0.5,21,1,0.047619
2026-01,大模型测试工程师,MCP协议,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,MCP协议,4,1,0.25,27,2,0.074074
2026-04,大模型测试工程师,MCP协议,3,1,0.333333,30,3,0.1
2026-05,大模型测试工程师,MCP协议,1,0,0.0,31,3,0.096774
2026-06,大模型测试工程师,MCP协议,1,0,0.0,32,3,0.09375
2026-07,大模型测试工程师,MCP协议,3,0,0.0,35,3,0.085714
2024-12,大模型测试工程师,NLP,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,NLP,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,NLP,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,NLP,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,NLP,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,NLP,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,NLP,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,NLP,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,NLP,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,NLP,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,NLP,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,NLP,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,NLP,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,NLP,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,NLP,3,0,0.0,35,1,0.028571
2025-01,大模型测试工程师,Objective-C,3,1,0.333333,8,1,0.125
2025-02,大模型测试工程师,Objective-C,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,Objective-C,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,Objective-C,2,1,0.5,13,2,0.153846
2025-08,大模型测试工程师,Objective-C,1,0,0.0,14,2,0.142857
2025-10,大模型测试工程师,Objective-C,1,0,0.0,15,2,0.133333
2025-11,大模型测试工程师,Objective-C,4,0,0.0,19,2,0.105263
2025-12,大模型测试工程师,Objective-C,2,0,0.0,21,2,0.095238
2026-01,大模型测试工程师,Objective-C,2,1,0.5,23,3,0.130435
2026-02,大模型测试工程师,Objective-C,4,0,0.0,27,3,0.111111
2026-04,大模型测试工程师,Objective-C,3,0,0.0,30,3,0.1
2026-05,大模型测试工程师,Objective-C,1,0,0.0,31,3,0.096774
2026-06,大模型测试工程师,Objective-C,1,0,0.0,32,3,0.09375
2026-07,大模型测试工程师,Objective-C,3,0,0.0,35,3,0.085714
2025-01,大模型测试工程师,PHP,3,1,0.333333,8,1,0.125
2025-02,大模型测试工程师,PHP,1,1,1.0,9,2,0.222222
2025-06,大模型测试工程师,PHP,2,1,0.5,11,3,0.272727
2025-07,大模型测试工程师,PHP,2,0,0.0,13,3,0.230769
2025-08,大模型测试工程师,PHP,1,0,0.0,14,3,0.214286
2025-10,大模型测试工程师,PHP,1,0,0.0,15,3,0.2
2025-11,大模型测试工程师,PHP,4,1,0.25,19,4,0.210526
2025-12,大模型测试工程师,PHP,2,0,0.0,21,4,0.190476
2026-01,大模型测试工程师,PHP,2,1,0.5,23,5,0.217391
2026-02,大模型测试工程师,PHP,4,1,0.25,27,6,0.222222
2026-04,大模型测试工程师,PHP,3,0,0.0,30,6,0.2
2026-05,大模型测试工程师,PHP,1,0,0.0,31,6,0.193548
2026-06,大模型测试工程师,PHP,1,0,0.0,32,6,0.1875
2026-07,大模型测试工程师,PHP,3,0,0.0,35,6,0.171429
2024-12,大模型测试工程师,PyTorch,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,PyTorch,3,0,0.0,8,1,0.125
2025-02,大模型测试工程师,PyTorch,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,PyTorch,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,PyTorch,2,2,1.0,13,3,0.230769
2025-08,大模型测试工程师,PyTorch,1,0,0.0,14,3,0.214286
2025-10,大模型测试工程师,PyTorch,1,0,0.0,15,3,0.2
2025-11,大模型测试工程师,PyTorch,4,0,0.0,19,3,0.157895
2025-12,大模型测试工程师,PyTorch,2,0,0.0,21,3,0.142857
2026-01,大模型测试工程师,PyTorch,2,1,0.5,23,4,0.173913
2026-02,大模型测试工程师,PyTorch,4,2,0.5,27,6,0.222222
2026-04,大模型测试工程师,PyTorch,3,1,0.333333,30,7,0.233333
2026-05,大模型测试工程师,PyTorch,1,1,1.0,31,8,0.258065
2026-06,大模型测试工程师,PyTorch,1,0,0.0,32,8,0.25
2026-07,大模型测试工程师,PyTorch,3,0,0.0,35,8,0.228571
2024-12,大模型测试工程师,Python,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Python,3,1,0.333333,8,2,0.25
2025-02,大模型测试工程师,Python,1,0,0.0,9,2,0.222222
2025-06,大模型测试工程师,Python,2,1,0.5,11,3,0.272727
2025-07,大模型测试工程师,Python,2,0,0.0,13,3,0.230769
2025-08,大模型测试工程师,Python,1,0,0.0,14,3,0.214286
2025-10,大模型测试工程师,Python,1,0,0.0,15,3,0.2
2025-11,大模型测试工程师,Python,4,1,0.25,19,4,0.210526
2025-12,大模型测试工程师,Python,2,1,0.5,21,5,0.238095
2026-01,大模型测试工程师,Python,2,0,0.0,23,5,0.217391
2026-02,大模型测试工程师,Python,4,2,0.5,27,7,0.259259
2026-04,大模型测试工程师,Python,3,1,0.333333,30,8,0.266667
2026-05,大模型测试工程师,Python,1,0,0.0,31,8,0.258065
2026-06,大模型测试工程师,Python,1,0,0.0,32,8,0.25
2026-07,大模型测试工程师,Python,3,1,0.333333,35,9,0.257143
2026-02,大模型测试工程师,RAG,4,1,0.25,27,1,0.037037
2026-04,大模型测试工程师,RAG,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,RAG,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,RAG,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,RAG,3,0,0.0,35,1,0.028571
2025-01,大模型测试工程师,RISC-V,3,1,0.333333,8,1,0.125
2025-02,大模型测试工程师,RISC-V,1,0,0.0,9,1,0.111111
2025-06,大模型测试工程师,RISC-V,2,0,0.0,11,1,0.090909
2025-07,大模型测试工程师,RISC-V,2,0,0.0,13,1,0.076923
2025-08,大模型测试工程师,RISC-V,1,0,0.0,14,1,0.071429
2025-10,大模型测试工程师,RISC-V,1,0,0.0,15,1,0.066667
2025-11,大模型测试工程师,RISC-V,4,0,0.0,19,1,0.052632
2025-12,大模型测试工程师,RISC-V,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,RISC-V,2,0,0.0,23,1,0.043478
2026-02,大模型测试工程师,RISC-V,4,0,0.0,27,1,0.037037
2026-04,大模型测试工程师,RISC-V,3,0,0.0,30,1,0.033333
2026-05,大模型测试工程师,RISC-V,1,0,0.0,31,1,0.032258
2026-06,大模型测试工程师,RISC-V,1,0,0.0,32,1,0.03125
2026-07,大模型测试工程师,RISC-V,3,1,0.333333,35,2,0.057143
2025-11,大模型测试工程师,Ray,4,1,0.25,19,1,0.052632
2025-12,大模型测试工程师,Ray,2,0,0.0,21,1,0.047619
2026-01,大模型测试工程师,Ray,2,1,0.5,23,2,0.086957
2026-02,大模型测试工程师,Ray,4,0,0.0,27,2,0.074074
2026-04,大模型测试工程师,Ray,3,2,0.666667,30,4,0.133333
2026-05,大模型测试工程师,Ray,1,1,1.0,31,5,0.16129
2026-06,大模型测试工程师,Ray,1,0,0.0,32,5,0.15625
2026-07,大模型测试工程师,Ray,3,1,0.333333,35,6,0.171429
2024-12,大模型测试工程师,Rust,5,1,0.2,5,1,0.2
2025-01,大模型测试工程师,Rust,3,2,0.666667,8,3,0.375
2025-02,大模型测试工程师,Rust,1,0,0.0,9,3,0.333333
2025-06,大模型测试工程师,Rust,2,0,0.0,11,3,0.272727
2025-07,大模型测试工程师,Rust,2,1,0.5,13,4,0.307692
2025-08,大模型测试工程师,Rust,1,0,0.0,14,4,0.285714
2025-10,大模型测试工程师,Rust,1,0,0.0,15,4,0.266667
2025-11,大模型测试工程师,Rust,4,1,0.25,19,5,0.263158
2025-12,大模型测试工程师,Rust,2,1,0.5,21,6,0.285714
2026-01,大模型测试工程师,Rust,2,1,0.5,23,7,0.304348
2026-02,大模型测试工程师,Rust,4,0,0.0,27,7,0.259259
2026-04,大模型测试工程师,Rust,3,0,0.0,30,7,0.233333
2026-05,大模型测试工程师,Rust,1,0,0.0,31,7,0.225806
2026-06,大模型测试工程师,Rust,1,0,0.0,32,7,0.21875
2026-07,大模型测试工程师,Rust,3,0,0.0,35,7,0.2
2025-01,大模型测试工程师,SFT,3,1,0.333333,8,1,0.125
