month,standard_job,skill,kg_display_skill,lifecycle_status,first_seen_month,last_seen_month,age_months,months_since_last_seen,current_monthly_skill_count,current_monthly_skill_frequency,cumulative_skill_count,cumulative_skill_frequency,recent_3m_skill_count,recent_6m_skill_count,recent_3m_active_months,recent_6m_active_months,prev_3m_skill_count,prev_6m_skill_count,mom_frequency_change,recent_3m_vs_prev_3m_change,recent_6m_frequency_stddev,covered_job_count,recent_3m_covered_job_count,prev_3m_covered_job_count,recent_3m_covered_job_count_change,lifecycle_reason,updated_at
2026-07,数据库工程师,Rust,,活跃技能,2025-01,2026-07,19,0,3,0.1429,21,0.0506,5,9,2,4,4,5,0.572057,0.25,0.060991,16,11,12,-1,最近3个月活跃2个月，最近3个月出现5次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,Spark,,活跃技能,2025-01,2026-07,19,0,2,0.0952,16,0.0386,4,6,2,4,2,4,1.0,1.0,0.038054,32,24,23,1,最近3个月活跃2个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,TCP/IP,,观察中,2024-12,2026-06,20,1,0,0.0,22,0.053,1,3,1,2,2,10,-1.0,-0.5,0.033449,12,9,9,0,当前证据不足，最近3个月出现1次，累计出现22次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,代价模型,,废弃技能,2024-12,2026-03,20,4,0,0.0,11,0.0265,0,4,0,2,4,6,0.0,-1.0,0.044236,2,0,1,-1,最近3个月未出现，距最后出现已4个月，历史累计出现11次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,内存管理,,活跃技能,2025-01,2026-06,19,1,0,0.0,32,0.0771,3,7,1,3,4,17,-1.0,-0.25,0.055891,20,10,10,0,最近3个月活跃1个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,分布式系统,,稳定核心技能,2024-12,2026-07,20,0,15,0.7143,285,0.6867,47,88,3,6,41,93,0.047668,0.146341,0.051285,33,22,20,2,已持续20个月，近6个月活跃6个月，累计频率0.69,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,向量计算,,活跃技能,2025-01,2026-07,19,0,1,0.0476,28,0.0675,3,7,2,4,4,12,1.0,-0.25,0.041712,2,2,2,0,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,异常检测,,活跃技能,2025-01,2026-07,19,0,3,0.1429,34,0.0819,11,22,3,6,11,8,0.047654,0.0,0.037565,10,10,9,1,最近3个月活跃3个月，最近3个月出现11次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,性能优化,,衰退技能,2024-12,2026-06,20,1,0,0.0,16,0.0386,1,4,1,4,3,4,-1.0,-0.666667,0.022394,21,13,14,-1,最近3个月出现1次，低于前3个月3次的一半,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,操作系统,,活跃技能,2025-02,2026-07,18,0,1,0.0476,24,0.0578,4,8,3,6,4,9,-0.476348,0.0,0.023238,30,20,23,-3,最近3个月活跃3个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,数据工程,,稳定核心技能,2024-12,2026-07,20,0,14,0.6667,307,0.7398,47,92,3,6,45,91,-0.022147,0.044444,0.102978,41,32,32,0,已持续20个月，近6个月活跃6个月，累计频率0.74,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,查询优化,,观察中,2024-12,2026-06,20,1,0,0.0,14,0.0337,2,2,1,1,0,3,-1.0,1.0,0.033876,7,2,2,0,当前证据不足，最近3个月出现2次，累计出现14次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,物联网,,活跃技能,2025-01,2026-07,19,0,5,0.2381,17,0.041,10,13,3,6,3,2,0.745601,2.333333,0.069112,3,3,3,0,最近3个月活跃3个月，最近3个月出现10次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,系统开发,,衰退技能,2024-12,2026-07,20,0,1,0.0476,23,0.0554,1,5,1,4,4,10,1.0,-0.75,0.030719,24,16,14,2,最近3个月出现1次，低于前3个月4次的一半,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,网络技术,,活跃技能,2024-12,2026-07,20,0,2,0.0952,16,0.0386,3,5,2,3,2,1,1.0,0.5,0.040949,24,17,18,-1,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,网络编程,,活跃技能,2024-12,2026-07,20,0,1,0.0476,19,0.0458,3,4,2,3,1,5,-0.476348,2.0,0.034415,14,7,7,0,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,自动化运维,,观察中,2024-12,2026-07,20,0,1,0.0476,20,0.0482,2,5,2,4,3,7,1.0,-0.333333,0.033908,3,2,2,0,当前证据不足，最近3个月出现2次，累计出现20次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,计算机体系结构,,观察中,2025-01,2026-05,19,2,0,0.0,16,0.0386,1,3,1,3,2,9,0.0,-0.5,0.023246,21,16,12,4,当前证据不足，最近3个月出现1次，累计出现16次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,软件工程,,废弃技能,2024-12,2026-02,20,5,0,0.0,15,0.0361,0,2,0,1,2,4,0.0,-1.0,0.032423,21,10,12,-2,最近3个月未出现，距最后出现已5个月，历史累计出现15次,2026-08-07T09:06:01+00:00
2026-07,数据库工程师,软件开发,,废弃技能,2024-12,2026-03,20,4,0,0.0,12,0.0289,0,3,0,2,3,3,0.0,-1.0,0.03755,29,20,20,0,最近3个月未出现，距最后出现已4个月，历史累计出现12次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,C/C++,,稳定核心技能,2024-12,2026-07,20,0,7,0.3043,205,0.4858,26,58,3,6,32,57,-0.323778,-0.1875,0.081789,66,62,61,1,已持续20个月，近6个月活跃6个月，累计频率0.49,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,ClickHouse,,稳定核心技能,2024-12,2026-07,20,0,10,0.4348,178,0.4218,26,53,3,6,27,51,-0.033778,-0.037037,0.082753,11,6,7,-1,已持续20个月，近6个月活跃6个月，累计频率0.42,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Elasticsearch,,观察中,2025-06,2026-05,14,2,0,0.0,6,0.0142,1,2,1,2,1,3,0.0,0.0,0.023213,15,6,8,-2,当前证据不足，最近3个月出现1次，累计出现6次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Embedding,,稳定核心技能,2025-05,2026-07,15,0,13,0.5652,171,0.4052,32,71,3,6,39,64,0.027636,-0.179487,0.065816,10,6,6,0,已持续15个月，近6个月活跃6个月，累计频率0.41,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Flink,,稳定核心技能,2024-12,2026-07,20,0,13,0.5652,231,0.5474,34,69,3,6,35,62,0.1304,-0.028571,0.080075,24,16,17,-1,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Go,,稳定核心技能,2024-12,2026-07,20,0,11,0.4783,210,0.4976,31,66,3,6,35,62,0.062889,-0.114286,0.044214,52,42,41,1,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,HBase,,废弃技能,2025-03,2025-12,17,7,0,0.0,4,0.0095,0,0,0,0,0,1,0.0,0.0,0.0,11,8,8,0,最近3个月未出现，距最后出现已7个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Hadoop,,稳定核心技能,2024-12,2026-07,20,0,11,0.4783,223,0.5284,33,67,3,6,34,64,-0.130364,-0.029412,0.063121,29,17,19,-2,已持续20个月，近6个月活跃6个月，累计频率0.53,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Hive,,稳定核心技能,2024-12,2026-07,20,0,11,0.4783,213,0.5047,33,62,3,6,29,63,-0.202833,0.137931,0.071696,24,17,17,0,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Java,,稳定核心技能,2024-12,2026-07,20,0,13,0.5652,234,0.5545,34,70,3,6,36,70,-0.058,-0.055556,0.064623,52,45,46,-1,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Kafka,,稳定核心技能,2024-12,2026-07,20,0,15,0.6522,208,0.4929,30,62,3,6,32,62,0.863429,-0.0625,0.099782,21,16,14,2,已持续20个月，近6个月活跃6个月，累计频率0.49,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Machine Learning,,观察中,2025-03,2026-07,17,0,1,0.0435,3,0.0071,2,2,2,2,0,0,-0.13,1.0,0.022118,35,33,32,1,当前证据不足，最近3个月出现2次，累计出现3次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,MySQL,,废弃技能,2025-01,2025-04,19,15,0,0.0,4,0.0095,0,0,0,0,0,0,0.0,0.0,0.0,33,25,23,2,最近3个月未出现，距最后出现已15个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,PyTorch,,观察中,2024-12,2026-05,20,2,0,0.0,5,0.0118,1,1,1,1,0,3,0.0,1.0,0.019603,38,31,30,1,当前证据不足，最近3个月出现1次，累计出现5次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Python,,稳定核心技能,2024-12,2026-07,20,0,12,0.5217,235,0.5569,31,69,3,6,38,72,0.159333,-0.184211,0.071092,70,66,66,0,已持续20个月，近6个月活跃6个月，累计频率0.56,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Ray,,活跃技能,2025-08,2026-07,12,0,2,0.087,5,0.0118,3,4,2,3,1,1,1.0,2.0,0.033406,9,6,6,0,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Redis,,观察中,2025-02,2026-06,18,1,0,0.0,4,0.0095,1,2,1,2,1,0,-1.0,0.0,0.022547,22,17,16,1,当前证据不足，最近3个月出现1次，累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Scala,,观察中,2025-01,2026-07,19,0,1,0.0435,4,0.0095,2,2,2,2,0,0,1.0,1.0,0.022803,6,4,3,1,当前证据不足，最近3个月出现2次，累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Shell脚本,,废弃技能,2024-12,2025-05,20,14,0,0.0,5,0.0118,0,0,0,0,0,0,0.0,0.0,0.0,25,17,16,1,最近3个月未出现，距最后出现已14个月，历史累计出现5次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Spark,,稳定核心技能,2024-12,2026-07,20,0,11,0.4783,228,0.5403,32,67,3,6,35,67,-0.0434,-0.085714,0.068104,32,24,23,1,已持续20个月，近6个月活跃6个月，累计频率0.54,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Spring Boot,,观察中,2025-02,2025-11,18,8,0,0.0,2,0.0047,0,0,0,0,0,1,0.0,0.0,0.0,7,2,3,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,TensorFlow,,观察中,2025-08,2026-07,12,0,2,0.087,3,0.0071,2,2,1,1,0,1,1.0,1.0,0.032423,30,25,26,-1,当前证据不足，最近3个月出现2次，累计出现3次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Transformer,,观察中,2025-02,2026-07,18,0,1,0.0435,9,0.0213,2,3,2,3,1,2,-0.13,1.0,0.023246,16,14,11,3,当前证据不足，最近3个月出现2次，累计出现9次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,TypeScript,,废弃技能,2025-01,2026-03,19,4,0,0.0,6,0.0142,0,1,0,1,1,1,0.0,-1.0,0.016957,11,7,8,-1,最近3个月未出现，距最后出现已4个月，历史累计出现6次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,Unix,,废弃技能,2025-01,2025-12,19,7,0,0.0,4,0.0095,0,0,0,0,0,1,0.0,0.0,0.0,11,3,2,1,最近3个月未出现，距最后出现已7个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,世界模型,,废弃技能,2025-02,2026-01,18,6,0,0.0,4,0.0095,0,0,0,0,0,3,0.0,0.0,0.0,2,1,0,1,最近3个月未出现，距最后出现已6个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,内存管理,,废弃技能,2025-04,2025-12,16,7,0,0.0,4,0.0095,0,0,0,0,0,3,0.0,0.0,0.0,20,10,10,0,最近3个月未出现，距最后出现已7个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,分布式存储,,衰退技能,2025-06,2026-05,14,2,0,0.0,5,0.0118,1,4,1,4,3,0,0.0,-0.666667,0.022427,12,9,6,3,最近3个月出现1次，低于前3个月3次的一半,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,分布式系统,,观察中,2024-12,2024-12,20,19,0,0.0,1,0.0024,0,0,0,0,0,0,0.0,0.0,0.0,33,22,20,2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,分布式计算,,观察中,2026-07,2026-07,1,0,1,0.0435,1,0.0024,1,1,1,1,0,0,1.0,1.0,0.016211,9,4,3,1,当前证据不足，最近3个月出现1次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,向量数据库,,稳定核心技能,2024-12,2026-07,20,0,14,0.6087,236,0.5592,35,74,3,6,39,65,0.0145,-0.102564,0.069883,11,6,8,-2,已持续20个月，近6个月活跃6个月，累计频率0.56,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,序列建模,,废弃技能,2024-12,2025-09,20,10,0,0.0,6,0.0142,0,0,0,0,0,1,0.0,0.0,0.0,7,5,5,0,最近3个月未出现，距最后出现已10个月，历史累计出现6次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,数据工程,,稳定核心技能,2024-12,2026-07,20,0,12,0.5217,228,0.5403,30,64,3,6,34,65,0.30425,-0.117647,0.070417,41,32,32,0,已持续20个月，近6个月活跃6个月，累计频率0.54,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,机器人与自动驾驶,,活跃技能,2025-10,2026-07,10,0,1,0.0435,4,0.0095,3,3,2,2,0,1,1.0,1.0,0.039349,15,13,12,1,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,机器学习,,观察中,2024-12,2026-05,20,2,0,0.0,6,0.0142,1,1,1,1,0,3,0.0,1.0,0.019603,44,32,31,1,当前证据不足，最近3个月出现1次，累计出现6次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,查询优化,,废弃技能,2025-04,2025-11,16,8,0,0.0,4,0.0095,0,0,0,0,0,2,0.0,0.0,0.0,7,2,2,0,最近3个月未出现，距最后出现已8个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,模型训练,,废弃技能,2025-04,2026-01,16,6,0,0.0,4,0.0095,0,0,0,0,0,2,0.0,0.0,0.0,14,10,10,0,最近3个月未出现，距最后出现已6个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,消息队列,,观察中,2024-12,2026-06,20,1,0,0.0,5,0.0118,2,3,1,2,1,1,-1.0,1.0,0.037731,18,13,13,0,当前证据不足，最近3个月出现2次，累计出现5次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,特征工程,,观察中,2025-02,2025-02,18,17,0,0.0,2,0.0047,0,0,0,0,0,0,0.0,0.0,0.0,9,2,3,-1,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,知识图谱,,稳定核心技能,2025-06,2026-07,14,0,12,0.5217,153,0.3626,32,65,3,6,33,64,0.0434,-0.030303,0.011391,9,6,7,-1,已持续14个月，近6个月活跃6个月，累计频率0.36,2026-08-07T09:06:01+00:00
2026-07,数据开发工程师,算法工程,,观察中,2025-02,2026-04,18,3,0,0.0,5,0.0118,0,1,0,1,1,0,0.0,-1.0,0.016957,22,13,13,0,当前证据不足，最近3个月出现0次，累计出现5次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,C/C++,,稳定核心技能,2024-12,2026-07,20,0,12,0.5455,230,0.5489,37,69,3,6,32,63,-0.057696,0.15625,0.036763,66,62,61,1,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Flink,,废弃技能,2024-12,2025-11,20,8,0,0.0,5,0.0119,0,0,0,0,0,1,0.0,0.0,0.0,24,16,17,-1,最近3个月未出现，距最后出现已8个月，历史累计出现5次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Go,,观察中,2025-09,2025-09,11,10,0,0.0,1,0.0024,0,0,0,0,0,1,0.0,0.0,0.0,52,42,41,1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Hadoop,,稳定核心技能,2024-12,2026-07,20,0,11,0.5,210,0.5012,31,61,3,6,30,58,0.35722,0.033333,0.064025,29,17,19,-2,已持续20个月，近6个月活跃6个月，累计频率0.50,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Hive,,稳定核心技能,2024-12,2026-07,20,0,11,0.5,235,0.5609,38,73,3,6,35,66,-0.26922,0.085714,0.057572,24,17,17,0,已持续20个月，近6个月活跃6个月，累计频率0.56,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Java,,稳定核心技能,2024-12,2026-07,20,0,13,0.5909,218,0.5203,36,66,3,6,30,63,0.122744,0.2,0.053631,52,45,46,-1,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Kafka,,观察中,2026-05,2026-05,3,2,0,0.0,1,0.0024,1,1,1,1,0,0,0.0,1.0,0.016211,21,16,14,2,当前证据不足，最近3个月出现1次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Linux,,废弃技能,2025-09,2025-11,11,8,0,0.0,3,0.0072,0,0,0,0,0,3,0.0,0.0,0.0,47,38,40,-2,最近3个月未出现，距最后出现已8个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Machine Learning,,稳定核心技能,2024-12,2026-07,20,0,9,0.4091,205,0.4893,32,59,3,6,27,62,-0.293315,0.185185,0.061897,35,33,32,1,已持续20个月，近6个月活跃6个月，累计频率0.49,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,MySQL,,观察中,2025-03,2025-03,17,16,0,0.0,2,0.0048,0,0,0,0,0,0,0.0,0.0,0.0,33,25,23,2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,NLP,,稳定核心技能,2024-12,2026-07,20,0,9,0.4091,198,0.4726,25,56,3,6,31,60,0.110478,-0.193548,0.072438,26,24,24,0,已持续20个月，近6个月活跃6个月，累计频率0.47,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,PyTorch,,稳定核心技能,2024-12,2026-07,20,0,12,0.5455,202,0.4821,31,58,3,6,27,58,0.036481,0.148148,0.066206,38,31,30,1,已持续20个月，近6个月活跃6个月，累计频率0.48,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Python,,稳定核心技能,2024-12,2026-07,20,0,14,0.6364,238,0.568,37,74,3,6,37,69,0.099326,0.0,0.045094,70,66,66,0,已持续20个月，近6个月活跃6个月，累计频率0.57,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,React,,废弃技能,2025-04,2026-01,16,6,0,0.0,5,0.0119,0,0,0,0,0,3,0.0,0.0,0.0,17,8,7,1,最近3个月未出现，距最后出现已6个月，历史累计出现5次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Redis,,观察中,2025-10,2026-07,10,0,1,0.0455,3,0.0072,1,2,1,2,1,1,1.0,0.0,0.021952,22,17,16,1,当前证据不足，最近3个月出现1次，累计出现3次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Shell脚本,,观察中,2025-03,2026-06,17,1,0,0.0,6,0.0143,1,1,1,1,0,2,-1.0,1.0,0.019603,25,17,16,1,当前证据不足，最近3个月出现1次，累计出现6次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Spark,,稳定核心技能,2024-12,2026-07,20,0,16,0.7273,237,0.5656,41,73,3,6,32,70,0.15152,0.28125,0.080776,32,24,23,1,已持续20个月，近6个月活跃6个月，累计频率0.57,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,TensorFlow,,稳定核心技能,2024-12,2026-07,20,0,11,0.5,198,0.4726,27,58,3,6,31,55,0.187366,-0.129032,0.064792,30,25,26,-1,已持续20个月，近6个月活跃6个月，累计频率0.47,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,Transformer,,观察中,2025-03,2026-05,17,2,0,0.0,2,0.0048,1,1,1,1,0,0,0.0,1.0,0.016211,16,14,11,3,当前证据不足，最近3个月出现1次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,信息检索,,观察中,2025-05,2025-06,15,13,0,0.0,2,0.0048,0,0,0,0,0,0,0.0,0.0,0.0,7,1,1,0,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,因果推断,,活跃技能,2025-07,2026-07,13,0,2,0.0909,5,0.0119,3,3,2,2,0,1,1.0,1.0,0.034507,8,6,5,1,最近3个月活跃2个月，最近3个月出现3次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,多目标优化,,废弃技能,2025-07,2026-01,13,6,0,0.0,4,0.0095,0,0,0,0,0,3,0.0,0.0,0.0,5,2,2,0,最近3个月未出现，距最后出现已6个月，历史累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,推荐算法,,观察中,2025-01,2025-05,19,14,0,0.0,2,0.0048,0,0,0,0,0,0,0.0,0.0,0.0,14,9,7,2,当前证据不足，最近3个月出现0次，累计出现2次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,搜索算法,,观察中,2024-12,2026-04,20,3,0,0.0,5,0.0119,0,2,0,2,2,1,0.0,-1.0,0.024195,12,5,6,-1,当前证据不足，最近3个月出现0次，累计出现5次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,数据工程,,稳定核心技能,2024-12,2026-07,20,0,12,0.5455,221,0.5274,32,66,3,6,34,64,0.295417,-0.058824,0.064658,41,32,32,0,已持续20个月，近6个月活跃6个月，累计频率0.53,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,机器学习,,稳定核心技能,2024-12,2026-07,20,0,12,0.5455,219,0.5227,33,63,3,6,30,66,0.036481,0.1,0.025916,44,32,31,1,已持续20个月，近6个月活跃6个月，累计频率0.52,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,模型训练,,观察中,2025-09,2026-05,11,2,0,0.0,4,0.0095,1,1,1,1,0,3,0.0,1.0,0.016211,14,10,10,0,当前证据不足，最近3个月出现1次，累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,深度学习,,稳定核心技能,2024-12,2026-07,20,0,14,0.6364,229,0.5465,34,66,3,6,32,68,0.209196,0.0625,0.065826,38,27,27,0,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,深度学习框架,,观察中,2025-05,2025-05,15,14,0,0.0,1,0.0024,0,0,0,0,0,0,0.0,0.0,0.0,15,6,4,2,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,游戏与图形开发,,废弃技能,2024-12,2025-09,20,10,0,0.0,3,0.0072,0,0,0,0,0,1,0.0,0.0,0.0,9,6,6,0,最近3个月未出现，距最后出现已10个月，历史累计出现3次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,特征工程,,观察中,2025-02,2025-02,18,17,0,0.0,1,0.0024,0,0,0,0,0,0,0.0,0.0,0.0,9,2,3,-1,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,算法工程,,稳定核心技能,2024-12,2026-07,20,0,10,0.4545,223,0.5322,29,61,3,6,32,69,0.079316,-0.09375,0.090987,22,13,13,0,已持续20个月，近6个月活跃6个月，累计频率0.53,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,网络编程,,观察中,2025-08,2025-08,12,11,0,0.0,1,0.0024,0,0,0,0,0,1,0.0,0.0,0.0,14,7,7,0,当前证据不足，最近3个月出现0次，累计出现1次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,自然语言处理,,观察中,2025-06,2026-04,14,3,0,0.0,4,0.0095,0,1,0,1,1,2,0.0,-1.0,0.019603,11,1,5,-4,当前证据不足，最近3个月出现0次，累计出现4次,2026-08-07T09:06:01+00:00
2026-07,数据挖掘算法工程师,计算机视觉,,观察中,2025-10,2026-06,10,1,0,0.0,8,0.0191,1,3,1,3,2,5,-1.0,-0.5,0.025881,28,28,26,2,当前证据不足，最近3个月出现1次，累计出现8次,2026-08-07T09:06:01+00:00
2026-07,数据治理工程师,Hive,,稳定核心技能,2024-12,2026-07,20,0,22,1.0,416,1.0,68,131,3,6,63,125,0.0,0.079365,0.0,24,17,17,0,已持续20个月，近6个月活跃6个月，累计频率1.00,2026-08-07T09:06:01+00:00
2026-07,数据治理工程师,Python,,稳定核心技能,2024-12,2026-07,20,0,22,1.0,416,1.0,68,131,3,6,63,125,0.0,0.079365,0.0,70,66,66,0,已持续20个月，近6个月活跃6个月，累计频率1.00,2026-08-07T09:06:01+00:00
2026-07,数据治理工程师,Spark,,稳定核心技能,2024-12,2026-07,20,0,22,1.0,416,1.0,68,131,3,6,63,125,0.0,0.079365,0.0,32,24,23,1,已持续20个月，近6个月活跃6个月，累计频率1.00,2026-08-07T09:06:01+00:00
2026-07,数据治理工程师,数据工程,,稳定核心技能,2024-12,2026-07,20,0,22,1.0,416,1.0,68,131,3,6,63,125,0.0,0.079365,0.0,41,32,32,0,已持续20个月，近6个月活跃6个月，累计频率1.00,2026-08-07T09:06:01+00:00
2026-07,服务器工程师,C/C++,,稳定核心技能,2024-12,2026-07,20,0,16,0.8,316,0.7689,51,96,3,6,45,94,-0.123768,0.133333,0.070197,66,62,61,1,已持续20个月，近6个月活跃6个月，累计频率0.77,2026-08-07T09:06:01+00:00
2026-07,服务器工程师,Docker,,活跃技能,2024-12,2026-07,20,0,2,0.1,38,0.0925,4,8,2,4,4,11,1.0,0.0,0.052633,23,14,15,-1,最近3个月活跃2个月，最近3个月出现4次,2026-08-07T09:06:01+00:00
2026-07,服务器工程师,GPU,,活跃技能,2024-12,2026-07,20,0,1,0.05,40,0.0973,5,9,3,5,4,9,-0.425287,0.25,0.036839,18,11,9,2,最近3个月活跃3个月，最近3个月出现5次,2026-08-07T09:06:01+00:00
2026-07,服务器工程师,Go,,稳定核心技能,2024-12,2026-07,20,0,12,0.6,224,0.545,39,74,3,6,35,58,-0.137559,0.114286,0.049875,52,42,41,1,已持续20个月，近6个月活跃6个月，累计频率0.55,2026-08-07T09:06:01+00:00
2026-07,服务器工程师,IT基础设施,,稳定核心技能,2024-12,2026-07,20,0,9,0.45,253,0.6156,32,72,3,6,40,71,0.034959,-0.2,0.105447,10,7,8,-1,已持续20个月，近6个月活跃6个月，累计频率0.62,2026-08-07T09:06:01+00:00
