standard_job,standard_category,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,job_demand_trend_type,source_jd_count,source_skill_row_count,planned_job_jd_count,average_active_month_probability,max_active_month_probability
系统软件工程师,软件研发,分布式计算,数据工程,traditional,trend,稳定型,消失后再出现,177,2,38,0.1317,0.1594
系统软件工程师,软件研发,汇编语言,编程语言,traditional,trend,持续下降,消失后再出现,177,2,38,0.1687,0.2314
系统软件工程师,软件研发,消息队列,数据工程,traditional,trend,先上升后稳定,消失后再出现,177,2,38,0.204,0.2616
系统软件工程师,软件研发,CSS,编程语言,traditional,trend,间歇出现,消失后再出现,177,1,38,0.1574,0.1869
系统软件工程师,软件研发,Hadoop,数据工程,traditional,trend,稳定型,消失后再出现,177,1,38,0.1137,0.1356
系统软件工程师,软件研发,Webpack,软件开发,traditional,trend,稳定型,消失后再出现,177,1,38,0.1112,0.133
系统软件工程师,软件研发,多租户架构,系统与运维,traditional,trend,持续上升,消失后再出现,177,1,38,0.1542,0.2061
系统软件工程师,软件研发,录制回放,软件工程,traditional,trend,持续下降,消失后再出现,177,1,38,0.1277,0.1872
系统软件工程师,软件研发,编解码技术,音视频技术,traditional,trend,间歇出现,消失后再出现,177,1,38,0.1497,0.1842
嵌入式软件工程师,软件研发,机器人与自动驾驶,机器人与自动驾驶,new,trend,持续下降,持续下降,33,4,32,0.1961,0.3439
嵌入式软件工程师,软件研发,异构计算,硬件与芯片,new,trend,先上升后下降,持续下降,33,2,32,0.2229,0.3473
嵌入式软件工程师,软件研发,AI工具,大模型,new,trend,持续上升,持续下降,33,1,32,0.1788,0.2895
嵌入式软件工程师,软件研发,模型压缩,大模型,new,trend,持续上升,持续下降,33,1,32,0.1489,0.221
嵌入式软件工程师,软件研发,模式识别,AI,new,trend,先上升后下降,持续下降,33,1,32,0.2012,0.3436
嵌入式软件工程师,软件研发,物联网,工业与物联网,new,trend,先上升后稳定,持续下降,33,1,32,0.2212,0.2997
嵌入式软件工程师,软件研发,计算机视觉,计算机视觉与图形,new,trend,后期突增,持续下降,33,1,32,0.1209,0.3238
嵌入式软件工程师,软件研发,C/C++,编程语言,traditional,core,先上升后稳定,持续下降,33,37,32,0.62,0.62
嵌入式软件工程师,软件研发,系统开发,系统与运维,traditional,core,先上升后稳定,持续下降,33,10,32,0.5976,0.5976
嵌入式软件工程师,软件研发,Linux,系统与运维,traditional,core,稳定型,持续下降,33,7,32,0.5203,0.5203
嵌入式软件工程师,软件研发,内存管理,软件工程,traditional,core,稳定型,持续下降,33,7,32,0.5203,0.5203
嵌入式软件工程师,软件研发,Python,编程语言,traditional,core,先上升后稳定,持续下降,33,5,32,0.4688,0.4688
嵌入式软件工程师,软件研发,TCP/IP,系统与运维,traditional,core,先上升后稳定,持续下降,33,5,32,0.4688,0.4688
嵌入式软件工程师,软件研发,Shell脚本,编程语言,traditional,core,先上升后稳定,持续下降,33,4,32,0.443,0.443
嵌入式软件工程师,软件研发,光学技术,硬件与芯片,traditional,core,稳定型,持续下降,33,4,32,0.443,0.443
嵌入式软件工程师,软件研发,网络技术,通信与网络,traditional,trend,持续下降,持续下降,33,4,32,0.1979,0.2668
嵌入式软件工程师,软件研发,软件开发,软件开发,traditional,trend,持续上升,持续下降,33,4,32,0.2127,0.3233
嵌入式软件工程师,软件研发,AUTOSAR,行业应用,traditional,trend,持续下降,持续下降,33,3,32,0.2143,0.3094
嵌入式软件工程师,软件研发,SRE,系统与运维,traditional,trend,稳定型,持续下降,33,2,32,0.1376,0.1573
嵌入式软件工程师,软件研发,性能优化,软件工程,traditional,trend,间歇出现,持续下降,33,2,32,0.1944,0.2485
嵌入式软件工程师,软件研发,算法工程,算法与数学,traditional,trend,先上升后下降,持续下降,33,2,32,0.1777,0.2362
嵌入式软件工程师,软件研发,跨平台开发,软件开发,traditional,trend,稳定型,持续下降,33,2,32,0.1344,0.1602
嵌入式软件工程师,软件研发,软件测试,软件测试,traditional,trend,先上升后下降,持续下降,33,2,32,0.1688,0.2032
嵌入式软件工程师,软件研发,通信技术,通信与网络,traditional,trend,持续上升,持续下降,33,2,32,0.1721,0.2478
嵌入式软件工程师,软件研发,CSS,编程语言,traditional,trend,后期突增,持续下降,33,1,32,0.1068,0.2104
嵌入式软件工程师,软件研发,HTML,编程语言,traditional,trend,持续下降,持续下降,33,1,32,0.1556,0.228
嵌入式软件工程师,软件研发,Webpack,软件开发,traditional,trend,先上升后稳定,持续下降,33,1,32,0.1561,0.2018
嵌入式软件工程师,软件研发,汇编语言,编程语言,traditional,trend,先上升后下降,持续下降,33,1,32,0.1462,0.1952
嵌入式软件工程师,软件研发,流程自动化,软件工程,traditional,trend,稳定型,持续下降,33,1,32,0.1108,0.1331
嵌入式软件工程师,软件研发,游戏与图形开发,游戏与图形,traditional,trend,持续上升,持续下降,33,1,32,0.1542,0.2171
嵌入式软件工程师,软件研发,硬件开发,硬件与芯片,traditional,trend,间歇出现,持续下降,33,1,32,0.1729,0.2052
嵌入式软件工程师,软件研发,计算机体系结构,硬件与芯片,traditional,trend,稳定型,持续下降,33,1,32,0.1132,0.1305
嵌入式软件工程师,软件研发,软件工程,软件工程,traditional,trend,先上升后稳定,持续下降,33,1,32,0.1664,0.2103
驱动开发工程师,软件研发,Machine Learning,AI,new,core,先上升后稳定,持续上升,78,4,43,0.3836,0.3836
驱动开发工程师,软件研发,AI工具,大模型,new,trend,稳定型,持续上升,78,3,43,0.1498,0.1761
驱动开发工程师,软件研发,AI算法,AI,new,trend,先上升后稳定,持续上升,78,2,43,0.2071,0.3022
驱动开发工程师,软件研发,NLP,大模型,new,trend,先上升后稳定,持续上升,78,2,43,0.2651,0.3528
驱动开发工程师,软件研发,计算机视觉,计算机视觉与图形,new,trend,持续上升,持续上升,78,2,43,0.174,0.2961
驱动开发工程师,软件研发,异构计算,硬件与芯片,new,trend,后期突增,持续上升,78,1,43,0.0937,0.2795
驱动开发工程师,软件研发,机器人与自动驾驶,机器人与自动驾驶,new,trend,持续下降,持续上升,78,1,43,0.1802,0.2781
驱动开发工程师,软件研发,高性能计算,硬件与芯片,new,trend,持续上升,持续上升,78,1,43,0.155,0.2631
驱动开发工程师,软件研发,C/C++,编程语言,traditional,core,先上升后稳定,持续上升,78,41,43,0.62,0.62
驱动开发工程师,软件研发,Linux,系统与运维,traditional,core,稳定型,持续上升,78,17,43,0.5253,0.5253
驱动开发工程师,软件研发,Android,软件开发,traditional,core,稳定型,持续上升,78,7,43,0.4163,0.4163
驱动开发工程师,软件研发,PLC编程,工业与物联网,traditional,core,先上升后稳定,持续上升,78,7,43,0.4163,0.4163
驱动开发工程师,软件研发,机器学习,AI,traditional,core,后期突增,持续上升,78,6,43,0.4054,0.4054
驱动开发工程师,软件研发,系统开发,系统与运维,traditional,core,先上升后下降,持续上升,78,6,43,0.4054,0.4054
驱动开发工程师,软件研发,Python,编程语言,traditional,core,先上升后稳定,持续上升,78,5,43,0.3945,0.3945
驱动开发工程师,软件研发,推荐算法,AI,traditional,trend,间歇出现,持续上升,78,4,43,0.2157,0.2449
驱动开发工程师,软件研发,硬件开发,硬件与芯片,traditional,trend,持续上升,持续上升,78,4,43,0.193,0.2844
驱动开发工程师,软件研发,科学计算,科学计算与仿真,traditional,trend,持续下降,持续上升,78,4,43,0.1912,0.2605
驱动开发工程师,软件研发,通信技术,通信与网络,traditional,trend,持续上升,持续上升,78,4,43,0.1768,0.2285
驱动开发工程师,软件研发,IT基础设施,云计算,traditional,trend,持续上升,持续上升,78,3,43,0.1964,0.3034
驱动开发工程师,软件研发,信号处理,硬件与芯片,traditional,trend,稳定型,持续上升,78,2,43,0.1404,0.1587
驱动开发工程师,软件研发,健康算法,行业应用,traditional,trend,后期突增,持续上升,78,2,43,0.1341,0.2149
驱动开发工程师,软件研发,内存管理,软件工程,traditional,trend,持续上升,持续上升,78,2,43,0.1895,0.276
驱动开发工程师,软件研发,搜索算法,AI,traditional,trend,持续上升,持续上升,78,2,43,0.1593,0.2335
驱动开发工程师,软件研发,数据工程,数据工程,traditional,trend,稳定型,持续上升,78,2,43,0.1312,0.1586
驱动开发工程师,软件研发,网络技术,通信与网络,traditional,trend,稳定型,持续上升,78,2,43,0.1409,0.1608
驱动开发工程师,软件研发,计算机体系结构,硬件与芯片,traditional,trend,持续下降,持续上升,78,2,43,0.1718,0.25
驱动开发工程师,软件研发,AUTOSAR,行业应用,traditional,trend,先上升后下降,持续上升,78,1,43,0.1634,0.2148
驱动开发工程师,软件研发,Docker,系统与运维,traditional,trend,后期突增,持续上升,78,1,43,0.1045,0.2106
驱动开发工程师,软件研发,RISC-V,系统与运维,traditional,trend,间歇出现,持续上升,78,1,43,0.1681,0.2211
驱动开发工程师,软件研发,Shell脚本,编程语言,traditional,trend,先上升后下降,持续上升,78,1,43,0.1443,0.199
驱动开发工程师,软件研发,TCP/IP,系统与运维,traditional,trend,先上升后稳定,持续上升,78,1,43,0.1857,0.2475
驱动开发工程师,软件研发,Unreal Engine,软件开发,traditional,trend,持续上升,持续上升,78,1,43,0.1527,0.2101
驱动开发工程师,软件研发,图像图形技术,计算机视觉与图形,traditional,trend,持续下降,持续上升,78,1,43,0.1545,0.2151
驱动开发工程师,软件研发,时间序列算法,算法与数学,traditional,trend,稳定型,持续上升,78,1,43,0.1179,0.1392
软件架构师,软件研发,LLM,大模型,new,core,持续上升,稳定波动,363,60,47,0.5067,0.6126
软件架构师,软件研发,AI工作流设计,AI,new,core,先上升后稳定,稳定波动,363,50,47,0.5284,0.6356
软件架构师,软件研发,AutoGen,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.5098,0.5961
软件架构师,软件研发,Context Engineering,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.4679,0.5057
软件架构师,软件研发,LangChain,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.4855,0.5449
软件架构师,软件研发,LangGraph,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.4798,0.5598
软件架构师,软件研发,MCP,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.6128,0.723
软件架构师,软件研发,Multi-Agent,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.5626,0.7013
软件架构师,软件研发,Tool Use,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.4691,0.5092
软件架构师,软件研发,上下文工程,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.4702,0.509
软件架构师,软件研发,模型服务化,大模型,new,core,先上升后稳定,稳定波动,363,50,47,0.485,0.5699
软件架构师,软件研发,Agent,大模型,new,trend,持续上升,稳定波动,363,42,47,0.4058,0.5875
软件架构师,软件研发,RAG,大模型,new,trend,持续上升,稳定波动,363,33,47,0.3648,0.4749
软件架构师,软件研发,AI基础设施,AI,new,trend,持续上升,稳定波动,363,22,47,0.3371,0.4068
软件架构师,软件研发,Ai coding,AI,new,trend,持续上升,稳定波动,363,22,47,0.3516,0.4366
软件架构师,软件研发,Function Calling,大模型,new,trend,持续上升,稳定波动,363,22,47,0.432,0.6119
软件架构师,软件研发,SGLang,大模型,new,trend,持续上升,稳定波动,363,22,47,0.3812,0.45
软件架构师,软件研发,prompt工程,大模型,new,trend,持续上升,稳定波动,363,22,47,0.3764,0.5512
软件架构师,软件研发,向量数据库,数据工程,new,trend,持续上升,稳定波动,363,22,47,0.3574,0.4989
软件架构师,软件研发,推理优化,大模型,new,trend,持续上升,稳定波动,363,22,47,0.3902,0.5468
软件架构师,软件研发,模型工程,大模型,new,trend,持续上升,稳定波动,363,22,47,0.3951,0.5263
软件架构师,软件研发,模型推理,大模型,new,trend,持续上升,稳定波动,363,22,47,0.3817,0.4853
软件架构师,软件研发,模型部署,大模型,new,trend,持续上升,稳定波动,363,22,47,0.3953,0.5298
软件架构师,软件研发,Embedding,大模型,new,trend,后期突增,稳定波动,363,8,47,0.2355,0.3873
软件架构师,软件研发,物联网,工业与物联网,new,trend,先上升后稳定,稳定波动,363,5,47,0.25,0.3271
软件架构师,软件研发,C/C++,编程语言,traditional,core,稳定型,稳定波动,363,151,47,0.62,0.62
软件架构师,软件研发,Python,编程语言,traditional,core,持续下降,稳定波动,363,141,47,0.62,0.62
软件架构师,软件研发,Java,编程语言,traditional,core,稳定型,稳定波动,363,125,47,0.62,0.62
软件架构师,软件研发,Go,编程语言,traditional,core,稳定型,稳定波动,363,114,47,0.6069,0.6069
软件架构师,软件研发,云计算,云计算,traditional,core,先上升后稳定,稳定波动,363,82,47,0.5346,0.5634
软件架构师,软件研发,分布式系统,软件工程,traditional,core,先上升后稳定,稳定波动,363,67,47,0.4969,0.4969
软件架构师,软件研发,数据工程,数据工程,traditional,core,先上升后稳定,稳定波动,363,66,47,0.4945,0.4945
软件架构师,软件研发,网络技术,通信与网络,traditional,trend,先上升后稳定,稳定波动,363,48,47,0.3928,0.5531
软件架构师,软件研发,系统开发,系统与运维,traditional,trend,持续下降,稳定波动,363,31,47,0.3224,0.4516
软件架构师,软件研发,操作系统,系统与运维,traditional,trend,先上升后稳定,稳定波动,363,30,47,0.342,0.4255
软件架构师,软件研发,SRE,系统与运维,traditional,trend,持续上升,稳定波动,363,27,47,0.3285,0.4398
软件架构师,软件研发,计算机体系结构,硬件与芯片,traditional,trend,稳定型,稳定波动,363,24,47,0.2484,0.2902
软件架构师,软件研发,MySQL,数据工程,traditional,trend,持续下降,稳定波动,363,21,47,0.2369,0.3359
软件架构师,软件研发,PyTorch,AI,traditional,trend,稳定型,稳定波动,363,15,47,0.2191,0.2664
软件架构师,软件研发,编程语言,编程语言,traditional,trend,间歇出现,稳定波动,363,14,47,0.2533,0.3119
软件架构师,软件研发,软件工程,软件工程,traditional,trend,持续下降,稳定波动,363,13,47,0.2432,0.3362
软件架构师,软件研发,Hadoop,数据工程,traditional,trend,持续上升,稳定波动,363,10,47,0.2439,0.3334
软件架构师,软件研发,Kafka,数据工程,traditional,trend,持续下降,稳定波动,363,10,47,0.2289,0.3001
软件架构师,软件研发,Spark,数据工程,traditional,trend,稳定型,稳定波动,363,10,47,0.2053,0.2295
软件架构师,软件研发,内存管理,软件工程,traditional,trend,持续下降,稳定波动,363,10,47,0.2455,0.3436
软件架构师,软件研发,Hive,数据工程,traditional,trend,稳定型,稳定波动,363,9,47,0.1935,0.2279
软件架构师,软件研发,Shell脚本,编程语言,traditional,trend,持续上升,稳定波动,363,9,47,0.2146,0.3235
软件架构师,软件研发,ClickHouse,数据工程,traditional,trend,间歇出现,稳定波动,363,5,47,0.2247,0.2586
软件架构师,软件研发,iOS,软件开发,traditional,trend,稳定型,稳定波动,363,5,47,0.1678,0.1934
软件架构师,软件研发,分布式计算,数据工程,traditional,trend,稳定型,稳定波动,363,5,47,0.1657,0.1949
软件架构师,软件研发,Elasticsearch,数据工程,traditional,trend,稳定型,稳定波动,363,4,47,0.1555,0.1879
软件架构师,软件研发,Spring Boot,软件开发,traditional,trend,先上升后稳定,稳定波动,363,4,47,0.241,0.2994
软件架构师,软件研发,网络协议,系统与运维,traditional,trend,持续下降,稳定波动,363,4,47,0.2209,0.3406
软件架构师,软件研发,计算机网络,通信与网络,traditional,trend,持续下降,稳定波动,363,4,47,0.2197,0.2988
软件架构师,软件研发,音视频技术,音视频技术,traditional,trend,持续下降,稳定波动,363,4,47,0.193,0.2618
软件架构师,软件研发,自动化运维,系统与运维,traditional,trend,稳定型,稳定波动,363,3,47,0.1458,0.1626
软件架构师,软件研发,高性能通信,通信与网络,traditional,trend,持续上升,稳定波动,363,3,47,0.197,0.3147
软件架构师,软件研发,Spring,软件开发,traditional,trend,持续上升,稳定波动,363,1,47,0.1585,0.2503
软件架构师,软件研发,在线服务,软件开发,traditional,trend,先上升后稳定,稳定波动,363,1,47,0.1664,0.2215
软件架构师,软件研发,多租户架构,系统与运维,traditional,trend,先上升后稳定,稳定波动,363,1,47,0.1851,0.2383
软件架构师,软件研发,流程自动化,软件工程,traditional,trend,先上升后稳定,稳定波动,363,1,47,0.1968,0.2658
软件开发工程师,软件研发,Ai coding,AI,new,trend,先上升后稳定,先上升后下降,1572,90,44,0.4611,0.5343
软件开发工程师,软件研发,AI应用开发,AI,new,trend,先上升后稳定,先上升后下降,1572,50,44,0.4394,0.5612
软件开发工程师,软件研发,大模型应用,大模型,new,trend,持续上升,先上升后下降,1572,26,44,0.3665,0.5196
软件开发工程师,软件研发,NLP,大模型,new,trend,先上升后下降,先上升后下降,1572,22,44,0.3009,0.499
软件开发工程师,软件研发,Memory,大模型,new,trend,持续上升,先上升后下降,1572,20,44,0.2933,0.4392
软件开发工程师,软件研发,异构计算,硬件与芯片,new,trend,后期突增,先上升后下降,1572,20,44,0.2028,0.4756
软件开发工程师,软件研发,模型训练,大模型,new,trend,先上升后稳定,先上升后下降,1572,19,44,0.318,0.453
软件开发工程师,软件研发,AIops,系统与运维,new,trend,持续上升,先上升后下降,1572,17,44,0.2901,0.4917
软件开发工程师,软件研发,AI工具,大模型,new,trend,先上升后稳定,先上升后下降,1572,14,44,0.3934,0.5782
软件开发工程师,软件研发,机器人与自动驾驶,机器人与自动驾驶,new,trend,稳定型,先上升后下降,1572,14,44,0.2201,0.2586
软件开发工程师,软件研发,向量计算,数据工程,new,trend,稳定型,先上升后下降,1572,7,44,0.1854,0.2168
软件开发工程师,软件研发,AI工程,AI,new,trend,先上升后稳定,先上升后下降,1572,3,44,0.2918,0.4039
软件开发工程师,软件研发,算子开发,硬件与芯片,new,trend,持续上升,先上升后下降,1572,2,44,0.19,0.3652
软件开发工程师,软件研发,大模型强化,大模型,new,trend,间歇出现,先上升后下降,1572,1,44,0.1569,0.1967
软件开发工程师,软件研发,C/C++,编程语言,traditional,core,先上升后稳定,先上升后下降,1572,1031,44,0.62,0.62
软件开发工程师,软件研发,Python,编程语言,traditional,core,稳定型,先上升后下降,1572,669,44,0.62,0.62
软件开发工程师,软件研发,Java,编程语言,traditional,core,稳定型,先上升后下降,1572,600,44,0.62,0.62
软件开发工程师,软件研发,Go,编程语言,traditional,core,持续上升,先上升后下降,1572,459,44,0.5882,0.5882
软件开发工程师,软件研发,数据工程,数据工程,traditional,core,持续上升,先上升后下降,1572,270,44,0.56,0.56
软件开发工程师,软件研发,Linux,系统与运维,traditional,core,先上升后稳定,先上升后下降,1572,264,44,0.56,0.56
软件开发工程师,软件研发,分布式系统,软件工程,traditional,core,先上升后稳定,先上升后下降,1572,236,44,0.56,0.56
软件开发工程师,软件研发,Spark,数据工程,traditional,core,先上升后稳定,先上升后下降,1572,218,44,0.56,0.56
软件开发工程师,软件研发,Hive,数据工程,traditional,core,先上升后稳定,先上升后下降,1572,194,44,0.56,0.56
软件开发工程师,软件研发,Flink,数据工程,traditional,core,稳定型,先上升后下降,1572,183,44,0.56,0.56
软件开发工程师,软件研发,Hadoop,数据工程,traditional,core,先上升后稳定,先上升后下降,1572,173,44,0.5711,0.609
软件开发工程师,软件研发,MySQL,数据工程,traditional,core,稳定型,先上升后下降,1572,138,44,0.56,0.56
软件开发工程师,软件研发,Kafka,数据工程,traditional,core,稳定型,先上升后下降,1572,129,44,0.56,0.56
软件开发工程师,软件研发,Redis,数据工程,traditional,core,稳定型,先上升后下降,1572,129,44,0.56,0.56
软件开发工程师,软件研发,网络技术,通信与网络,traditional,core,先上升后下降,先上升后下降,1572,116,44,0.56,0.56
软件开发工程师,软件研发,操作系统,系统与运维,traditional,core,先上升后稳定,先上升后下降,1572,112,44,0.5604,0.5677
软件开发工程师,软件研发,Kubernetes,系统与运维,traditional,core,先上升后稳定,先上升后下降,1572,106,44,0.56,0.56
软件开发工程师,软件研发,消息队列,数据工程,traditional,core,先上升后稳定,先上升后下降,1572,105,44,0.56,0.56
软件开发工程师,软件研发,ClickHouse,数据工程,traditional,trend,持续下降,先上升后下降,1572,92,44,0.3492,0.4721
软件开发工程师,软件研发,软件开发,软件开发,traditional,trend,持续上升,先上升后下降,1572,85,44,0.3286,0.3828
软件开发工程师,软件研发,HBase,数据工程,traditional,trend,后期突增,先上升后下降,1572,71,44,0.2359,0.396
软件开发工程师,软件研发,系统开发,系统与运维,traditional,trend,稳定型,先上升后下降,1572,66,44,0.2877,0.34
软件开发工程师,软件研发,Android,软件开发,traditional,trend,稳定型,先上升后下降,1572,48,44,0.2732,0.3057
软件开发工程师,软件研发,内存管理,软件工程,traditional,trend,稳定型,先上升后下降,1572,44,44,0.2652,0.3109
软件开发工程师,软件研发,MongoDB,数据工程,traditional,trend,持续下降,先上升后下降,1572,38,44,0.3203,0.4328
软件开发工程师,软件研发,PHP,编程语言,traditional,trend,稳定型,先上升后下降,1572,38,44,0.2574,0.3045
软件开发工程师,软件研发,通信技术,通信与网络,traditional,trend,稳定型,先上升后下降,1572,32,44,0.2467,0.2862
软件开发工程师,软件研发,Ray,AI,traditional,trend,持续下降,先上升后下降,1572,24,44,0.2747,0.4141
软件开发工程师,软件研发,Unreal Engine,软件开发,traditional,trend,持续上升,先上升后下降,1572,22,44,0.2709,0.3614
软件开发工程师,软件研发,查询优化,数据工程,traditional,trend,先上升后下降,先上升后下降,1572,21,44,0.3186,0.4241
软件开发工程师,软件研发,React,编程语言,traditional,trend,稳定型,先上升后下降,1572,19,44,0.2224,0.2581
软件开发工程师,软件研发,自动化运维,系统与运维,traditional,trend,后期突增,先上升后下降,1572,17,44,0.2325,0.4307
软件开发工程师,软件研发,RISC-V,系统与运维,traditional,trend,持续下降,先上升后下降,1572,15,44,0.2549,0.3416
软件开发工程师,软件研发,在线服务,软件开发,traditional,trend,间歇出现,先上升后下降,1572,13,44,0.3162,0.3952
软件开发工程师,软件研发,自动化测试,软件开发,traditional,trend,稳定型,先上升后下降,1572,11,44,0.2088,0.2431
软件开发工程师,软件研发,Flutter,软件开发,traditional,trend,先上升后稳定,先上升后下降,1572,8,44,0.2696,0.3454
软件开发工程师,软件研发,仿真技术,科学计算与仿真,traditional,trend,先上升后稳定,先上升后下降,1572,8,44,0.266,0.3248
软件开发工程师,软件研发,Web,软件开发,traditional,trend,持续下降,先上升后下降,1572,1,44,0.1458,0.2119
软件开发工程师,软件研发,交通算法,行业应用,traditional,trend,稳定型,先上升后下降,1572,1,44,0.1142,0.1328
数据开发工程师,数据,向量数据库,数据工程,new,core,先上升后稳定,稳定波动,45,90,33,0.62,0.62
数据开发工程师,数据,Embedding,大模型,new,core,持续上升,稳定波动,45,22,33,0.62,0.62
数据开发工程师,数据,知识图谱,知识图谱,new,core,持续上升,稳定波动,45,22,33,0.62,0.62
数据开发工程师,数据,Machine Learning,AI,new,trend,先上升后稳定,稳定波动,45,6,33,0.351,0.4753
数据开发工程师,数据,Transformer,大模型,new,trend,先上升后稳定,稳定波动,45,2,33,0.2751,0.3783
数据开发工程师,数据,因果推断,算法与数学,new,trend,持续上升,稳定波动,45,1,33,0.1608,0.2815
数据开发工程师,数据,小模型,大模型,new,trend,持续上升,稳定波动,45,1,33,0.1709,0.2613
数据开发工程师,数据,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,稳定波动,45,1,33,0.2048,0.2683
数据开发工程师,数据,计算机视觉,计算机视觉与图形,new,trend,间歇出现,稳定波动,45,1,33,0.1701,0.2079
数据开发工程师,数据,Python,编程语言,traditional,core,稳定型,稳定波动,45,31,33,0.62,0.62
数据开发工程师,数据,Spark,数据工程,traditional,core,持续上升,稳定波动,45,26,33,0.62,0.62
数据开发工程师,数据,Java,编程语言,traditional,core,持续上升,稳定波动,45,22,33,0.62,0.62
数据开发工程师,数据,Flink,数据工程,traditional,core,稳定型,稳定波动,45,21,33,0.62,0.62
数据开发工程师,数据,Hadoop,数据工程,traditional,core,稳定型,稳定波动,45,19,33,0.62,0.62
数据开发工程师,数据,数据工程,数据工程,traditional,core,先上升后稳定,稳定波动,45,19,33,0.62,0.62
数据开发工程师,数据,Go,编程语言,traditional,core,稳定型,稳定波动,45,12,33,0.5667,0.5667
数据开发工程师,数据,Hive,数据工程,traditional,core,持续上升,稳定波动,45,12,33,0.5667,0.5667
数据开发工程师,数据,C/C++,编程语言,traditional,core,稳定型,稳定波动,45,10,33,0.5289,0.5289
数据开发工程师,数据,Kafka,数据工程,traditional,core,先上升后稳定,稳定波动,45,10,33,0.5289,0.5289
数据开发工程师,数据,ClickHouse,数据工程,traditional,core,稳定型,稳定波动,45,8,33,0.4911,0.4911
数据开发工程师,数据,Ray,AI,traditional,trend,持续上升,稳定波动,45,7,33,0.2441,0.3589
数据开发工程师,数据,Scala,编程语言,traditional,trend,后期突增,稳定波动,45,5,33,0.1792,0.3392
数据开发工程师,数据,HBase,数据工程,traditional,trend,后期突增,稳定波动,45,4,33,0.1509,0.2968
数据开发工程师,数据,Redis,数据工程,traditional,trend,先上升后稳定,稳定波动,45,4,33,0.2599,0.3517
数据开发工程师,数据,深度学习,AI,traditional,trend,稳定型,稳定波动,45,4,33,0.1606,0.1932
数据开发工程师,数据,PyTorch,AI,traditional,trend,稳定型,稳定波动,45,3,33,0.1568,0.1756
数据开发工程师,数据,SRE,系统与运维,traditional,trend,稳定型,稳定波动,45,2,33,0.1352,0.1629
数据开发工程师,数据,TypeScript,编程语言,traditional,trend,稳定型,稳定波动,45,2,33,0.1364,0.1621
数据开发工程师,数据,分布式存储,数据工程,traditional,trend,稳定型,稳定波动,45,2,33,0.1358,0.1515
数据开发工程师,数据,分布式系统,软件工程,traditional,trend,先上升后下降,稳定波动,45,2,33,0.1972,0.2863
数据开发工程师,数据,流式计算,数据工程,traditional,trend,持续下降,稳定波动,45,2,33,0.1577,0.2147
数据开发工程师,数据,PostgreSQL,数据工程,traditional,trend,后期突增,稳定波动,45,1,33,0.0935,0.1937
数据开发工程师,数据,信息安全,安全,traditional,trend,先上升后下降,稳定波动,45,1,33,0.1515,0.1971
数据开发工程师,数据,内存管理,软件工程,traditional,trend,稳定型,稳定波动,45,1,33,0.114,0.1327
数据开发工程师,数据,特征工程,数据工程,traditional,trend,先上升后下降,稳定波动,45,1,33,0.1507,0.2115
数据开发工程师,数据,自然语言处理,AI,traditional,trend,先上升后稳定,稳定波动,45,1,33,0.1677,0.2219
数据仓库工程师,数据,模型训练,大模型,new,trend,后期突增,稳定波动,18,1,20,0.1098,0.308
数据仓库工程师,数据,数据工程,数据工程,traditional,core,先上升后稳定,稳定波动,18,17,20,0.62,0.62
数据仓库工程师,数据,Hive,数据工程,traditional,core,先上升后稳定,稳定波动,18,12,20,0.62,0.62
数据仓库工程师,数据,Python,编程语言,traditional,core,先上升后下降,稳定波动,18,12,20,0.62,0.62
数据仓库工程师,数据,Spark,数据工程,traditional,core,先上升后稳定,稳定波动,18,10,20,0.62,0.62
数据仓库工程师,数据,Flink,数据工程,traditional,core,先上升后稳定,稳定波动,18,8,20,0.62,0.62
数据仓库工程师,数据,Java,编程语言,traditional,core,持续上升,稳定波动,18,8,20,0.62,0.62
数据仓库工程师,数据,Hadoop,数据工程,traditional,core,持续上升,稳定波动,18,7,20,0.62,0.62
数据仓库工程师,数据,Kafka,数据工程,traditional,core,先上升后下降,稳定波动,18,6,20,0.62,0.62
数据仓库工程师,数据,C/C++,编程语言,traditional,trend,稳定型,稳定波动,18,2,20,0.1376,0.1547
数据仓库工程师,数据,Go,编程语言,traditional,trend,稳定型,稳定波动,18,2,20,0.1281,0.1592
数据仓库工程师,数据,HBase,数据工程,traditional,trend,后期突增,稳定波动,18,2,20,0.1217,0.2033
数据仓库工程师,数据,Docker,系统与运维,traditional,trend,先上升后稳定,稳定波动,18,1,20,0.1616,0.199
数据仓库工程师,数据,Elasticsearch,数据工程,traditional,trend,稳定型,稳定波动,18,1,20,0.112,0.1371
数据仓库工程师,数据,Kubernetes,系统与运维,traditional,trend,先上升后下降,稳定波动,18,1,20,0.1753,0.2298
数据仓库工程师,数据,MongoDB,数据工程,traditional,trend,稳定型,稳定波动,18,1,20,0.1137,0.1281
