standard_job,standard_category,month,month_index,monthly_jd_count,cumulative_jd_count,demand_trend_type,is_active_month
质量工程师,测试质量,2025-03,4,2,8,稳定波动,yes
质量工程师,测试质量,2025-04,5,0,8,稳定波动,no
质量工程师,测试质量,2025-05,6,1,9,稳定波动,yes
质量工程师,测试质量,2025-06,7,1,10,稳定波动,yes
质量工程师,测试质量,2025-07,8,2,12,稳定波动,yes
质量工程师,测试质量,2025-08,9,2,14,稳定波动,yes
质量工程师,测试质量,2025-09,10,2,16,稳定波动,yes
质量工程师,测试质量,2025-10,11,1,17,稳定波动,yes
质量工程师,测试质量,2025-11,12,1,18,稳定波动,yes
质量工程师,测试质量,2025-12,13,1,19,稳定波动,yes
质量工程师,测试质量,2026-01,14,1,20,稳定波动,yes
质量工程师,测试质量,2026-02,15,1,21,稳定波动,yes
质量工程师,测试质量,2026-03,16,2,23,稳定波动,yes
质量工程师,测试质量,2026-04,17,2,25,稳定波动,yes
质量工程师,测试质量,2026-05,18,2,27,稳定波动,yes
质量工程师,测试质量,2026-06,19,1,28,稳定波动,yes
质量工程师,测试质量,2026-07,20,1,29,稳定波动,yes
测试工程师,测试质量,2024-12,1,1,1,间歇出现,yes
测试工程师,测试质量,2025-01,2,0,1,间歇出现,no
测试工程师,测试质量,2025-02,3,2,3,间歇出现,yes
测试工程师,测试质量,2025-03,4,0,3,间歇出现,no
测试工程师,测试质量,2025-04,5,0,3,间歇出现,no
测试工程师,测试质量,2025-05,6,1,4,间歇出现,yes
测试工程师,测试质量,2025-06,7,0,4,间歇出现,no
测试工程师,测试质量,2025-07,8,2,6,间歇出现,yes
测试工程师,测试质量,2025-08,9,2,8,间歇出现,yes
测试工程师,测试质量,2025-09,10,0,8,间歇出现,no
测试工程师,测试质量,2025-10,11,0,8,间歇出现,no
测试工程师,测试质量,2025-11,12,0,8,间歇出现,no
测试工程师,测试质量,2025-12,13,0,8,间歇出现,no
测试工程师,测试质量,2026-01,14,0,8,间歇出现,no
测试工程师,测试质量,2026-02,15,1,9,间歇出现,yes
测试工程师,测试质量,2026-03,16,1,10,间歇出现,yes
测试工程师,测试质量,2026-04,17,0,10,间歇出现,no
测试工程师,测试质量,2026-05,18,0,10,间歇出现,no
测试工程师,测试质量,2026-06,19,2,12,间歇出现,yes
测试工程师,测试质量,2026-07,20,0,12,间歇出现,no
DevOps工程师,基础设施,2024-12,1,1,1,持续上升,yes
DevOps工程师,基础设施,2025-01,2,1,2,持续上升,yes
DevOps工程师,基础设施,2025-02,3,1,3,持续上升,yes
DevOps工程师,基础设施,2025-03,4,0,3,持续上升,no
DevOps工程师,基础设施,2025-04,5,1,4,持续上升,yes
DevOps工程师,基础设施,2025-05,6,1,5,持续上升,yes
DevOps工程师,基础设施,2025-06,7,1,6,持续上升,yes
DevOps工程师,基础设施,2025-07,8,2,8,持续上升,yes
DevOps工程师,基础设施,2025-08,9,2,10,持续上升,yes
DevOps工程师,基础设施,2025-09,10,2,12,持续上升,yes
DevOps工程师,基础设施,2025-10,11,1,13,持续上升,yes
DevOps工程师,基础设施,2025-11,12,1,14,持续上升,yes
DevOps工程师,基础设施,2025-12,13,1,15,持续上升,yes
DevOps工程师,基础设施,2026-01,14,1,16,持续上升,yes
DevOps工程师,基础设施,2026-02,15,1,17,持续上升,yes
DevOps工程师,基础设施,2026-03,16,1,18,持续上升,yes
DevOps工程师,基础设施,2026-04,17,1,19,持续上升,yes
DevOps工程师,基础设施,2026-05,18,2,21,持续上升,yes
DevOps工程师,基础设施,2026-06,19,2,23,持续上升,yes
DevOps工程师,基础设施,2026-07,20,2,25,持续上升,yes
运维工程师,基础设施,2024-12,1,2,2,消失后再出现,yes
运维工程师,基础设施,2025-01,2,3,5,消失后再出现,yes
运维工程师,基础设施,2025-02,3,3,8,消失后再出现,yes
运维工程师,基础设施,2025-03,4,0,8,消失后再出现,no
运维工程师,基础设施,2025-04,5,3,11,消失后再出现,yes
运维工程师,基础设施,2025-05,6,2,13,消失后再出现,yes
运维工程师,基础设施,2025-06,7,2,15,消失后再出现,yes
运维工程师,基础设施,2025-07,8,0,15,消失后再出现,no
运维工程师,基础设施,2025-08,9,0,15,消失后再出现,no
运维工程师,基础设施,2025-09,10,0,15,消失后再出现,no
运维工程师,基础设施,2025-10,11,0,15,消失后再出现,no
运维工程师,基础设施,2025-11,12,2,17,消失后再出现,yes
运维工程师,基础设施,2025-12,13,2,19,消失后再出现,yes
运维工程师,基础设施,2026-01,14,2,21,消失后再出现,yes
运维工程师,基础设施,2026-02,15,2,23,消失后再出现,yes
运维工程师,基础设施,2026-03,16,3,26,消失后再出现,yes
运维工程师,基础设施,2026-04,17,0,26,消失后再出现,no
运维工程师,基础设施,2026-05,18,3,29,消失后再出现,yes
运维工程师,基础设施,2026-06,19,3,32,消失后再出现,yes
运维工程师,基础设施,2026-07,20,3,35,消失后再出现,yes
云计算工程师,基础设施,2024-12,1,2,2,稳定波动,yes
云计算工程师,基础设施,2025-01,2,3,5,稳定波动,yes
云计算工程师,基础设施,2025-02,3,3,8,稳定波动,yes
云计算工程师,基础设施,2025-03,4,3,11,稳定波动,yes
云计算工程师,基础设施,2025-04,5,2,13,稳定波动,yes
云计算工程师,基础设施,2025-05,6,2,15,稳定波动,yes
云计算工程师,基础设施,2025-06,7,2,17,稳定波动,yes
云计算工程师,基础设施,2025-07,8,2,19,稳定波动,yes
云计算工程师,基础设施,2025-08,9,3,22,稳定波动,yes
云计算工程师,基础设施,2025-09,10,2,24,稳定波动,yes
云计算工程师,基础设施,2025-10,11,2,26,稳定波动,yes
云计算工程师,基础设施,2025-11,12,1,27,稳定波动,yes
云计算工程师,基础设施,2025-12,13,2,29,稳定波动,yes
云计算工程师,基础设施,2026-01,14,2,31,稳定波动,yes
云计算工程师,基础设施,2026-02,15,2,33,稳定波动,yes
云计算工程师,基础设施,2026-03,16,2,35,稳定波动,yes
云计算工程师,基础设施,2026-04,17,3,38,稳定波动,yes
云计算工程师,基础设施,2026-05,18,0,38,稳定波动,no
云计算工程师,基础设施,2026-06,19,2,40,稳定波动,yes
云计算工程师,基础设施,2026-07,20,1,41,稳定波动,yes
网络安全工程师,安全,2024-12,1,2,2,稳定波动,yes
网络安全工程师,安全,2025-01,2,3,5,稳定波动,yes
网络安全工程师,安全,2025-02,3,2,7,稳定波动,yes
网络安全工程师,安全,2025-03,4,0,7,稳定波动,no
网络安全工程师,安全,2025-04,5,2,9,稳定波动,yes
网络安全工程师,安全,2025-05,6,1,10,稳定波动,yes
网络安全工程师,安全,2025-06,7,2,12,稳定波动,yes
网络安全工程师,安全,2025-07,8,0,12,稳定波动,no
网络安全工程师,安全,2025-08,9,3,15,稳定波动,yes
网络安全工程师,安全,2025-09,10,2,17,稳定波动,yes
网络安全工程师,安全,2025-10,11,2,19,稳定波动,yes
网络安全工程师,安全,2025-11,12,2,21,稳定波动,yes
网络安全工程师,安全,2025-12,13,1,22,稳定波动,yes
网络安全工程师,安全,2026-01,14,2,24,稳定波动,yes
网络安全工程师,安全,2026-02,15,2,26,稳定波动,yes
网络安全工程师,安全,2026-03,16,2,28,稳定波动,yes
网络安全工程师,安全,2026-04,17,2,30,稳定波动,yes
网络安全工程师,安全,2026-05,18,2,32,稳定波动,yes
网络安全工程师,安全,2026-06,19,1,33,稳定波动,yes
网络安全工程师,安全,2026-07,20,1,34,稳定波动,yes
信息安全工程师,安全,2024-12,1,1,1,间歇出现,yes
信息安全工程师,安全,2025-01,2,2,3,间歇出现,yes
信息安全工程师,安全,2025-02,3,1,4,间歇出现,yes
信息安全工程师,安全,2025-03,4,0,4,间歇出现,no
信息安全工程师,安全,2025-04,5,0,4,间歇出现,no
信息安全工程师,安全,2025-05,6,0,4,间歇出现,no
信息安全工程师,安全,2025-06,7,1,5,间歇出现,yes
信息安全工程师,安全,2025-07,8,0,5,间歇出现,no
信息安全工程师,安全,2025-08,9,0,5,间歇出现,no
信息安全工程师,安全,2025-09,10,1,6,间歇出现,yes
信息安全工程师,安全,2025-10,11,0,6,间歇出现,no
信息安全工程师,安全,2025-11,12,0,6,间歇出现,no
信息安全工程师,安全,2025-12,13,2,8,间歇出现,yes
信息安全工程师,安全,2026-01,14,0,8,间歇出现,no
信息安全工程师,安全,2026-02,15,0,8,间歇出现,no
信息安全工程师,安全,2026-03,16,0,8,间歇出现,no
信息安全工程师,安全,2026-04,17,0,8,间歇出现,no
信息安全工程师,安全,2026-05,18,0,8,间歇出现,no
信息安全工程师,安全,2026-06,19,0,8,间歇出现,no
信息安全工程师,安全,2026-07,20,0,8,间歇出现,no
安全工程师,安全,2024-12,1,1,1,先上升后下降,yes
安全工程师,安全,2025-01,2,2,3,先上升后下降,yes
安全工程师,安全,2025-02,3,0,3,先上升后下降,no
安全工程师,安全,2025-03,4,1,4,先上升后下降,yes
安全工程师,安全,2025-04,5,0,4,先上升后下降,no
安全工程师,安全,2025-05,6,1,5,先上升后下降,yes
安全工程师,安全,2025-06,7,1,6,先上升后下降,yes
安全工程师,安全,2025-07,8,1,7,先上升后下降,yes
安全工程师,安全,2025-08,9,2,9,先上升后下降,yes
安全工程师,安全,2025-09,10,2,11,先上升后下降,yes
安全工程师,安全,2025-10,11,2,13,先上升后下降,yes
安全工程师,安全,2025-11,12,2,15,先上升后下降,yes
安全工程师,安全,2025-12,13,2,17,先上升后下降,yes
安全工程师,安全,2026-01,14,2,19,先上升后下降,yes
安全工程师,安全,2026-02,15,2,21,先上升后下降,yes
安全工程师,安全,2026-03,16,1,22,先上升后下降,yes
安全工程师,安全,2026-04,17,1,23,先上升后下降,yes
安全工程师,安全,2026-05,18,1,24,先上升后下降,yes
安全工程师,安全,2026-06,19,2,26,先上升后下降,yes
安全工程师,安全,2026-07,20,2,28,先上升后下降,yes
网络工程师,基础设施,2024-12,1,1,1,先上升后下降,yes
网络工程师,基础设施,2025-01,2,2,3,先上升后下降,yes
网络工程师,基础设施,2025-02,3,0,3,先上升后下降,no
网络工程师,基础设施,2025-03,4,1,4,先上升后下降,yes
网络工程师,基础设施,2025-04,5,1,5,先上升后下降,yes
网络工程师,基础设施,2025-05,6,0,5,先上升后下降,no
网络工程师,基础设施,2025-06,7,1,6,先上升后下降,yes
网络工程师,基础设施,2025-07,8,0,6,先上升后下降,no
网络工程师,基础设施,2025-08,9,2,8,先上升后下降,yes
网络工程师,基础设施,2025-09,10,2,10,先上升后下降,yes
网络工程师,基础设施,2025-10,11,2,12,先上升后下降,yes
网络工程师,基础设施,2025-11,12,2,14,先上升后下降,yes
网络工程师,基础设施,2025-12,13,3,17,先上升后下降,yes
网络工程师,基础设施,2026-01,14,2,19,先上升后下降,yes
网络工程师,基础设施,2026-02,15,0,19,先上升后下降,no
网络工程师,基础设施,2026-03,16,1,20,先上升后下降,yes
网络工程师,基础设施,2026-04,17,0,20,先上升后下降,no
网络工程师,基础设施,2026-05,18,1,21,先上升后下降,yes
网络工程师,基础设施,2026-06,19,2,23,先上升后下降,yes
网络工程师,基础设施,2026-07,20,2,25,先上升后下降,yes
数据库工程师,基础设施,2024-12,1,1,1,稳定波动,yes
数据库工程师,基础设施,2025-01,2,1,2,稳定波动,yes
数据库工程师,基础设施,2025-02,3,2,4,稳定波动,yes
数据库工程师,基础设施,2025-03,4,0,4,稳定波动,no
数据库工程师,基础设施,2025-04,5,1,5,稳定波动,yes
数据库工程师,基础设施,2025-05,6,1,6,稳定波动,yes
数据库工程师,基础设施,2025-06,7,2,8,稳定波动,yes
数据库工程师,基础设施,2025-07,8,1,9,稳定波动,yes
数据库工程师,基础设施,2025-08,9,2,11,稳定波动,yes
数据库工程师,基础设施,2025-09,10,1,12,稳定波动,yes
数据库工程师,基础设施,2025-10,11,1,13,稳定波动,yes
数据库工程师,基础设施,2025-11,12,1,14,稳定波动,yes
数据库工程师,基础设施,2025-12,13,2,16,稳定波动,yes
数据库工程师,基础设施,2026-01,14,1,17,稳定波动,yes
数据库工程师,基础设施,2026-02,15,0,17,稳定波动,no
数据库工程师,基础设施,2026-03,16,1,18,稳定波动,yes
数据库工程师,基础设施,2026-04,17,0,18,稳定波动,no
数据库工程师,基础设施,2026-05,18,2,20,稳定波动,yes
数据库工程师,基础设施,2026-06,19,2,22,稳定波动,yes
数据库工程师,基础设施,2026-07,20,1,23,稳定波动,yes
服务器工程师,基础设施,2024-12,1,0,0,间歇出现,no
服务器工程师,基础设施,2025-01,2,2,2,间歇出现,yes
服务器工程师,基础设施,2025-02,3,0,2,间歇出现,no
服务器工程师,基础设施,2025-03,4,0,2,间歇出现,no
服务器工程师,基础设施,2025-04,5,2,4,间歇出现,yes
服务器工程师,基础设施,2025-05,6,2,6,间歇出现,yes
服务器工程师,基础设施,2025-06,7,1,7,间歇出现,yes
服务器工程师,基础设施,2025-07,8,0,7,间歇出现,no
服务器工程师,基础设施,2025-08,9,2,9,间歇出现,yes
服务器工程师,基础设施,2025-09,10,0,9,间歇出现,no
服务器工程师,基础设施,2025-10,11,0,9,间歇出现,no
服务器工程师,基础设施,2025-11,12,0,9,间歇出现,no
服务器工程师,基础设施,2025-12,13,2,11,间歇出现,yes
服务器工程师,基础设施,2026-01,14,0,11,间歇出现,no
服务器工程师,基础设施,2026-02,15,2,13,间歇出现,yes
服务器工程师,基础设施,2026-03,16,0,13,间歇出现,no
服务器工程师,基础设施,2026-04,17,1,14,间歇出现,yes
服务器工程师,基础设施,2026-05,18,2,16,间歇出现,yes
服务器工程师,基础设施,2026-06,19,2,18,间歇出现,yes
服务器工程师,基础设施,2026-07,20,0,18,间歇出现,no
技术支持工程师,技术支持,2024-12,1,2,2,间歇出现,yes
技术支持工程师,技术支持,2025-01,2,3,5,间歇出现,yes
技术支持工程师,技术支持,2025-02,3,0,5,间歇出现,no
技术支持工程师,技术支持,2025-03,4,0,5,间歇出现,no
技术支持工程师,技术支持,2025-04,5,0,5,间歇出现,no
技术支持工程师,技术支持,2025-05,6,3,8,间歇出现,yes
技术支持工程师,技术支持,2025-06,7,3,11,间歇出现,yes
技术支持工程师,技术支持,2025-07,8,3,14,间歇出现,yes
技术支持工程师,技术支持,2025-08,9,0,14,间歇出现,no
技术支持工程师,技术支持,2025-09,10,0,14,间歇出现,no
技术支持工程师,技术支持,2025-10,11,0,14,间歇出现,no
技术支持工程师,技术支持,2025-11,12,0,14,间歇出现,no
技术支持工程师,技术支持,2025-12,13,2,16,间歇出现,yes
技术支持工程师,技术支持,2026-01,14,2,18,间歇出现,yes
技术支持工程师,技术支持,2026-02,15,0,18,间歇出现,no
技术支持工程师,技术支持,2026-03,16,0,18,间歇出现,no
技术支持工程师,技术支持,2026-04,17,0,18,间歇出现,no
技术支持工程师,技术支持,2026-05,18,2,20,间歇出现,yes
技术支持工程师,技术支持,2026-06,19,0,20,间歇出现,no
技术支持工程师,技术支持,2026-07,20,0,20,间歇出现,no
解决方案工程师,技术支持,2024-12,1,2,2,先上升后稳定,yes
解决方案工程师,技术支持,2025-01,2,1,3,先上升后稳定,yes
解决方案工程师,技术支持,2025-02,3,1,4,先上升后稳定,yes
解决方案工程师,技术支持,2025-03,4,2,6,先上升后稳定,yes
解决方案工程师,技术支持,2025-04,5,2,8,先上升后稳定,yes
解决方案工程师,技术支持,2025-05,6,2,10,先上升后稳定,yes
解决方案工程师,技术支持,2025-06,7,3,13,先上升后稳定,yes
解决方案工程师,技术支持,2025-07,8,0,13,先上升后稳定,no
解决方案工程师,技术支持,2025-08,9,4,17,先上升后稳定,yes
解决方案工程师,技术支持,2025-09,10,3,20,先上升后稳定,yes
解决方案工程师,技术支持,2025-10,11,4,24,先上升后稳定,yes
解决方案工程师,技术支持,2025-11,12,4,28,先上升后稳定,yes
解决方案工程师,技术支持,2025-12,13,4,32,先上升后稳定,yes
解决方案工程师,技术支持,2026-01,14,3,35,先上升后稳定,yes
解决方案工程师,技术支持,2026-02,15,3,38,先上升后稳定,yes
解决方案工程师,技术支持,2026-03,16,3,41,先上升后稳定,yes
解决方案工程师,技术支持,2026-04,17,4,45,先上升后稳定,yes
解决方案工程师,技术支持,2026-05,18,4,49,先上升后稳定,yes
解决方案工程师,技术支持,2026-06,19,4,53,先上升后稳定,yes
解决方案工程师,技术支持,2026-07,20,4,57,先上升后稳定,yes
机器人算法工程师,机器人,2024-12,1,0,0,先上升后稳定,no
机器人算法工程师,机器人,2025-01,2,1,1,先上升后稳定,yes
机器人算法工程师,机器人,2025-02,3,0,1,先上升后稳定,no
机器人算法工程师,机器人,2025-03,4,1,2,先上升后稳定,yes
机器人算法工程师,机器人,2025-04,5,1,3,先上升后稳定,yes
机器人算法工程师,机器人,2025-05,6,1,4,先上升后稳定,yes
机器人算法工程师,机器人,2025-06,7,0,4,先上升后稳定,no
机器人算法工程师,机器人,2025-07,8,1,5,先上升后稳定,yes
机器人算法工程师,机器人,2025-08,9,0,5,先上升后稳定,no
机器人算法工程师,机器人,2025-09,10,1,6,先上升后稳定,yes
机器人算法工程师,机器人,2025-10,11,1,7,先上升后稳定,yes
机器人算法工程师,机器人,2025-11,12,1,8,先上升后稳定,yes
机器人算法工程师,机器人,2025-12,13,1,9,先上升后稳定,yes
机器人算法工程师,机器人,2026-01,14,1,10,先上升后稳定,yes
机器人算法工程师,机器人,2026-02,15,1,11,先上升后稳定,yes
机器人算法工程师,机器人,2026-03,16,0,11,先上升后稳定,no
机器人算法工程师,机器人,2026-04,17,0,11,先上升后稳定,no
机器人算法工程师,机器人,2026-05,18,0,11,先上升后稳定,no
机器人算法工程师,机器人,2026-06,19,0,11,先上升后稳定,no
机器人算法工程师,机器人,2026-07,20,1,12,先上升后稳定,yes
机器人软件工程师,机器人,2024-12,1,0,0,稳定波动,no
机器人软件工程师,机器人,2025-01,2,1,1,稳定波动,yes
机器人软件工程师,机器人,2025-02,3,1,2,稳定波动,yes
机器人软件工程师,机器人,2025-03,4,1,3,稳定波动,yes
机器人软件工程师,机器人,2025-04,5,1,4,稳定波动,yes
机器人软件工程师,机器人,2025-05,6,1,5,稳定波动,yes
机器人软件工程师,机器人,2025-06,7,1,6,稳定波动,yes
机器人软件工程师,机器人,2025-07,8,1,7,稳定波动,yes
机器人软件工程师,机器人,2025-08,9,2,9,稳定波动,yes
机器人软件工程师,机器人,2025-09,10,1,10,稳定波动,yes
机器人软件工程师,机器人,2025-10,11,0,10,稳定波动,no
机器人软件工程师,机器人,2025-11,12,1,11,稳定波动,yes
机器人软件工程师,机器人,2025-12,13,1,12,稳定波动,yes
机器人软件工程师,机器人,2026-01,14,1,13,稳定波动,yes
机器人软件工程师,机器人,2026-02,15,1,14,稳定波动,yes
机器人软件工程师,机器人,2026-03,16,1,15,稳定波动,yes
机器人软件工程师,机器人,2026-04,17,0,15,稳定波动,no
机器人软件工程师,机器人,2026-05,18,1,16,稳定波动,yes
机器人软件工程师,机器人,2026-06,19,0,16,稳定波动,no
机器人软件工程师,机器人,2026-07,20,1,17,稳定波动,yes
自动驾驶算法工程师,自动驾驶,2024-12,1,2,2,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-01,2,2,4,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-02,3,0,4,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2025-03,4,2,6,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-04,5,2,8,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-05,6,2,10,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-06,7,1,11,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-07,8,1,12,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-08,9,1,13,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2025-09,10,0,13,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2025-10,11,0,13,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2025-11,12,0,13,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2025-12,13,0,13,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2026-01,14,0,13,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2026-02,15,0,13,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2026-03,16,0,13,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2026-04,17,1,14,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2026-05,18,0,14,消失后再出现,no
自动驾驶算法工程师,自动驾驶,2026-06,19,2,16,消失后再出现,yes
自动驾驶算法工程师,自动驾驶,2026-07,20,2,18,消失后再出现,yes
控制算法工程师,算法,2024-12,1,1,1,持续上升,yes
控制算法工程师,算法,2025-01,2,1,2,持续上升,yes
控制算法工程师,算法,2025-02,3,0,2,持续上升,no
控制算法工程师,算法,2025-03,4,0,2,持续上升,no
控制算法工程师,算法,2025-04,5,1,3,持续上升,yes
控制算法工程师,算法,2025-05,6,0,3,持续上升,no
控制算法工程师,算法,2025-06,7,2,5,持续上升,yes
控制算法工程师,算法,2025-07,8,2,7,持续上升,yes
控制算法工程师,算法,2025-08,9,2,9,持续上升,yes
控制算法工程师,算法,2025-09,10,1,10,持续上升,yes
控制算法工程师,算法,2025-10,11,2,12,持续上升,yes
控制算法工程师,算法,2025-11,12,0,12,持续上升,no
控制算法工程师,算法,2025-12,13,1,13,持续上升,yes
控制算法工程师,算法,2026-01,14,1,14,持续上升,yes
控制算法工程师,算法,2026-02,15,1,15,持续上升,yes
控制算法工程师,算法,2026-03,16,1,16,持续上升,yes
控制算法工程师,算法,2026-04,17,2,18,持续上升,yes
控制算法工程师,算法,2026-05,18,1,19,持续上升,yes
控制算法工程师,算法,2026-06,19,2,21,持续上升,yes
控制算法工程师,算法,2026-07,20,2,23,持续上升,yes
图形图像工程师,多媒体,2024-12,1,2,2,持续下降,yes
图形图像工程师,多媒体,2025-01,2,2,4,持续下降,yes
图形图像工程师,多媒体,2025-02,3,2,6,持续下降,yes
图形图像工程师,多媒体,2025-03,4,2,8,持续下降,yes
图形图像工程师,多媒体,2025-04,5,2,10,持续下降,yes
图形图像工程师,多媒体,2025-05,6,2,12,持续下降,yes
图形图像工程师,多媒体,2025-06,7,0,12,持续下降,no
图形图像工程师,多媒体,2025-07,8,2,14,持续下降,yes
图形图像工程师,多媒体,2025-08,9,1,15,持续下降,yes
图形图像工程师,多媒体,2025-09,10,1,16,持续下降,yes
图形图像工程师,多媒体,2025-10,11,1,17,持续下降,yes
图形图像工程师,多媒体,2025-11,12,1,18,持续下降,yes
图形图像工程师,多媒体,2025-12,13,2,20,持续下降,yes
图形图像工程师,多媒体,2026-01,14,0,20,持续下降,no
图形图像工程师,多媒体,2026-02,15,2,22,持续下降,yes
图形图像工程师,多媒体,2026-03,16,0,22,持续下降,no
图形图像工程师,多媒体,2026-04,17,2,24,持续下降,yes
图形图像工程师,多媒体,2026-05,18,2,26,持续下降,yes
图形图像工程师,多媒体,2026-06,19,1,27,持续下降,yes
图形图像工程师,多媒体,2026-07,20,1,28,持续下降,yes
音视频工程师,多媒体,2024-12,1,1,1,消失后再出现,yes
音视频工程师,多媒体,2025-01,2,1,2,消失后再出现,yes
音视频工程师,多媒体,2025-02,3,2,4,消失后再出现,yes
音视频工程师,多媒体,2025-03,4,2,6,消失后再出现,yes
音视频工程师,多媒体,2025-04,5,0,6,消失后再出现,no
音视频工程师,多媒体,2025-05,6,1,7,消失后再出现,yes
音视频工程师,多媒体,2025-06,7,0,7,消失后再出现,no
音视频工程师,多媒体,2025-07,8,0,7,消失后再出现,no
音视频工程师,多媒体,2025-08,9,0,7,消失后再出现,no
音视频工程师,多媒体,2025-09,10,0,7,消失后再出现,no
音视频工程师,多媒体,2025-10,11,0,7,消失后再出现,no
音视频工程师,多媒体,2025-11,12,0,7,消失后再出现,no
音视频工程师,多媒体,2025-12,13,1,8,消失后再出现,yes
音视频工程师,多媒体,2026-01,14,1,9,消失后再出现,yes
音视频工程师,多媒体,2026-02,15,1,10,消失后再出现,yes
音视频工程师,多媒体,2026-03,16,1,11,消失后再出现,yes
音视频工程师,多媒体,2026-04,17,2,13,消失后再出现,yes
音视频工程师,多媒体,2026-05,18,2,15,消失后再出现,yes
音视频工程师,多媒体,2026-06,19,0,15,消失后再出现,no
音视频工程师,多媒体,2026-07,20,2,17,消失后再出现,yes
通信工程师,通信,2024-12,1,1,1,先上升后稳定,yes
通信工程师,通信,2025-01,2,2,3,先上升后稳定,yes
通信工程师,通信,2025-02,3,2,5,先上升后稳定,yes
通信工程师,通信,2025-03,4,1,6,先上升后稳定,yes
通信工程师,通信,2025-04,5,1,7,先上升后稳定,yes
通信工程师,通信,2025-05,6,1,8,先上升后稳定,yes
通信工程师,通信,2025-06,7,2,10,先上升后稳定,yes
通信工程师,通信,2025-07,8,2,12,先上升后稳定,yes
通信工程师,通信,2025-08,9,2,14,先上升后稳定,yes
通信工程师,通信,2025-09,10,3,17,先上升后稳定,yes
通信工程师,通信,2025-10,11,2,19,先上升后稳定,yes
通信工程师,通信,2025-11,12,3,22,先上升后稳定,yes
通信工程师,通信,2025-12,13,2,24,先上升后稳定,yes
通信工程师,通信,2026-01,14,2,26,先上升后稳定,yes
通信工程师,通信,2026-02,15,2,28,先上升后稳定,yes
通信工程师,通信,2026-03,16,3,31,先上升后稳定,yes
通信工程师,通信,2026-04,17,3,34,先上升后稳定,yes
通信工程师,通信,2026-05,18,2,36,先上升后稳定,yes
通信工程师,通信,2026-06,19,2,38,先上升后稳定,yes
通信工程师,通信,2026-07,20,2,40,先上升后稳定,yes
芯片设计工程师,芯片,2024-12,1,2,2,稳定波动,yes
芯片设计工程师,芯片,2025-01,2,4,6,稳定波动,yes
芯片设计工程师,芯片,2025-02,3,3,9,稳定波动,yes
芯片设计工程师,芯片,2025-03,4,4,13,稳定波动,yes
芯片设计工程师,芯片,2025-04,5,0,13,稳定波动,no
芯片设计工程师,芯片,2025-05,6,2,15,稳定波动,yes
芯片设计工程师,芯片,2025-06,7,2,17,稳定波动,yes
芯片设计工程师,芯片,2025-07,8,3,20,稳定波动,yes
芯片设计工程师,芯片,2025-08,9,3,23,稳定波动,yes
芯片设计工程师,芯片,2025-09,10,3,26,稳定波动,yes
芯片设计工程师,芯片,2025-10,11,2,28,稳定波动,yes
芯片设计工程师,芯片,2025-11,12,2,30,稳定波动,yes
芯片设计工程师,芯片,2025-12,13,2,32,稳定波动,yes
芯片设计工程师,芯片,2026-01,14,2,34,稳定波动,yes
芯片设计工程师,芯片,2026-02,15,2,36,稳定波动,yes
芯片设计工程师,芯片,2026-03,16,4,40,稳定波动,yes
芯片设计工程师,芯片,2026-04,17,3,43,稳定波动,yes
芯片设计工程师,芯片,2026-05,18,3,46,稳定波动,yes
芯片设计工程师,芯片,2026-06,19,3,49,稳定波动,yes
芯片设计工程师,芯片,2026-07,20,2,51,稳定波动,yes
芯片验证工程师,芯片,2024-12,1,2,2,消失后再出现,yes
芯片验证工程师,芯片,2025-01,2,2,4,消失后再出现,yes
芯片验证工程师,芯片,2025-02,3,2,6,消失后再出现,yes
芯片验证工程师,芯片,2025-03,4,1,7,消失后再出现,yes
芯片验证工程师,芯片,2025-04,5,2,9,消失后再出现,yes
芯片验证工程师,芯片,2025-05,6,2,11,消失后再出现,yes
芯片验证工程师,芯片,2025-06,7,1,12,消失后再出现,yes
芯片验证工程师,芯片,2025-07,8,1,13,消失后再出现,yes
芯片验证工程师,芯片,2025-08,9,1,14,消失后再出现,yes
芯片验证工程师,芯片,2025-09,10,2,16,消失后再出现,yes
芯片验证工程师,芯片,2025-10,11,0,16,消失后再出现,no
芯片验证工程师,芯片,2025-11,12,0,16,消失后再出现,no
芯片验证工程师,芯片,2025-12,13,0,16,消失后再出现,no
芯片验证工程师,芯片,2026-01,14,1,17,消失后再出现,yes
芯片验证工程师,芯片,2026-02,15,1,18,消失后再出现,yes
